,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
218,1995.0,BookChapter,30209,26542,3667,3661,1799,1790,1742,1740,1800,1799,1800,624,1800,1800,1800,8521,18540,18540,5748,0,0,0,0,0,3122,1759,1750,1704,1702,1760,1759,1760,606,1760,1760,1760,7260,16200,16200,5593,0,0,0,0,0,539,40,40,38,38,40,40,40,18,40,40,40,1261,2340,2340,155,0,0,0,0,0
219,1995.0,Conference,53841,44962,8879,41945,34424,34418,33051,32986,34497,34424,34497,11636,34497,34497,34497,38703,52946,52946,40758,0,0,0,0,0,38972,32564,32557,31245,31181,32633,32564,32633,10871,32633,32633,32633,34731,44676,44676,38983,0,0,0,0,0,2973,1860,1861,1806,1805,1864,1860,1864,765,1864,1864,1864,3972,8270,8270,1775,0,0,0,0,0
220,1995.0,Dataset,401,363,38,14,0,0,0,0,0,0,0,0,0,0,0,13,381,381,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,351,351,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,30,30,0,0,0,0,0,0
221,1995.0,Journal,1127267,867671,259596,728216,553004,554178,541648,540885,555378,553004,555378,214901,555378,555378,555378,805679,1063694,1063694,550578,1127267,942534,1035610,1127267,1127267,613485,497604,498847,487775,487115,499944,497604,499944,203853,499944,499944,499944,686421,836816,836816,538132,867671,807154,815247,867671,867671,114731,55400,55331,53873,53770,55434,55400,55434,11048,55434,55434,55434,119258,226878,226878,12446,259596,135380,220363,259596,259596
222,1995.0,Repository,42603,22592,20011,24769,16081,16048,15628,15623,16103,16081,16103,7200,16103,16103,16103,14631,39619,39619,20218,38762,16085,16658,38762,38762,12201,11864,11830,11481,11478,11880,11864,11880,5675,11880,11880,11880,6099,22531,22531,16172,22060,15056,15209,22060,22060,12568,4217,4218,4147,4145,4223,4217,4223,1525,4223,4223,4223,8532,17088,17088,4046,16702,1029,1449,16702,16702
223,1995.0,Thesis,41117,5825,35292,13547,285,284,201,201,285,285,285,36,285,285,285,8797,24149,24149,2055,0,0,0,0,0,312,29,29,28,28,29,29,29,4,29,29,29,956,4569,4569,100,0,0,0,0,0,13235,256,255,173,173,256,256,256,32,256,256,256,7841,19580,19580,1955,0,0,0,0,0
224,1994.0,,803139,144356,658783,240123,71341,71153,68758,68634,71409,71341,71409,16457,71409,71409,71409,160956,398644,398644,83486,0,0,0,0,0,83216,46504,46411,44679,44600,46552,46504,46552,12267,46552,46552,46552,59068,107586,107586,50842,0,0,0,0,0,156907,24837,24742,24079,24034,24857,24837,24857,4190,24857,24857,24857,101888,291058,291058,32644,0,0,0,0,0
225,1994.0,Book,71486,4316,67170,20842,1816,1814,1752,1747,1819,1816,1819,339,1819,1819,1819,42141,53525,53525,1170,0,0,0,0,0,1178,137,136,132,132,137,137,137,45,137,137,137,3170,2919,2919,218,0,0,0,0,0,19664,1679,1678,1620,1615,1682,1679,1682,294,1682,1682,1682,38971,50606,50606,952,0,0,0,0,0
226,1994.0,BookChapter,26970,23755,3215,3883,2690,2691,2624,2623,2697,2690,2697,752,2697,2697,2697,7341,16614,16614,5455,0,0,0,0,0,3435,2659,2660,2597,2596,2666,2659,2666,733,2666,2666,2666,6302,14678,14678,5347,0,0,0,0,0,448,31,31,27,27,31,31,31,19,31,31,31,1039,1936,1936,108,0,0,0,0,0
227,1994.0,Conference,53398,44792,8606,40994,34177,34063,32680,32622,34184,34177,34184,10510,34184,34184,34184,37167,52761,52761,39681,0,0,0,0,0,37701,31948,31850,30533,30480,31955,31948,31955,9676,31955,31955,31955,33035,44427,44427,37778,0,0,0,0,0,3293,2229,2213,2147,2142,2229,2229,2229,834,2229,2229,2229,4132,8334,8334,1903,0,0,0,0,0
228,1994.0,Dataset,387,358,29,21,0,0,0,0,0,0,0,0,0,0,0,19,373,373,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,13,357,357,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,16,16,0,0,0,0,0,0
229,1994.0,Journal,1079234,825759,253475,695258,528203,529061,516711,516020,530276,528203,530276,193066,530276,530276,530276,774788,1022027,1022027,519954,1079234,897153,989869,1079234,1079234,585548,472015,472972,462128,461526,474064,472015,474064,182593,474064,474064,474064,655999,797133,797133,508662,825759,766318,773470,825759,825759,109710,56188,56089,54583,54494,56212,56188,56212,10473,56212,56212,56212,118789,224894,224894,11292,253475,130835,216399,253475,253475
230,1994.0,Repository,37985,21222,16763,21153,13877,13845,13452,13443,13890,13877,13890,5852,13890,13890,13890,12029,35433,35433,18474,34413,16002,16498,34413,34413,11280,10764,10735,10425,10422,10776,10764,10776,4782,10776,10776,10776,5026,21179,21179,15281,20705,15095,15239,20705,20705,9873,3113,3110,3027,3021,3114,3113,3114,1070,3114,3114,3114,7003,14254,14254,3193,13708,907,1259,13708,13708
231,1994.0,Thesis,38371,5536,32835,13126,298,296,193,193,298,298,298,38,298,298,298,8175,21692,21692,1910,0,0,0,0,0,248,21,21,21,21,21,21,21,8,21,21,21,865,4314,4314,115,0,0,0,0,0,12878,277,275,172,172,277,277,277,30,277,277,277,7310,17378,17378,1795,0,0,0,0,0
232,1993.0,,736336,137405,598931,211652,70683,70565,68158,68063,70816,70683,70816,15161,70816,70816,70816,153004,381059,381059,82709,0,0,0,0,0,80101,45957,45894,44198,44138,46063,45957,46063,11136,46063,46063,46063,56193,102813,102813,52982,0,0,0,0,0,131551,24726,24671,23960,23925,24753,24726,24753,4025,24753,24753,24753,96811,278246,278246,29727,0,0,0,0,0
233,1993.0,Book,69082,4165,64917,19301,1889,1889,1822,1821,1893,1889,1893,376,1893,1893,1893,40703,51647,51647,1299,0,0,0,0,0,1125,178,176,172,172,178,178,178,55,178,178,178,3065,2821,2821,289,0,0,0,0,0,18176,1711,1713,1650,1649,1715,1711,1715,321,1715,1715,1715,37638,48826,48826,1010,0,0,0,0,0
234,1993.0,BookChapter,23888,21424,2464,2997,2056,2060,2011,2010,2062,2056,2062,609,2062,2062,2062,7087,14993,14993,5435,0,0,0,0,0,2610,2017,2021,1975,1974,2023,2017,2023,588,2023,2023,2023,6238,13474,13474,5342,0,0,0,0,0,387,39,39,36,36,39,39,39,21,39,39,39,849,1519,1519,93,0,0,0,0,0
235,1993.0,Conference,47640,39143,8497,35252,28877,28797,27484,27409,28886,28877,28886,8321,28886,28886,28886,33001,47145,47145,34588,0,0,0,0,0,32720,27203,27129,25889,25817,27211,27203,27211,7693,27211,27211,27211,28884,38915,38915,33171,0,0,0,0,0,2532,1674,1668,1595,1592,1675,1674,1675,628,1675,1675,1675,4117,8230,8230,1417,0,0,0,0,0
236,1993.0,Dataset,289,276,13,12,0,0,0,0,0,0,0,0,0,0,0,11,275,275,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,268,268,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,0
237,1993.0,Journal,1048725,792941,255784,673984,505361,506100,493825,493194,507320,505361,507320,173945,507320,507320,507320,744867,993490,993490,494874,1048725,865608,961471,1048725,1048725,564155,449719,450545,439744,439187,451654,449719,451654,164369,451654,451654,451654,627773,765664,765664,484616,792941,738008,744312,792941,792941,109829,55642,55555,54081,54007,55666,55642,55666,9576,55666,55666,55666,117094,227826,227826,10258,255784,127600,217159,255784,255784
238,1993.0,Repository,34469,20401,14068,17795,12734,12700,12339,12337,12741,12734,12741,5234,12741,12741,12741,10023,32269,32269,17985,31444,16542,17104,31444,31444,10278,10562,10528,10220,10219,10566,10562,10566,4537,10566,10566,10566,4304,20352,20352,15537,19803,15636,15796,19803,19803,7517,2172,2172,2119,2118,2175,2172,2175,697,2175,2175,2175,5719,11917,11917,2448,11641,906,1308,11641,11641
239,1993.0,Thesis,34490,4747,29743,11644,219,218,154,154,219,219,219,17,219,219,219,7207,19620,19620,1391,0,0,0,0,0,180,19,19,19,19,19,19,19,1,19,19,19,751,3666,3666,68,0,0,0,0,0,11464,200,199,135,135,200,200,200,16,200,200,200,6456,15954,15954,1323,0,0,0,0,0
240,1992.0,,685956,132603,553353,192709,64008,63883,61699,61618,64173,64008,64173,13129,64173,64173,64173,142465,359733,359733,80370,0,0,0,0,0,78398,43124,43067,41397,41343,43261,43124,43261,9824,43261,43261,43261,53599,98999,98999,52217,0,0,0,0,0,114311,20884,20816,20302,20275,20912,20884,20912,3305,20912,20912,20912,88866,260734,260734,28153,0,0,0,0,0
241,1992.0,Book,68987,4372,64615,18724,1999,1997,1935,1934,2004,1999,2004,352,2004,2004,2004,40438,51751,51751,1345,0,0,0,0,0,1298,313,310,299,299,313,313,313,86,313,313,313,3179,3130,3130,485,0,0,0,0,0,17426,1686,1687,1636,1635,1691,1686,1691,266,1691,1691,1691,37259,48621,48621,860,0,0,0,0,0
242,1992.0,BookChapter,23409,20973,2436,3404,2576,2572,2464,2464,2581,2576,2581,636,2581,2581,2581,6847,14993,14993,5031,0,0,0,0,0,3096,2560,2556,2451,2451,2565,2560,2565,630,2565,2565,2565,6024,13503,13503,4933,0,0,0,0,0,308,16,16,13,13,16,16,16,6,16,16,16,823,1490,1490,98,0,0,0,0,0
243,1992.0,Conference,43716,37490,6226,32158,26763,26658,25460,25405,26771,26763,26771,7272,26771,26771,26771,29396,43249,43249,31715,0,0,0,0,0,30089,25491,25394,24255,24201,25499,25491,25499,6859,25499,25499,25499,26423,37217,37217,30739,0,0,0,0,0,2069,1272,1264,1205,1204,1272,1272,1272,413,1272,1272,1272,2973,6032,6032,976,0,0,0,0,0
244,1992.0,Dataset,686,661,25,36,1,1,1,1,1,1,1,0,1,1,1,20,657,657,2,0,0,0,0,0,30,1,1,1,1,1,1,1,0,1,1,1,17,640,640,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,17,17,0,0,0,0,0,0
245,1992.0,Journal,1002430,761516,240914,634372,482062,482467,470250,469620,483662,482062,483662,156681,483662,483662,483662,710366,951149,951149,489494,1002430,823860,918315,1002430,1002430,532398,427537,428048,417250,416693,429112,427537,429112,148043,429112,429112,429112,599507,734368,734368,479740,761516,706945,713580,761516,761516,101974,54525,54419,53000,52927,54550,54525,54550,8638,54550,54550,54550,110859,216781,216781,9754,240914,116915,204735,240914,240914
246,1992.0,Repository,31614,18940,12674,14511,11666,11646,11337,11336,11674,11666,11674,4655,11674,11674,11674,8902,29405,29405,16921,28667,16490,17042,28667,28667,8511,9900,9877,9602,9601,9904,9900,9904,4117,9904,9904,9904,3843,18880,18880,15094,18290,15604,15759,18290,18290,6000,1766,1769,1735,1735,1770,1766,1770,538,1770,1770,1770,5059,10525,10525,1827,10377,886,1283,10377,10377
247,1992.0,Thesis,32538,4383,28155,11010,272,268,197,195,272,272,272,33,272,272,272,6963,18355,18355,1431,0,0,0,0,0,181,24,24,24,24,24,24,24,4,24,24,24,707,3285,3285,58,0,0,0,0,0,10829,248,244,173,171,248,248,248,29,248,248,248,6256,15070,15070,1373,0,0,0,0,0
248,1991.0,,652489,132901,519588,187644,66392,66267,63895,63788,66518,66392,66518,13070,66518,66518,66518,136439,344682,344682,79310,0,0,0,0,0,80054,46232,46163,44371,44299,46335,46232,46335,9931,46335,46335,46335,54380,99954,99954,55040,0,0,0,0,0,107590,20160,20104,19524,19489,20183,20160,20183,3139,20183,20183,20183,82059,244728,244728,24270,0,0,0,0,0
249,1991.0,Book,66671,4081,62590,17190,1774,1771,1712,1709,1777,1774,1777,284,1777,1777,1777,39134,50043,50043,1318,0,0,0,0,0,1170,230,231,220,220,231,230,231,59,231,231,231,3099,2922,2922,495,0,0,0,0,0,16020,1544,1540,1492,1489,1546,1544,1546,225,1546,1546,1546,36035,47121,47121,823,0,0,0,0,0
250,1991.0,BookChapter,22174,20178,1996,3439,2404,2399,2320,2319,2406,2404,2406,604,2406,2406,2406,6385,14362,14362,4601,0,0,0,0,0,3172,2374,2369,2290,2289,2376,2374,2376,588,2376,2376,2376,5756,13164,13164,4547,0,0,0,0,0,267,30,30,30,30,30,30,30,16,30,30,30,629,1198,1198,54,0,0,0,0,0
251,1991.0,Conference,39673,33764,5909,30355,25228,25148,24040,23969,25239,25228,25239,6306,25239,25239,25239,27094,39196,39196,29004,0,0,0,0,0,28316,23847,23774,22725,22654,23858,23847,23858,5888,23858,23858,23858,24168,33483,33483,28009,0,0,0,0,0,2039,1381,1374,1315,1315,1381,1381,1381,418,1381,1381,1381,2926,5713,5713,995,0,0,0,0,0
252,1991.0,Dataset,554,530,24,20,0,0,0,0,0,0,0,0,0,0,0,18,521,521,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,15,508,508,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,13,13,0,0,0,0,0,0
253,1991.0,Journal,974581,731852,242729,605989,462128,462483,450642,450064,463619,462128,463619,140712,463619,463619,463619,682325,926006,926006,466007,974581,794525,892754,974581,974581,505384,407034,407522,397160,396658,408513,407034,408513,132405,408513,408513,408513,573983,705138,705138,457053,731852,677565,684181,731852,731852,100605,55094,54961,53482,53406,55106,55094,55106,8307,55106,55106,55106,108342,220868,220868,8954,242729,116960,208573,242729,242729
254,1991.0,Repository,28941,17707,11234,11876,10354,10347,10017,10016,10365,10354,10365,3662,10365,10365,10365,7887,26908,26908,15525,26347,16837,17304,26347,26347,6721,8691,8681,8392,8391,8697,8691,8697,3189,8697,8697,8697,3308,17677,17677,14167,17188,15968,16126,17188,17188,5155,1663,1666,1625,1625,1668,1663,1668,473,1668,1668,1668,4579,9231,9231,1358,9159,869,1178,9159,9159
255,1991.0,Thesis,29761,4104,25657,9862,170,168,84,84,170,170,170,20,170,170,170,6152,16821,16821,1285,0,0,0,0,0,162,9,9,9,9,9,9,9,2,9,9,9,605,3025,3025,54,0,0,0,0,0,9700,161,159,75,75,161,161,161,18,161,161,161,5547,13796,13796,1231,0,0,0,0,0
256,1990.0,,666469,127396,539073,182546,63233,63111,60966,60861,63330,63233,63330,11576,63330,63330,63330,141777,373002,373002,77607,0,0,0,0,0,77016,44596,44528,42883,42807,44681,44596,44681,9137,44681,44681,44681,54268,97420,97420,54205,0,0,0,0,0,105530,18637,18583,18083,18054,18649,18637,18649,2439,18649,18649,18649,87509,275582,275582,23402,0,0,0,0,0
257,1990.0,Book,66904,3858,63046,15429,1848,1847,1805,1801,1851,1848,1851,309,1851,1851,1851,38998,50414,50414,1395,0,0,0,0,0,1099,339,338,331,331,339,339,339,85,339,339,339,2959,2821,2821,498,0,0,0,0,0,14330,1509,1509,1474,1470,1512,1509,1512,224,1512,1512,1512,36039,47593,47593,897,0,0,0,0,0
258,1990.0,BookChapter,19812,18045,1767,2378,1541,1526,1457,1454,1542,1541,1542,319,1542,1542,1542,5574,12644,12644,3768,0,0,0,0,0,2088,1522,1507,1439,1436,1523,1522,1523,315,1523,1523,1523,4994,11487,11487,3716,0,0,0,0,0,290,19,19,18,18,19,19,19,4,19,19,19,580,1157,1157,52,0,0,0,0,0
259,1990.0,Conference,34651,28741,5910,25828,20592,20513,19444,19380,20601,20592,20601,5016,20601,20601,20601,23845,34224,34224,24177,0,0,0,0,0,23894,19407,19343,18336,18274,19416,19407,19416,4614,19416,19416,19416,21040,28497,28497,23326,0,0,0,0,0,1934,1185,1170,1108,1106,1185,1185,1185,402,1185,1185,1185,2805,5727,5727,851,0,0,0,0,0
260,1990.0,Dataset,514,492,22,20,0,0,0,0,0,0,0,0,0,0,0,20,495,495,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,18,476,476,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,19,19,0,0,0,0,0,0
261,1990.0,Journal,957273,703645,253628,591550,443636,444213,432825,432277,445271,443636,445271,126022,445271,445271,445271,660713,909567,909567,443787,957273,767622,872214,957273,957273,482448,385107,385805,375996,375537,386720,385107,386720,118013,386720,386720,386720,547752,676567,676567,434791,703645,650384,657331,703645,703645,109102,58529,58408,56829,56740,58551,58529,58551,8009,58551,58551,58551,112961,233000,233000,8996,253628,117238,214883,253628,253628
262,1990.0,Repository,30492,20222,10270,12085,5638,5645,5485,5483,5658,5638,5658,1955,5658,5658,5658,5803,28411,28411,17280,27675,19450,19909,27675,27675,7452,4198,4203,4080,4078,4214,4198,4214,1516,4214,4214,4214,1883,20190,20190,16184,19528,18659,18829,19528,19528,4633,1440,1442,1405,1405,1444,1440,1444,439,1444,1444,1444,3920,8221,8221,1096,8147,791,1080,8147,8147
263,1990.0,Thesis,28659,2459,26200,9258,176,174,96,94,176,176,176,13,176,176,176,5902,16478,16478,1140,0,0,0,0,0,128,9,9,7,7,9,9,9,1,9,9,9,515,1891,1891,45,0,0,0,0,0,9130,167,165,89,87,167,167,167,12,167,167,167,5387,14587,14587,1095,0,0,0,0,0
264,1989.0,,581316,119351,461965,173110,57352,57161,55252,55140,57428,57352,57428,10308,57428,57428,57428,121335,309157,309157,70712,0,0,0,0,0,71980,41387,41257,39780,39696,41442,41387,41442,8170,41442,41442,41442,50103,90515,90515,50151,0,0,0,0,0,101130,15965,15904,15472,15444,15986,15965,15986,2138,15986,15986,15986,71232,218642,218642,20561,0,0,0,0,0
265,1989.0,Book,64816,3623,61193,13176,1695,1689,1641,1639,1695,1695,1695,247,1695,1695,1695,36466,48378,48378,1219,0,0,0,0,0,947,305,303,294,294,305,305,305,55,305,305,305,2681,2611,2611,472,0,0,0,0,0,12229,1390,1386,1347,1345,1390,1390,1390,192,1390,1390,1390,33785,45767,45767,747,0,0,0,0,0
266,1989.0,BookChapter,20811,19423,1388,3430,2360,2349,2247,2239,2362,2360,2362,378,2362,2362,2362,5722,13034,13034,4865,0,0,0,0,0,3215,2344,2334,2235,2227,2346,2344,2346,369,2346,2346,2346,5267,12168,12168,4827,0,0,0,0,0,215,16,15,12,12,16,16,16,9,16,16,16,455,866,866,38,0,0,0,0,0
267,1989.0,Conference,31129,25448,5681,23663,18928,18836,17866,17821,18930,18928,18930,4061,18930,18930,18930,21162,30685,30685,20836,0,0,0,0,0,21698,17736,17651,16735,16690,17738,17736,17738,3703,17738,17738,17738,18427,25200,25200,20055,0,0,0,0,0,1965,1192,1185,1131,1131,1192,1192,1192,358,1192,1192,1192,2735,5485,5485,781,0,0,0,0,0
268,1989.0,Dataset,477,460,17,16,0,0,0,0,0,0,0,0,0,0,0,17,461,461,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,449,449,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,12,12,0,0,0,0,0,0
269,1989.0,Journal,892615,666589,226026,562615,403955,404478,393971,393418,405510,403955,405510,111605,405510,405510,405510,616681,845634,845634,420231,892615,717955,812872,892615,892615,456633,364764,365377,355888,355405,366311,364764,366311,105721,366311,366311,366311,519462,640568,640568,412240,666589,616034,622568,666589,666589,105982,39191,39101,38083,38013,39199,39191,39199,5884,39199,39199,39199,97219,205066,205066,7991,226026,101921,190304,226026,226026
270,1989.0,Repository,29781,20312,9469,10549,6309,6317,6141,6137,6320,6309,6320,1934,6320,6320,6320,5463,27986,27986,17019,27207,19548,19941,27207,27207,6445,4949,4954,4808,4804,4957,4949,4957,1577,4957,4957,4957,1853,20281,20281,15944,19609,18787,18914,19609,19609,4104,1360,1363,1333,1333,1363,1360,1363,357,1363,1363,1363,3610,7705,7705,1075,7598,761,1027,7598,7598
271,1989.0,Thesis,26664,1724,24940,8494,48,48,33,33,48,48,48,4,48,48,48,5381,15108,15108,1043,0,0,0,0,0,121,10,10,10,10,10,10,10,2,10,10,10,428,1427,1427,50,0,0,0,0,0,8373,38,38,23,23,38,38,38,2,38,38,38,4953,13681,13681,993,0,0,0,0,0
272,1988.0,,532333,109565,422768,148536,53244,53105,51231,51138,53304,53244,53304,8609,53304,53304,53304,115087,295478,295478,67083,0,0,0,0,0,65714,38344,38262,36810,36745,38392,38344,38392,6704,38392,38392,38392,47233,82078,82078,47932,0,0,0,0,0,82822,14900,14843,14421,14393,14912,14900,14912,1905,14912,14912,14912,67854,213400,213400,19151,0,0,0,0,0
273,1988.0,Book,62414,3247,59167,11399,1830,1822,1772,1770,1832,1830,1832,245,1832,1832,1832,35429,46422,46422,1108,0,0,0,0,0,909,321,318,304,304,321,321,321,53,321,321,321,2485,2356,2356,474,0,0,0,0,0,10490,1509,1504,1468,1466,1511,1509,1511,192,1511,1511,1511,32944,44066,44066,634,0,0,0,0,0
274,1988.0,BookChapter,18330,16926,1404,3272,2110,2075,1994,1992,2113,2110,2113,311,2113,2113,2113,5070,11595,11595,4391,0,0,0,0,0,3060,2095,2060,1979,1977,2098,2095,2098,302,2098,2098,2098,4646,10755,10755,4361,0,0,0,0,0,212,15,15,15,15,15,15,15,9,15,15,15,424,840,840,30,0,0,0,0,0
275,1988.0,Conference,24505,20481,4024,19331,15805,15717,14704,14644,15806,15805,15806,3336,15806,15806,15806,16705,24126,24126,16598,0,0,0,0,0,17642,14514,14436,13515,13457,14515,14514,14515,2972,14515,14515,14515,14870,20248,20248,16016,0,0,0,0,0,1689,1291,1281,1189,1187,1291,1291,1291,364,1291,1291,1291,1835,3878,3878,582,0,0,0,0,0
276,1988.0,Dataset,193,179,14,12,0,0,0,0,0,0,0,0,0,0,0,5,184,184,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,177,177,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0
277,1988.0,Journal,855699,638706,216993,496529,380518,381027,370964,370448,381978,380518,381978,98133,381978,381978,381978,583175,808295,808295,398470,855699,685225,776783,855699,855699,426789,343937,344516,335432,334989,345388,343937,345388,93180,345388,345388,345388,494347,613039,613039,391254,638706,588444,594738,638706,638706,69740,36581,36511,35532,35459,36590,36581,36590,4953,36590,36590,36590,88828,195256,195256,7216,216993,96781,182045,216993,216993
278,1988.0,Repository,28859,20653,8206,10009,5751,5750,5623,5621,5760,5751,5760,1769,5760,5760,5760,4840,27196,27196,17180,26739,19907,20405,26739,26739,6506,4552,4550,4451,4450,4559,4552,4559,1464,4559,4559,4559,1707,20603,20603,16328,20039,19240,19428,20039,20039,3503,1199,1200,1172,1171,1201,1199,1201,305,1201,1201,1201,3133,6593,6593,852,6700,667,977,6700,6700
279,1988.0,Thesis,25171,1386,23785,7382,57,56,28,28,57,57,57,9,57,57,57,5060,14165,14165,1055,0,0,0,0,0,142,8,8,8,8,8,8,8,2,8,8,8,394,1126,1126,56,0,0,0,0,0,7240,49,48,20,20,49,49,49,7,49,49,49,4666,13039,13039,999,0,0,0,0,0
280,1987.0,,506941,101268,405673,137374,49423,49199,47395,47333,49463,49423,49463,7899,49463,49463,49463,108355,283367,283367,59585,0,0,0,0,0,58231,35406,35254,33825,33775,35426,35406,35426,6211,35426,35426,35426,42388,76154,76154,42162,0,0,0,0,0,79143,14017,13945,13570,13558,14037,14017,14037,1688,14037,14037,14037,65967,207213,207213,17423,0,0,0,0,0
281,1987.0,Book,59455,2628,56827,9672,1412,1414,1384,1381,1416,1412,1416,209,1416,1416,1416,33800,43734,43734,767,0,0,0,0,0,560,134,135,133,133,135,134,135,25,135,135,135,1994,1822,1822,198,0,0,0,0,0,9112,1278,1279,1251,1248,1281,1278,1281,184,1281,1281,1281,31806,41912,41912,569,0,0,0,0,0
282,1987.0,BookChapter,17318,16138,1180,3098,1712,1697,1609,1602,1712,1712,1712,260,1712,1712,1712,4868,11046,11046,3857,0,0,0,0,0,2799,1692,1677,1590,1583,1692,1692,1692,254,1692,1692,1692,4493,10251,10251,3834,0,0,0,0,0,299,20,20,19,19,20,20,20,6,20,20,20,375,795,795,23,0,0,0,0,0
283,1987.0,Conference,15264,10295,4969,9393,8458,8407,7898,7866,8461,8458,8461,1800,8461,8461,8461,9716,14856,14856,8292,0,0,0,0,0,7538,7173,7142,6721,6692,7175,7173,7175,1474,7175,7175,7175,7232,10045,10045,7377,0,0,0,0,0,1855,1285,1265,1177,1174,1286,1285,1286,326,1286,1286,1286,2484,4811,4811,915,0,0,0,0,0
284,1987.0,Dataset,186,179,7,15,1,1,1,1,1,1,1,1,1,1,1,10,177,177,0,0,0,0,0,0,15,1,1,1,1,1,1,1,1,1,1,1,10,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
285,1987.0,Journal,821915,609584,212331,470753,322821,323136,314194,313734,324101,322821,324101,79565,324101,324101,324101,556738,777262,777262,374411,821915,656662,747808,821915,821915,403708,299331,299676,291355,290940,300596,299331,300596,76401,300596,300596,300596,469977,584750,584750,367574,609584,562283,568470,609584,609584,67045,23490,23460,22839,22794,23505,23490,23505,3164,23505,23505,23505,86761,192512,192512,6837,212331,94379,179338,212331,212331
