,cr_published_year,cr_type,cr_dois,crossref_dois,crossref_ids,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_id_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_id_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_funders,crossref_has_funders_id_doi,crossref_has_funders_id_source,crossref_has_funders_string,crossref_has_references,crossref_has_venue,crossref_has_venue_id_issn,crossref_has_venue_string,openaire_dois,openaire_ids,openaire_has_abstract,openaire_has_affiliations,openaire_has_affiliations_id_countrycode,openaire_has_affiliations_id_ror,openaire_has_affiliations_id_source,openaire_has_affiliations_string,openaire_has_authors,openaire_has_authors_id_orcid,openaire_has_authors_sequence,openaire_has_authors_string,openaire_has_citations,openaire_has_fields,openaire_has_funders,openaire_has_funders_id_source,openaire_has_funders_string,openaire_has_references,openaire_has_venue,openaire_has_venue_id_issn,openaire_has_venue_id_issnl,openaire_has_venue_string,count_crossref_openaire_overlap,openaire_has_abstract_in_overlap,openaire_abstract_adds_presence,openaire_abstract_adds_presence_overlap,openaire_has_affiliations_in_overlap,openaire_affiliations_adds_presence,openaire_affiliations_adds_presence_overlap,openaire_has_affiliations_id_countrycode_in_overlap,openaire_affiliations_id_countrycode_adds_presence,openaire_affiliations_id_countrycode_adds_presence_overlap,openaire_has_affiliations_id_ror_in_overlap,openaire_affiliations_id_ror_adds_presence,openaire_affiliations_id_ror_adds_presence_overlap,openaire_has_affiliations_id_source_in_overlap,openaire_affiliations_id_source_adds_presence,openaire_affiliations_id_source_adds_presence_overlap,openaire_has_affiliations_string_in_overlap,openaire_affiliations_string_adds_presence,openaire_affiliations_string_adds_presence_overlap,openaire_has_authors_in_overlap,openaire_authors_adds_presence,openaire_authors_adds_presence_overlap,openaire_has_authors_id_orcid_in_overlap,openaire_authors_id_orcid_adds_presence,openaire_authors_id_orcid_adds_presence_overlap,openaire_has_authors_sequence_in_overlap,openaire_authors_sequence_adds_presence,openaire_authors_sequence_adds_presence_overlap,openaire_has_authors_string_in_overlap,openaire_authors_string_adds_presence,openaire_authors_string_adds_presence_overlap,openaire_has_citations_in_overlap,openaire_citations_adds_presence,openaire_citations_adds_presence_overlap,openaire_has_fields_in_overlap,openaire_fields_adds_presence,openaire_fields_adds_presence_overlap,openaire_has_funders_in_overlap,openaire_funders_adds_presence,openaire_funders_adds_presence_overlap,openaire_has_funders_id_source_in_overlap,openaire_funders_id_source_adds_presence,openaire_funders_id_source_adds_presence_overlap,openaire_has_funders_string_in_overlap,openaire_funders_string_adds_presence,openaire_funders_string_adds_presence_overlap,openaire_has_references_in_overlap,openaire_references_adds_presence,openaire_references_adds_presence_overlap,openaire_has_venue_in_overlap,openaire_venue_adds_presence,openaire_venue_adds_presence_overlap,openaire_has_venue_id_issn_in_overlap,openaire_venue_id_issn_adds_presence,openaire_venue_id_issn_adds_presence_overlap,openaire_has_venue_id_issnl_in_overlap,openaire_venue_id_issnl_adds_presence,openaire_venue_id_issnl_adds_presence_overlap,openaire_has_venue_string_in_overlap,openaire_venue_string_adds_presence,openaire_venue_string_adds_presence_overlap,count_openaire_crossref_overlap,crossref_has_abstract_in_overlap,crossref_abstract_adds_presence,crossref_abstract_adds_presence_overlap,crossref_has_affiliations_in_overlap,crossref_affiliations_adds_presence,crossref_affiliations_adds_presence_overlap,crossref_has_affiliations_id_ror_in_overlap,crossref_affiliations_id_ror_adds_presence,crossref_affiliations_id_ror_adds_presence_overlap,crossref_has_affiliations_string_in_overlap,crossref_affiliations_string_adds_presence,crossref_affiliations_string_adds_presence_overlap,crossref_has_authors_in_overlap,crossref_authors_adds_presence,crossref_authors_adds_presence_overlap,crossref_has_authors_id_orcid_in_overlap,crossref_authors_id_orcid_adds_presence,crossref_authors_id_orcid_adds_presence_overlap,crossref_has_authors_sequence_in_overlap,crossref_authors_sequence_adds_presence,crossref_authors_sequence_adds_presence_overlap,crossref_has_authors_string_in_overlap,crossref_authors_string_adds_presence,crossref_authors_string_adds_presence_overlap,crossref_has_citations_in_overlap,crossref_citations_adds_presence,crossref_citations_adds_presence_overlap,crossref_has_fields_in_overlap,crossref_fields_adds_presence,crossref_fields_adds_presence_overlap,crossref_has_funders_in_overlap,crossref_funders_adds_presence,crossref_funders_adds_presence_overlap,crossref_has_funders_id_doi_in_overlap,crossref_funders_id_doi_adds_presence,crossref_funders_id_doi_adds_presence_overlap,crossref_has_funders_id_source_in_overlap,crossref_funders_id_source_adds_presence,crossref_funders_id_source_adds_presence_overlap,crossref_has_funders_string_in_overlap,crossref_funders_string_adds_presence,crossref_funders_string_adds_presence_overlap,crossref_has_references_in_overlap,crossref_references_adds_presence,crossref_references_adds_presence_overlap,crossref_has_venue_in_overlap,crossref_venue_adds_presence,crossref_venue_adds_presence_overlap,crossref_has_venue_id_issn_in_overlap,crossref_venue_id_issn_adds_presence,crossref_venue_id_issn_adds_presence_overlap,crossref_has_venue_string_in_overlap,crossref_venue_string_adds_presence,crossref_venue_string_adds_presence_overlap
856,1989,book,6333,6333,6333,117,34,0,34,2871,0,2983,2871,4127,0,1,1,1,1,31,1493,1416,1493,4261,4223,669,51,51,49,51,51,4261,58,4261,4261,0,1819,0,0,0,0,1,1,0,1,4261,669,591,591,51,50,50,51,51,51,49,49,49,51,51,51,51,50,50,4261,1405,1405,58,58,58,4261,1401,1401,4261,1405,1405,0,0,0,1819,1819,1819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4261,78,0,0,34,33,33,0,0,0,34,33,33,2856,0,0,0,0,0,2860,0,0,2856,0,0,3316,3316,3316,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,21,21,21,883,882,882,847,846,846,883,882,882
857,1989,book-chapter,121499,121499,121499,258,1635,0,1635,94444,0,94902,94444,33452,0,23,23,23,23,58848,121499,24302,121499,101231,100428,58980,32282,32282,32234,32282,32282,101217,850,101217,101217,0,65504,4,4,4,0,119,85,0,119,101231,58980,58764,58764,32282,32266,32266,32282,32282,32282,32234,32234,32234,32282,32282,32282,32282,32266,32266,101217,6872,6872,850,850,850,101217,6761,6761,101217,6872,6872,0,0,0,65504,65504,65504,4,2,2,4,2,2,4,2,2,0,0,0,119,0,0,85,56,56,0,0,0,119,0,0,101231,216,0,0,1635,1619,1619,0,0,0,1635,1619,1619,94359,14,14,0,0,0,94470,14,14,94359,14,14,32755,32755,32755,0,0,0,23,21,21,23,23,23,23,21,21,23,21,21,57814,57814,57814,101231,101112,101112,22096,22067,22067,101231,101112,101112
858,1989,book-part,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,1989,book-section,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,1989,component,223,223,223,0,13,0,13,102,0,223,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,1989,dataset,3086,3086,3086,0,1,0,1,1952,0,2767,1952,316,0,0,0,0,0,0,3086,0,3086,3085,2809,654,0,0,0,0,0,2058,0,2058,2058,0,176,0,0,0,0,3085,0,0,3085,3085,654,654,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058,495,495,0,0,0,2058,0,0,2058,495,495,0,0,0,176,176,176,0,0,0,0,0,0,0,0,0,0,0,0,3085,0,0,0,0,0,0,0,0,3085,0,0,3085,0,0,0,1,1,1,0,0,0,1,1,1,1951,388,388,0,0,0,2766,708,708,1951,388,388,315,315,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3085,0,0,0,0,0,3085,0,0
862,1989,edited-book,114,114,114,1,0,0,0,61,0,61,61,47,0,0,0,0,0,0,1,1,1,60,60,1,0,0,0,0,0,60,0,60,60,0,10,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,5,0,0,0,60,5,5,60,5,5,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55,0,0,55,0,0,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1989,grant,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,1989,journal-article,882877,882877,882877,76234,85217,0,85217,770798,194,771912,770798,526910,820999,2131,1930,1930,2131,413437,882877,882325,882877,771713,757279,506789,293181,293116,291745,293181,293181,767639,37163,767639,767639,0,760165,584,584,584,0,745864,744036,0,745864,771713,506789,433205,433205,293181,242092,242092,293116,293116,293116,291745,291745,291745,293181,293181,293181,293181,242092,242092,767639,4154,4154,37163,36992,36992,767639,4069,4069,767639,4154,4154,0,0,0,760165,39251,39251,584,528,528,584,528,528,584,528,528,0,0,0,745864,0,0,744036,0,0,0,0,0,745864,0,0,771713,73594,10,10,83896,32807,32807,0,0,0,83896,32807,32807,766846,3361,3361,191,20,20,766934,3364,3364,766846,3361,3361,519235,519235,519235,720917,3,3,2127,2071,2071,1926,1926,1926,1926,1870,1870,2127,2071,2071,410096,410096,410096,771713,25849,25849,771473,27437,27437,771713,25849,25849
865,1989,journal-issue,5841,5841,5841,0,0,0,0,0,0,0,0,499,5409,0,0,0,0,0,5841,5809,5841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,1989,monograph,2463,2463,2463,208,19,0,19,1450,6,1536,1450,1134,0,0,0,0,0,83,129,99,129,1589,1567,396,20,20,19,20,20,1562,23,1562,1562,0,692,0,0,0,0,1,0,0,1,1589,396,191,191,20,19,19,20,20,20,19,19,19,20,20,20,20,19,19,1562,149,149,23,18,18,1562,147,147,1562,149,149,0,0,0,692,692,692,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1589,205,0,0,19,18,18,0,0,0,19,18,18,1417,4,4,6,1,1,1419,4,4,1417,4,4,1052,1052,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,79,121,121,121,93,93,93,121,121,121
867,1989,other,2292,2292,2292,0,72,0,72,1509,74,1559,1509,771,0,0,0,0,0,147,2292,1510,2292,1723,1700,203,122,122,122,122,122,1723,76,1723,1723,0,1047,0,0,0,0,1711,1264,0,1711,1723,203,203,203,122,121,121,122,122,122,122,122,122,122,122,122,122,121,121,1723,218,218,76,21,21,1723,218,218,1723,218,218,0,0,0,1047,1047,1047,0,0,0,0,0,0,0,0,0,0,0,0,1711,0,0,1264,3,3,0,0,0,1711,0,0,1723,0,0,0,72,71,71,0,0,0,72,71,71,1505,0,0,74,19,19,1505,0,0,1505,0,0,751,751,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,113,1723,12,12,1275,14,14,1723,12,12
868,1989,posted-content,39,39,39,1,25,0,25,39,1,39,39,16,0,0,0,0,0,0,0,0,0,39,38,30,5,5,5,5,5,39,3,39,39,0,29,0,0,0,0,6,5,0,6,39,30,29,29,5,2,2,5,5,5,5,5,5,5,5,5,5,2,2,39,0,0,3,2,2,39,0,0,39,0,0,0,0,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,5,5,0,0,0,6,6,6,39,1,0,0,25,22,22,0,0,0,25,22,22,39,0,0,1,0,0,39,0,0,39,0,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,1989,proceedings,316,316,316,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,8,8,8,7,7,0,0,0,0,0,0,7,1,7,7,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,1,1,1,7,7,7,7,7,7,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,1989,proceedings-article,21796,21796,21796,922,10130,0,10130,21354,0,21355,21354,10701,0,0,0,0,0,6069,21796,9422,21796,21525,21452,15318,11010,11010,11003,11010,11010,21525,431,21525,21525,0,20385,7,7,7,0,21195,10156,0,21195,21525,15318,14396,14396,11010,5140,5140,11010,11010,11010,11003,11003,11003,11010,11010,11010,11010,5140,5140,21525,172,172,431,431,431,21525,171,171,21525,172,172,0,0,0,20385,20385,20385,7,7,7,7,7,7,7,7,7,0,0,0,21195,0,0,10156,860,860,0,0,0,21195,0,0,21525,922,0,0,10130,4260,4260,0,0,0,10130,4260,4260,21353,0,0,0,0,0,21354,0,0,21353,0,0,10694,10694,10694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6025,6025,6025,21525,330,330,9422,126,126,21525,330,330
871,1989,reference-book,24,24,24,0,0,0,0,15,0,15,15,17,0,0,0,0,0,0,2,0,2,20,19,3,1,1,1,1,1,20,0,20,20,0,7,0,0,0,0,0,0,0,0,20,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,5,5,0,0,0,20,5,5,20,5,5,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1989,reference-entry,2,2,2,0,2,0,2,2,0,2,2,2,0,0,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2
873,1989,report,11398,11398,11398,17,900,17,900,9420,63,10141,9420,2424,0,202,202,202,202,4,0,0,0,10032,9816,4550,771,771,768,771,771,10025,87,10025,10025,0,7707,0,0,0,0,58,19,0,58,10032,4550,4540,4540,771,312,312,771,771,771,768,761,761,771,771,771,771,312,312,10025,640,640,87,42,42,10025,599,599,10025,640,640,0,0,0,7707,7707,7707,0,0,0,0,0,0,0,0,0,0,0,0,58,58,58,19,19,19,0,0,0,58,58,58,10032,10,0,0,882,423,423,17,10,10,882,423,423,9392,7,7,63,18,18,9433,7,7,9392,7,7,2343,2343,2343,0,0,0,199,199,199,199,199,199,199,199,199,199,199,199,4,4,4,0,0,0,0,0,0,0,0,0
874,1989,report-component,14,14,14,0,0,0,0,13,2,13,13,5,0,0,0,0,0,0,14,14,14,3,3,0,0,0,0,0,0,3,1,3,3,0,3,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
875,1989,report-series,52,52,52,0,0,0,0,32,0,32,32,34,0,0,0,0,0,0,52,52,52,31,31,13,11,11,11,11,11,31,0,31,31,0,9,0,0,0,0,31,31,0,31,31,13,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,31,13,13,0,0,0,31,13,13,31,13,13,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,18,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,0,0
876,1989,standard,3,3,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,1988,,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,1988,book,5897,5897,5897,91,20,0,20,2658,0,2777,2658,3762,0,0,0,0,0,18,1445,1371,1445,3871,3831,537,36,36,32,36,36,3871,48,3871,3871,0,1602,0,0,0,0,6,6,0,6,3871,537,483,483,36,36,36,36,36,36,32,32,32,36,36,36,36,36,36,3871,1225,1225,48,48,48,3871,1221,1221,3871,1225,1225,0,0,0,1602,1602,1602,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,6,2,2,0,0,0,6,2,2,3871,54,0,0,20,20,20,0,0,0,20,20,20,2646,0,0,0,0,0,2650,0,0,2646,0,0,2960,2960,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,839,835,835,798,794,794,839,835,835
879,1988,book-chapter,113258,113258,113258,101,710,0,710,88539,0,88856,88539,31302,0,24,24,24,24,54911,113258,24325,113258,93848,92876,54429,29700,29700,29635,29700,29700,93846,709,93846,93846,0,57897,3,3,3,0,55,43,0,55,93848,54429,54344,54344,29700,29687,29687,29700,29700,29700,29635,29635,29635,29700,29700,29700,29700,29687,29687,93846,5423,5423,709,709,709,93846,5400,5400,93846,5423,5423,0,0,0,57897,57897,57897,3,2,2,3,2,2,3,2,2,0,0,0,55,0,0,43,28,28,0,0,0,55,0,0,93848,85,0,0,710,697,697,0,0,0,710,697,697,88425,2,2,0,0,0,88448,2,2,88425,2,2,30616,30616,30616,0,0,0,24,23,23,24,24,24,24,23,23,24,23,23,54041,54041,54041,93848,93793,93793,21761,21746,21746,93848,93793,93793
880,1988,book-part,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,1988,book-section,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,1988,component,266,266,266,0,7,0,7,86,0,266,86,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,1988,dataset,2415,2415,2415,0,1,0,1,1608,0,2114,1608,282,0,0,0,0,0,0,2415,0,2415,2415,2258,365,0,0,0,0,0,1733,0,1733,1733,0,108,0,0,0,0,2415,0,0,2415,2415,365,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733,277,277,0,0,0,1733,0,0,1733,277,277,0,0,0,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0,2415,0,0,0,0,0,0,0,0,2415,0,0,2415,0,0,0,1,1,1,0,0,0,1,1,1,1608,152,152,0,0,0,2114,381,381,1608,152,152,282,282,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415,0,0,0,0,0,2415,0,0
884,1988,edited-book,98,98,98,0,1,0,1,40,0,40,40,33,0,0,0,0,0,0,3,2,3,38,38,1,0,0,0,0,0,38,0,38,38,0,8,0,0,0,0,0,0,0,0,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,4,0,0,0,38,4,4,38,4,4,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,1,1,0,0,0,1,1,1,34,0,0,0,0,0,34,0,0,34,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,1988,grant,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,1988,journal-article,842647,842647,842647,71392,81229,0,81229,737139,129,738313,737139,500454,782258,1969,1783,1783,1969,392352,842647,842122,842647,737899,725298,475342,277269,277227,275851,277269,277269,734019,32049,734019,734019,0,726793,534,534,534,0,713088,711494,0,713088,737899,475342,406540,406540,277269,229470,229470,277227,277227,277227,275851,275851,275851,277269,277269,277269,277269,229470,229470,734019,4204,4204,32049,31927,31927,734019,4111,4111,734019,4204,4204,0,0,0,726793,38206,38206,534,481,481,534,481,481,534,481,481,0,0,0,713088,0,0,711494,0,0,0,0,0,713088,0,0,737899,68816,14,14,79918,32119,32119,0,0,0,79918,32119,32119,733048,3233,3233,129,7,7,733145,3237,3237,733048,3233,3233,492918,492918,492918,688593,6,6,1966,1913,1913,1780,1780,1780,1780,1727,1727,1966,1913,1913,389201,389201,389201,737899,24811,24811,737695,26201,26201,737899,24811,24811
887,1988,journal-issue,5605,5605,5605,0,0,0,0,0,0,0,0,473,5207,0,0,0,0,0,5605,5576,5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
