,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_fields_mag,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_fields_mag_adds_presence,openalex_fields_mag_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
2975,1656,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
2976,1656,book-chapter,72,72,72,0,0,0,0,0,0,72,72,0,72,72,6,72,72,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1,45,0,0,1,45,1,45,6,6,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,71,0,71,71,1,0,0,72,0,72
2977,1656,monograph,7,7,7,1,0,0,0,0,0,7,7,0,7,7,3,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,0,7,7,3,0,0,0,0,0
2978,1655,book-chapter,69,69,69,1,0,0,0,0,0,69,69,0,69,69,6,69,69,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,42,0,42,3,4,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,69,0,69,69,3,0,0,69,0,69
2979,1655,monograph,7,7,7,0,0,0,0,0,0,7,7,0,7,7,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,0,7,7,3,0,0,0,0,0
2980,1654,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,1654,book-chapter,14,14,14,0,0,0,0,0,0,12,12,0,12,12,3,14,14,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,8,0,0,1,8,1,8,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,11,0,11,11,3,0,0,14,0,14
2982,1654,monograph,4,4,4,0,0,0,0,0,0,4,4,0,4,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,1,0,0,0,0,0
2983,1653,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
2984,1653,book-chapter,86,86,86,0,0,0,0,0,0,82,82,1,82,82,3,86,86,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,17,53,17,53,1,1,17,53,17,53,2,2,86,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,65,0,65,65,1,0,0,86,0,86
2985,1653,monograph,7,7,7,0,0,0,0,0,0,7,7,0,7,7,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,0,7,7,1,0,0,0,0,0
2986,1652,book,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2987,1652,book-chapter,204,204,204,0,0,0,0,0,0,201,201,1,201,201,13,204,204,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,1,1,0,50,0,50,4,6,204,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,204,204,0,0,0,0,201,0,201,201,23,0,0,204,0,204
2988,1652,monograph,3,3,3,0,0,0,0,0,0,3,3,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,3,1,0,0,0,0,0
2989,1651,book-chapter,309,309,309,0,0,0,0,0,0,308,308,0,308,308,14,309,309,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,1,161,1,161,0,0,1,161,1,161,3,4,309,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,309,309,0,0,0,0,307,0,307,307,12,0,0,309,0,309
2990,1651,monograph,10,10,10,0,0,0,0,0,0,10,10,0,10,10,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,10,10,3,0,0,0,0,0
2991,1650,book,3,3,3,1,0,0,0,0,0,2,2,0,2,2,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,2,2,0,0,0,0,0,0
2992,1650,book-chapter,41,41,41,0,0,0,0,0,0,34,34,0,34,34,6,41,41,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,18,0,18,1,1,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,34,0,34,34,6,0,0,41,0,41
2993,1650,monograph,5,5,5,0,0,0,0,0,0,5,5,0,5,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,5,5,1,0,0,0,0,0
2994,1649,book-chapter,110,110,110,1,0,0,0,0,0,109,109,1,109,109,10,110,110,0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,1,1,0,87,0,87,2,6,110,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,0,109,0,109,109,12,0,0,110,0,110
2995,1649,monograph,3,3,3,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0
2996,1648,book,10,10,10,1,0,0,0,0,0,1,1,0,1,1,1,10,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,1,1,1,0,0,0,0,0
2997,1648,book-chapter,2630,2630,2630,0,0,0,0,0,0,2520,2520,0,2520,2520,9,2630,2630,0,0,0,0,0,2404,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,52,0,0,1,52,1,52,1,1,2630,0,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,2630,2630,0,0,0,0,2519,0,2519,2519,19,0,0,2630,0,2630
2998,1648,monograph,8,8,8,0,0,0,0,0,0,8,8,0,8,8,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,0,8,8,7,0,0,0,0,0
2999,1647,book,2,2,2,1,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0
3000,1647,book-chapter,2012,2012,2012,0,0,0,0,0,0,2012,2012,0,2012,2012,4,2012,2012,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,59,0,0,0,59,0,59,3,4,2012,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2012,0,0,0,0,2012,0,2012,2012,2,0,0,2012,0,2012
3001,1647,monograph,2,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0
3002,1646,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3003,1646,book-chapter,154,154,154,0,0,0,0,0,0,153,153,0,153,153,6,154,154,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,91,0,0,0,91,0,91,3,5,154,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,153,0,153,153,3,0,0,154,0,154
3004,1646,monograph,4,4,4,0,0,0,0,0,0,4,4,0,4,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,1,0,0,0,0,0
3005,1645,book,3,3,3,1,0,0,0,0,0,2,2,0,2,2,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,2,2,0,0,0,0,0,0
3006,1645,book-chapter,130,130,130,0,0,0,0,0,0,126,126,0,126,126,8,130,130,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,0,0,48,0,48,6,6,130,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,126,0,126,126,4,0,0,130,0,130
3007,1645,monograph,4,3,3,0,0,0,0,0,0,3,3,0,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,2,0,0,0,0,0
3008,1644,book,3,3,3,0,0,0,0,0,0,2,2,0,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,2,2,2,0,0,0,0,0
3009,1644,book-chapter,30,30,30,0,0,0,0,0,0,28,28,0,28,28,1,30,30,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,28,0,28,28,3,0,0,30,0,30
3010,1644,monograph,4,4,4,0,0,0,0,0,0,4,4,0,4,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,3,0,0,0,0,0
3011,1643,book-chapter,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
3012,1643,monograph,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3013,1642,book-chapter,14,14,14,0,0,0,0,0,0,14,14,0,14,14,2,14,14,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,0,8,0,2,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,14,0,14,14,2,0,0,14,0,14
3014,1642,monograph,6,6,6,0,0,0,0,0,0,6,6,0,6,6,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,6,6,3,0,0,0,0,0
3015,1641,book,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3016,1641,book-chapter,11,11,11,0,0,0,0,0,0,11,11,0,11,11,0,11,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,9,0,9,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,11,0,11,11,0,0,0,11,0,11
3017,1641,monograph,4,4,4,0,0,0,0,0,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,0,0,0,0,0,0
3018,1640,book-chapter,271,271,271,0,0,0,0,0,0,271,271,0,271,271,10,271,271,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,1,127,1,127,0,0,1,127,1,127,2,6,271,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,271,271,0,0,0,0,270,0,270,270,9,0,0,271,0,271
3019,1640,monograph,8,8,8,0,0,0,0,0,0,8,8,0,8,8,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,0,8,8,5,0,0,0,0,0
3020,1639,book-chapter,18,18,18,0,0,0,0,0,0,18,18,0,18,18,1,18,18,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,16,0,16,1,1,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,18,0,18,18,1,0,0,18,0,18
3021,1639,monograph,3,3,3,0,0,0,0,0,0,2,2,0,2,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,2,2,1,0,0,0,0,0
3022,1638,book-chapter,71,71,71,0,0,0,0,0,0,70,70,0,70,70,3,71,71,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,61,0,0,0,61,0,61,1,1,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,70,0,70,70,2,0,0,71,0,71
3023,1638,monograph,4,4,4,0,0,0,0,0,0,4,4,0,4,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,2,0,0,0,0,0
3024,1637,book-chapter,43,43,43,0,0,0,0,0,0,43,43,0,43,43,1,43,43,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0,0,36,0,36,0,1,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,43,0,43,43,1,0,0,43,0,43
3025,1637,monograph,2,2,2,0,0,0,0,0,0,2,2,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,1,0,0,0,0,0
3026,1636,book-chapter,6,6,6,0,0,0,0,0,0,6,6,0,6,6,1,6,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,1,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,6,6,0,0,0,6,0,6
3027,1636,monograph,3,3,3,0,0,0,0,0,0,3,3,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,3,1,0,0,0,0,0
3028,1635,book,2,2,2,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0
3029,1635,book-chapter,57,57,57,0,0,0,0,0,0,52,52,0,52,52,2,57,57,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,26,0,26,2,2,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,52,0,52,52,2,0,0,57,0,57
3030,1635,monograph,6,5,5,0,0,0,0,0,0,5,5,0,5,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,6,6,2,0,0,0,0,0
3031,1634,book-chapter,248,248,248,0,0,0,0,0,0,248,248,0,248,248,6,248,248,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,119,0,0,0,119,0,119,2,2,248,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,0,0,0,0,248,0,248,248,6,0,0,248,0,248
3032,1634,monograph,4,4,4,0,0,0,0,0,0,4,4,0,4,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,2,0,0,0,0,0
3033,1633,book-chapter,534,534,534,1,0,0,0,0,0,534,534,2,534,534,29,534,534,1,0,0,0,0,425,1,0,0,0,0,0,0,0,0,0,0,0,2,200,2,200,2,2,2,200,2,200,19,23,534,0,534,0,1,1,0,0,0,0,0,0,0,0,0,0,534,534,0,0,0,0,532,0,532,532,18,0,0,534,0,534
3034,1633,monograph,6,5,5,0,0,0,0,0,0,5,5,0,5,5,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,6,6,3,0,0,0,0,0
3035,1632,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3036,1632,book-chapter,41,41,41,0,0,0,0,0,0,41,41,0,41,41,3,41,41,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,0,0,38,0,38,1,2,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,41,0,41,41,2,0,0,41,0,41
3037,1632,monograph,2,2,2,0,0,0,0,0,0,2,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,2,0,0,0,0,0
3038,1631,book-chapter,23,23,23,0,0,0,0,0,0,23,23,0,23,23,5,23,23,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,17,0,17,0,3,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,23,0,23,23,5,0,0,23,0,23
3039,1631,monograph,4,4,4,0,0,0,0,0,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,0,0,0,0,0,0
3040,1630,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3041,1630,book-chapter,10,10,10,0,0,0,0,0,0,10,10,0,10,10,3,10,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,9,0,9,2,2,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,10,10,1,0,0,10,0,10
3042,1630,monograph,10,10,10,0,0,0,0,0,0,10,10,0,10,10,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,10,10,3,0,0,0,0,0
3043,1629,book-chapter,17,17,17,0,0,0,0,0,0,17,17,0,17,17,3,17,17,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,14,0,14,1,2,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,17,0,17,17,2,0,0,17,0,17
3044,1629,monograph,6,6,6,0,0,0,0,0,0,6,6,0,6,6,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,6,6,3,0,0,0,0,0
3045,1628,book-chapter,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
3046,1628,monograph,5,5,5,0,0,0,0,0,0,5,5,0,5,5,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,5,5,3,0,0,0,0,0
3047,1627,book-chapter,5,5,5,0,0,0,0,0,0,5,5,0,5,5,2,5,5,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,1,2,5,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,5,5,0,0,0,0,5,0,5,5,1,0,0,5,0,5
3048,1627,monograph,3,3,3,0,0,0,0,0,0,3,3,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,3,1,0,0,0,0,0
3049,1626,book,2,2,2,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3050,1626,book-chapter,109,109,109,0,0,0,0,0,0,107,107,1,107,107,0,109,109,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,1,1,0,14,0,14,0,0,109,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,0,0,0,107,0,107,107,0,0,0,109,0,109
