,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_id_source,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_ror,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_id_source,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_id_source,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_ror,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_id_source,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_id_source,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_ror,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_id_source,non_dois_has_venue_string
3479,1714,monograph,6,6,0,0,0,0,0,0,0,6,0,6,6,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,1713,book,2,2,0,0,2,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,1713,book-chapter,9,9,0,0,0,0,0,0,0,9,0,9,9,9,0,9,0,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0,9,0,9,9,9,0,9,0,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3482,1713,journal-article,41,41,0,40,0,0,0,0,0,0,0,0,0,0,17,41,0,0,0,0,0,36,36,36,36,36,40,0,0,0,0,0,0,0,0,0,0,17,41,0,0,0,0,0,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3483,1713,monograph,11,11,0,0,0,0,0,0,0,11,0,11,11,11,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,11,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,1712,book,2,2,0,1,0,0,0,0,0,2,0,2,2,2,1,2,0,0,0,0,0,2,0,0,2,2,1,0,0,0,0,0,2,0,2,2,2,1,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3485,1712,book-chapter,292,292,0,0,0,0,0,0,0,287,0,287,287,287,7,292,0,0,0,0,0,290,0,0,290,290,0,0,0,0,0,0,287,0,287,287,287,7,292,0,0,0,0,0,290,0,0,290,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,1712,monograph,10,10,0,0,0,0,0,0,0,8,0,8,8,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3487,1711,book-chapter,622,622,0,0,0,0,0,0,0,619,0,619,619,619,8,622,0,0,0,0,0,622,0,0,622,622,0,0,0,0,0,0,619,0,619,619,619,8,622,0,0,0,0,0,622,0,0,622,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3488,1711,monograph,5,5,0,0,0,0,0,0,0,4,0,4,4,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489,1710,book,3,3,0,2,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,3,3,2,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3490,1710,book-chapter,182,182,0,0,0,0,0,0,0,182,0,182,182,182,5,182,0,0,0,0,0,180,0,0,180,180,0,0,0,0,0,0,182,0,182,182,182,5,182,0,0,0,0,0,180,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3491,1710,journal-article,75,75,0,74,0,0,0,0,0,1,0,1,1,1,19,75,0,0,0,0,0,68,68,68,68,68,74,0,0,0,0,0,1,0,1,1,1,19,75,0,0,0,0,0,68,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,1710,monograph,11,11,0,0,0,0,0,0,0,11,0,11,11,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,1709,book-chapter,113,113,0,0,0,0,0,0,0,113,0,113,113,113,0,113,0,0,0,0,0,113,0,0,113,113,0,0,0,0,0,0,113,0,113,113,113,0,113,0,0,0,0,0,113,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,1709,journal-article,36,36,0,36,3,1,1,1,3,35,0,35,35,35,13,36,0,0,0,0,0,33,33,33,33,33,36,3,1,1,1,3,35,0,35,35,35,13,36,0,0,0,0,0,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,1709,monograph,9,9,0,0,0,0,0,0,0,8,0,8,8,8,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,8,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,1708,book,4,4,0,0,0,0,0,0,0,4,0,4,4,4,2,4,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,4,0,4,4,4,2,4,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3497,1708,book-chapter,117,117,0,0,0,0,0,0,0,2,0,2,2,2,0,117,0,0,0,0,0,117,0,0,117,117,0,0,0,0,0,0,2,0,2,2,2,0,117,0,0,0,0,0,117,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,1708,journal-article,42,42,0,42,8,4,4,4,8,37,1,37,37,37,17,42,0,0,0,0,0,39,39,39,39,39,42,8,4,4,4,8,37,1,37,37,37,17,42,0,0,0,0,0,39,39,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,1708,monograph,11,11,0,0,0,0,0,0,0,11,1,11,11,11,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,11,11,11,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,1707,book,2,2,0,0,0,0,0,0,0,2,0,2,2,2,2,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2,2,2,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501,1707,book-chapter,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,1707,journal-article,31,31,0,29,5,3,3,3,5,28,0,28,28,28,11,31,0,0,0,0,0,26,26,26,26,26,29,5,3,3,3,5,28,0,28,28,28,11,31,0,0,0,0,0,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3503,1707,monograph,12,12,0,0,0,0,0,0,0,12,0,12,12,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,12,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,1706,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,1706,book-chapter,3,3,0,0,0,0,0,0,0,3,0,3,3,3,2,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,3,3,3,2,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,1706,journal-article,37,37,0,34,3,1,1,1,3,28,0,28,28,28,14,37,0,0,0,0,0,29,29,29,29,29,34,3,1,1,1,3,28,0,28,28,28,14,37,0,0,0,0,0,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,1706,monograph,12,12,0,0,0,0,0,0,0,12,0,12,12,12,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,12,12,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,1705,book-chapter,15,15,0,1,0,0,0,0,0,15,0,15,15,15,4,15,0,0,0,0,0,15,0,0,15,15,1,0,0,0,0,0,15,0,15,15,15,4,15,0,0,0,0,0,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,1705,journal-article,67,67,0,65,12,5,5,5,12,59,0,59,59,59,26,67,0,0,0,0,0,62,62,62,62,62,65,12,5,5,5,12,59,0,59,59,59,26,67,0,0,0,0,0,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,1705,monograph,18,18,0,0,0,0,0,0,0,18,0,18,18,18,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,18,18,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,1704,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,1704,book-chapter,18,18,0,0,0,0,0,0,0,18,0,18,18,18,2,18,0,0,0,0,0,18,0,0,18,18,0,0,0,0,0,0,18,0,18,18,18,2,18,0,0,0,0,0,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,1704,journal-article,49,49,0,47,4,4,4,4,4,35,0,35,35,35,14,49,0,0,0,0,0,46,46,46,46,46,47,4,4,4,4,4,35,0,35,35,35,14,49,0,0,0,0,0,46,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,1704,monograph,9,9,0,0,0,0,0,0,0,9,0,9,9,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,1703,book-chapter,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,1703,journal-article,38,38,0,36,5,0,0,0,5,27,1,27,27,27,14,38,0,0,0,0,0,31,31,31,31,31,36,5,0,0,0,5,27,1,27,27,27,14,38,0,0,0,0,0,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,1703,monograph,14,14,0,0,0,0,0,0,0,13,0,13,13,13,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,13,13,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,1702,book-chapter,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,1702,journal-article,40,40,0,39,4,2,2,2,4,30,0,30,30,30,15,40,0,0,0,0,0,33,33,33,33,33,39,4,2,2,2,4,30,0,30,30,30,15,40,0,0,0,0,0,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,1702,monograph,6,6,0,0,0,0,0,0,0,5,0,5,5,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,1701,book,3,3,0,0,0,0,0,0,0,3,0,3,3,3,1,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,3,3,3,1,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,1701,book-chapter,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,1701,journal-article,59,59,0,56,10,8,8,8,10,44,0,44,44,44,19,59,0,0,0,0,0,52,52,52,52,52,56,10,8,8,8,10,44,0,44,44,44,19,59,0,0,0,0,0,52,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,1701,monograph,7,7,0,0,0,0,0,0,0,4,0,4,4,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3525,1700,book,2,2,0,0,0,0,0,0,0,2,0,2,2,2,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,2,2,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,1700,book-chapter,23,23,0,1,0,0,0,0,0,23,0,23,23,23,2,23,0,0,0,0,0,23,0,0,23,23,1,0,0,0,0,0,23,0,23,23,23,2,23,0,0,0,0,0,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,1700,journal-article,66,66,0,62,5,2,2,2,5,42,0,42,42,42,23,65,0,0,0,0,0,61,61,61,61,61,62,5,2,2,2,5,42,0,42,42,42,23,65,0,0,0,0,0,61,61,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,1700,monograph,63,63,0,0,0,0,0,0,0,30,1,30,30,30,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,30,30,30,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1699,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1699,book-chapter,3,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,1699,journal-article,86,86,0,84,12,7,7,7,12,59,0,59,59,59,27,86,0,0,0,0,0,79,79,79,79,79,84,12,7,7,7,12,59,0,59,59,59,27,86,0,0,0,0,0,79,79,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,1699,monograph,13,13,0,0,0,0,0,0,0,7,0,7,7,7,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,7,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,1698,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,1698,book-chapter,9,9,0,0,0,0,0,0,0,9,0,9,9,9,2,9,0,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,9,0,9,9,9,2,9,0,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,1698,journal-article,108,108,0,107,24,11,11,11,24,75,1,75,75,75,28,108,0,0,0,0,0,98,98,98,98,98,107,24,11,11,11,24,75,1,75,75,75,28,108,0,0,0,0,0,98,98,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,1698,monograph,3,3,0,0,0,0,0,0,0,3,0,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3537,1697,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,1697,book-chapter,27,27,0,0,0,0,0,0,0,27,0,27,27,27,4,27,0,0,0,0,0,27,0,0,27,27,0,0,0,0,0,0,27,0,27,27,27,4,27,0,0,0,0,0,27,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,1697,journal-article,85,85,0,84,19,8,8,8,19,64,2,64,64,64,23,85,0,0,0,0,0,77,77,77,77,77,84,19,8,8,8,19,64,2,64,64,64,23,85,0,0,0,0,0,77,77,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,1697,monograph,11,11,0,0,0,0,0,0,0,11,0,11,11,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,1696,book,3,3,0,1,0,0,0,0,0,3,0,3,3,3,1,3,0,0,0,0,0,3,0,0,3,3,1,0,0,0,0,0,3,0,3,3,3,1,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,1696,book-chapter,15,15,0,0,0,0,0,0,0,15,0,15,15,15,1,15,0,0,0,0,0,15,0,0,15,15,0,0,0,0,0,0,15,0,15,15,15,1,15,0,0,0,0,0,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,1696,journal-article,31,31,0,31,3,1,1,1,3,19,0,19,19,19,12,31,0,0,0,0,0,28,28,28,28,28,31,3,1,1,1,3,19,0,19,19,19,12,31,0,0,0,0,0,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,1696,monograph,17,17,0,0,0,0,0,0,0,16,0,16,16,16,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,16,16,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,1695,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,1695,book-chapter,6,6,0,0,0,0,0,0,0,6,0,6,6,6,6,6,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,6,0,6,6,6,6,6,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,1695,journal-article,41,41,0,40,9,5,5,5,9,26,2,26,26,26,18,41,0,0,0,0,0,37,36,36,37,37,40,9,5,5,5,9,26,2,26,26,26,18,41,0,0,0,0,0,37,36,36,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,1695,monograph,7,7,0,0,0,0,0,0,0,7,0,7,7,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3549,1694,book,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,1694,book-chapter,5,5,0,0,0,0,0,0,0,5,0,5,5,5,0,5,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,5,0,5,5,5,0,5,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,1694,journal-article,54,54,0,53,8,5,5,5,8,40,0,40,40,40,19,54,0,0,0,0,0,50,50,50,50,50,53,8,5,5,5,8,40,0,40,40,40,19,54,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,1694,monograph,8,8,0,0,0,0,0,0,0,7,0,7,7,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,1693,book-chapter,15,15,0,0,0,0,0,0,0,15,0,15,15,15,5,15,0,0,0,0,0,15,0,0,15,15,0,0,0,0,0,0,15,0,15,15,15,5,15,0,0,0,0,0,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3554,1693,journal-article,92,92,0,90,9,3,3,3,9,62,0,62,62,62,31,92,0,0,0,0,0,80,80,80,80,80,90,9,3,3,3,9,62,0,62,62,62,31,92,0,0,0,0,0,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,1693,monograph,14,14,0,0,0,0,0,0,0,13,0,13,13,13,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,13,13,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,1692,book-chapter,28,28,0,0,0,0,0,0,0,28,0,28,28,28,8,28,0,0,0,0,0,28,0,0,28,28,0,0,0,0,0,0,28,0,28,28,28,8,28,0,0,0,0,0,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,1692,journal-article,3,3,0,3,0,0,0,0,0,3,0,3,3,3,2,3,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,3,0,3,3,3,2,3,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,1692,monograph,3,3,0,0,0,0,0,0,0,3,0,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,1691,book,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,1691,book-chapter,25,25,0,0,0,0,0,0,0,25,7,25,25,25,1,25,0,0,0,0,0,25,0,0,25,25,0,0,0,0,0,0,25,7,25,25,25,1,25,0,0,0,0,0,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,1691,journal-article,26,26,0,25,4,2,2,2,4,19,0,19,19,19,12,26,0,0,0,0,0,22,22,22,22,22,25,4,2,2,2,4,19,0,19,19,19,12,26,0,0,0,0,0,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,1691,monograph,7,7,0,0,0,0,0,0,0,7,0,7,7,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,1690,book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
