,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_sourceid,non_dois_has_venue_string
214,1999.0,Thesis,54136,7504,46632,21002,1168,312,208,312,1168,54136,54136,54136,54136,12064,32349,32349,3100,0,0,0,0,596,64,44,42,44,64,7504,7504,7504,7504,1252,5652,5652,227,0,0,0,0,20406,1104,268,166,268,1104,46632,46632,46632,46632,10812,26697,26697,2873,0,0,0,0
215,1998.0,,1106597,166621,939976,304099,147267,86028,81609,86769,147267,1106597,1106597,1106597,1106597,200381,485361,485361,110308,0,0,0,0,97631,77999,53871,50968,54279,77999,166621,166621,166621,166621,66313,119389,119389,61589,0,0,0,0,206468,69268,32157,30641,32490,69268,939976,939976,939976,939976,134068,365972,365972,48719,0,0,0,0
216,1998.0,Book,77386,5728,71658,29020,3216,2093,1958,2103,3216,77386,77386,77386,77386,45621,56815,56815,1768,0,0,0,0,1744,322,202,193,208,322,5728,5728,5728,5728,4457,3936,3936,385,0,0,0,0,27276,2894,1891,1765,1895,2894,71658,71658,71658,71658,41164,52879,52879,1383,0,0,0,0
217,1998.0,BookChapter,36783,31703,5080,3889,2441,1868,1788,1893,2441,36783,36783,36783,36783,10438,22741,22741,5648,0,0,0,0,2890,2256,1782,1704,1807,2256,31703,31703,31703,31703,8657,19476,19476,5408,0,0,0,0,999,185,86,84,86,185,5080,5080,5080,5080,1781,3265,3265,240,0,0,0,0
218,1998.0,Conference,67723,58171,9552,57679,59592,45175,42462,45563,59592,67723,67723,67723,67723,49446,66695,66695,53654,0,0,0,0,53575,56736,42996,40412,43366,56736,58171,58171,58171,58171,44332,57842,57842,50610,0,0,0,0,4104,2856,2179,2050,2197,2856,9552,9552,9552,9552,5114,8853,8853,3044,0,0,0,0
219,1998.0,Dataset,476,460,16,19,0,0,0,0,0,476,476,476,476,24,433,433,0,0,0,0,0,16,0,0,0,0,0,460,460,460,460,21,424,424,0,0,0,0,0,3,0,0,0,0,0,16,16,16,16,3,9,9,0,0,0,0,0
220,1998.0,Journal,1280310,972657,307653,865277,817822,655868,631777,659458,817822,1280310,1280310,1280310,1280310,914688,1202951,1202951,681798,1280310,1174509,1280310,1280310,730863,709079,595200,574273,598231,709079,972657,972657,972657,972657,777364,939007,939007,660521,972657,911212,972657,972657,134414,108743,60668,57504,61227,108743,307653,307653,307653,307653,137324,263944,263944,21277,307653,263297,307653,307653
221,1998.0,Patent,951952,407,951545,727876,243455,114748,95361,115729,243455,951952,951952,951952,951952,451397,743368,743368,264231,941,545,941,941,406,403,214,175,215,403,407,407,407,407,402,405,405,404,368,366,368,368,727470,243052,114534,95186,115514,243052,951545,951545,951545,951545,450995,742963,742963,263827,573,179,573,573
222,1998.0,Repository,64437,30585,33852,49910,37239,29119,27833,29245,37239,64437,64437,64437,64437,25471,60309,60309,30139,57717,18265,57717,57717,21573,25956,19174,18321,19282,25956,30585,30585,30585,30585,10634,30351,30351,21883,29469,16504,29469,29469,28337,11283,9945,9512,9963,11283,33852,33852,33852,33852,14837,29958,29958,8256,28248,1761,28248,28248
223,1998.0,Thesis,52171,7569,44602,19765,1042,299,259,301,1042,52171,52171,52171,52171,11435,29261,29261,2610,0,0,0,0,432,51,28,28,28,51,7569,7569,7569,7569,1061,3991,3991,156,0,0,0,0,19333,991,271,231,273,991,44602,44602,44602,44602,10374,25270,25270,2454,0,0,0,0
224,1997.0,,1027460,161793,865667,294810,141469,83245,79019,83908,141469,1027460,1027460,1027460,1027460,191200,465284,465284,101089,0,0,0,0,98499,78427,53577,50790,53928,78427,161793,161793,161793,161793,66681,116786,116786,59147,0,0,0,0,196311,63042,29668,28229,29980,63042,865667,865667,865667,865667,124519,348498,348498,41942,0,0,0,0
225,1997.0,Book,76886,5525,71361,28721,3459,2386,2251,2393,3459,76886,76886,76886,76886,45015,56967,56967,1834,0,0,0,0,1888,507,409,391,413,507,5525,5525,5525,5525,4237,3804,3804,540,0,0,0,0,26833,2952,1977,1860,1980,2952,71361,71361,71361,71361,40778,53163,53163,1294,0,0,0,0
226,1997.0,BookChapter,33144,28515,4629,3251,2073,1735,1579,1735,2073,33144,33144,33144,33144,8893,19771,19771,5188,0,0,0,0,2477,1892,1645,1491,1645,1892,28515,28515,28515,28515,7264,16711,16711,4971,0,0,0,0,774,181,90,88,90,181,4629,4629,4629,4629,1629,3060,3060,217,0,0,0,0
227,1997.0,Conference,63508,53811,9697,52699,55389,42263,39804,42657,55389,63508,63508,63508,63508,46156,62315,62315,48802,0,0,0,0,49110,52624,40089,37724,40467,52624,53811,53811,53811,53811,41482,53456,53456,46442,0,0,0,0,3589,2765,2174,2080,2190,2765,9697,9697,9697,9697,4674,8859,8859,2360,0,0,0,0
228,1997.0,Dataset,352,327,25,44,0,0,0,0,0,352,352,352,352,20,329,329,0,0,0,0,0,34,0,0,0,0,0,327,327,327,327,20,313,313,0,0,0,0,0,10,0,0,0,0,0,25,25,25,25,0,16,16,0,0,0,0,0
229,1997.0,Journal,1224196,938739,285457,822353,787463,630433,607109,633720,787463,1224196,1224196,1224196,1224196,871958,1153494,1153494,639296,1224196,1122474,1224196,1224196,696440,680804,569719,549335,572594,680804,938739,938739,938739,938739,744849,906144,906144,622958,938739,879059,938739,938739,125913,106659,60714,57774,61126,106659,285457,285457,285457,285457,127109,247350,247350,16338,285457,243415,285457,285457
230,1997.0,Patent,878468,404,878064,655846,230563,108653,88966,109485,230563,878468,878468,878468,878468,416524,704680,704680,254652,890,492,890,890,403,396,232,202,232,396,404,404,404,404,400,403,403,401,359,356,359,359,655443,230167,108421,88764,109253,230167,878064,878064,878064,878064,416124,704277,704277,254251,531,136,531,531
231,1997.0,Repository,54615,27849,26766,39691,31717,24029,22925,24136,31717,54615,54615,54615,54615,20603,50818,50818,25939,48881,17680,48881,48881,18577,23578,16861,16086,16946,23578,27849,27849,27849,27849,9186,27619,27619,19839,26708,15948,26708,26708,21114,8139,7168,6839,7190,8139,26766,26766,26766,26766,11417,23199,23199,6100,22173,1732,22173,22173
232,1997.0,Thesis,49525,6658,42867,19177,1007,263,180,265,1007,49525,49525,49525,49525,10977,27219,27219,2666,0,0,0,0,373,50,38,36,38,50,6658,6658,6658,6658,898,3098,3098,127,0,0,0,0,18804,957,225,144,227,957,42867,42867,42867,42867,10079,24121,24121,2539,0,0,0,0
233,1996.0,,943626,151239,792387,283677,129827,76326,72293,76971,129827,943626,943626,943626,943626,179193,441318,441318,92479,0,0,0,0,90692,72308,49296,46487,49648,72308,151239,151239,151239,151239,61855,111877,111877,53772,0,0,0,0,192985,57519,27030,25806,27323,57519,792387,792387,792387,792387,117338,329441,329441,38707,0,0,0,0
234,1996.0,Book,75777,5186,70591,27845,3160,2175,2038,2177,3160,75777,75777,75777,75777,44643,56699,56699,1742,0,0,0,0,1628,428,340,309,340,428,5186,5186,5186,5186,3981,3631,3631,431,0,0,0,0,26217,2732,1835,1729,1837,2732,70591,70591,70591,70591,40662,53068,53068,1311,0,0,0,0
235,1996.0,BookChapter,31355,27214,4141,3935,2643,2112,2003,2133,2643,31355,31355,31355,31355,9258,19169,19169,5460,0,0,0,0,3147,2513,2061,1954,2082,2513,27214,27214,27214,27214,7742,16544,16544,5295,0,0,0,0,788,130,51,49,51,130,4141,4141,4141,4141,1516,2625,2625,165,0,0,0,0
236,1996.0,Conference,58376,48404,9972,49561,50075,37896,35717,38205,50075,58376,58376,58376,58376,41696,57678,57678,44267,0,0,0,0,44710,46016,34663,32678,34953,46016,48404,48404,48404,48404,37144,48046,48046,41817,0,0,0,0,4851,4059,3233,3039,3252,4059,9972,9972,9972,9972,4552,9632,9632,2450,0,0,0,0
237,1996.0,Dataset,596,569,27,31,0,0,0,0,0,595,595,595,595,18,580,580,2,0,0,0,0,26,0,0,0,0,0,569,569,569,569,16,564,564,2,0,0,0,0,5,0,0,0,0,0,26,26,26,26,2,16,16,0,0,0,0,0
238,1996.0,Journal,1186359,908731,277628,792348,755737,602794,580103,605739,755737,1186359,1186359,1186359,1186359,847361,1120356,1120356,597521,1186359,1090382,1186359,1186359,667920,651355,542153,522270,544812,651355,908731,908731,908731,908731,719798,876980,876980,584133,908731,853932,908731,908731,124428,104382,60641,57833,60927,104382,277628,277628,277628,277628,127563,243376,243376,13388,277628,236450,277628,277628
239,1996.0,Patent,806254,667,805587,614574,205341,93426,76367,94237,205341,806254,806254,806254,806254,385862,659848,659848,234646,1101,680,1101,1101,666,633,358,308,360,633,667,667,667,667,655,656,656,660,636,636,636,636,613908,204708,93068,76059,93877,204708,805587,805587,805587,805587,385207,659192,659192,233986,465,44,465,465
240,1996.0,Repository,47374,23900,23474,32955,27821,19988,19040,20080,27821,47374,47374,47374,47374,17195,44290,44290,22793,42969,16644,42969,42969,14574,20839,13888,13213,13966,20839,23900,23900,23900,23900,7103,23858,23858,17767,23341,15070,23341,23341,18381,6982,6100,5827,6114,6982,23474,23474,23474,23474,10092,20432,20432,5026,19628,1574,19628,19628
241,1996.0,Thesis,44844,6213,38631,17418,807,252,154,255,807,44844,44844,44844,44844,9880,25623,25623,2096,0,0,0,0,352,43,21,21,21,43,6213,6213,6213,6213,965,4378,4378,119,0,0,0,0,17066,764,231,133,234,764,38631,38631,38631,38631,8915,21245,21245,1977,0,0,0,0
242,1995.0,,854225,149007,705218,276742,122314,71933,68005,72510,122314,854225,854225,854225,854225,170411,420444,420444,85549,0,0,0,0,90292,69034,46392,43652,46711,69034,149007,149007,149007,149007,59903,110259,110259,51923,0,0,0,0,186450,53280,25541,24353,25799,53280,705218,705218,705218,705218,110508,310185,310185,33626,0,0,0,0
243,1995.0,Book,74148,4710,69438,26453,2834,1905,1804,1908,2834,74148,74148,74148,74148,43589,55444,55444,1397,0,0,0,0,1367,266,189,173,190,266,4710,4710,4710,4710,3491,3198,3198,280,0,0,0,0,25086,2568,1716,1631,1718,2568,69438,69438,69438,69438,40098,52246,52246,1117,0,0,0,0
244,1995.0,BookChapter,30247,26576,3671,3754,2273,1791,1697,1801,2273,30247,30247,30247,30247,8532,18550,18550,5751,0,0,0,0,3154,2158,1751,1659,1761,2158,26576,26576,26576,26576,7270,16207,16207,5596,0,0,0,0,600,115,40,38,40,115,3671,3671,3671,3671,1262,2343,2343,155,0,0,0,0
245,1995.0,Conference,53843,44963,8880,44632,45005,34270,32046,34498,45005,53843,53843,53843,53843,38705,52948,52948,40760,0,0,0,0,41471,42646,32413,30294,32634,42646,44963,44963,44963,44963,34732,44677,44677,38984,0,0,0,0,3161,2359,1857,1752,1864,2359,8880,8880,8880,8880,3973,8271,8271,1776,0,0,0,0
246,1995.0,Dataset,401,363,38,15,0,0,0,0,0,400,400,400,400,13,381,381,0,0,0,0,0,8,0,0,0,0,0,363,363,363,363,11,351,351,0,0,0,0,0,7,0,0,0,0,0,37,37,37,37,2,30,30,0,0,0,0,0
247,1995.0,Journal,1127492,867825,259667,753896,703631,552718,530723,555451,703631,1127492,1127492,1127492,1127492,805800,1063871,1063871,550645,1127492,1035816,1127492,1127492,631584,606417,497527,478144,500005,606417,867825,867825,867825,867825,686520,836938,836938,538198,867825,815392,867825,867825,122312,97214,55191,52579,55446,97214,259667,259667,259667,259667,119280,226933,226933,12447,259667,220424,259667,259667
248,1995.0,Patent,777029,896,776133,578122,198372,87443,70383,88238,198372,777029,777029,777029,777029,377398,634779,634779,238296,1461,929,1461,1461,896,886,489,397,492,886,896,896,896,896,890,896,896,888,868,867,868,868,577226,197486,86954,69986,87746,197486,776133,776133,776133,776133,376508,633883,633883,237408,593,62,593,593
249,1995.0,Repository,42649,22616,20033,26753,24256,16014,15177,16111,24256,42649,42649,42649,42649,14663,39660,39660,20245,38805,16659,38805,38805,12675,19469,11798,11178,11887,19469,22616,22616,22616,22616,6119,22555,22555,16185,22084,15209,22084,22084,14078,4787,4216,3999,4224,4787,20033,20033,20033,20033,8544,17105,17105,4060,16721,1450,16721,16721
250,1995.0,Thesis,41128,5825,35303,15549,685,284,198,285,685,41128,41128,41128,41128,8799,24157,24157,2055,0,0,0,0,349,46,29,28,29,46,5825,5825,5825,5825,956,4569,4569,100,0,0,0,0,15200,639,255,170,256,639,35303,35303,35303,35303,7843,19588,19588,1955,0,0,0,0
251,1994.0,,803754,144426,659328,254055,119867,70853,66817,71436,119867,803754,803754,803754,803754,161041,399004,399004,83585,0,0,0,0,85068,69744,46219,43377,46557,69744,144426,144426,144426,144426,59084,107613,107613,50846,0,0,0,0,168987,50123,24634,23440,24879,50123,659328,659328,659328,659328,101957,291391,291391,32739,0,0,0,0
252,1994.0,Book,71518,4316,67202,25033,2603,1813,1720,1819,2603,71518,71518,71518,71518,42146,53530,53530,1170,0,0,0,0,1285,192,136,127,137,192,4316,4316,4316,4316,3170,2919,2919,218,0,0,0,0,23748,2411,1677,1593,1682,2411,67202,67202,67202,67202,38976,50611,50611,952,0,0,0,0
253,1994.0,BookChapter,27010,23788,3222,3975,3355,2684,2562,2697,3355,27010,27010,27010,27010,7346,16622,16622,5456,0,0,0,0,3468,3279,2653,2535,2666,3279,23788,23788,23788,23788,6305,14682,14682,5348,0,0,0,0,507,76,31,27,31,76,3222,3222,3222,3222,1041,1940,1940,108,0,0,0,0
254,1994.0,Conference,53409,44800,8609,43630,44824,33950,31779,34191,44824,53409,53409,53409,53409,37175,52771,52771,39686,0,0,0,0,40116,42112,31745,29698,31962,42112,44800,44800,44800,44800,33040,44434,44434,37783,0,0,0,0,3514,2712,2205,2081,2229,2712,8609,8609,8609,8609,4135,8337,8337,1903,0,0,0,0
255,1994.0,Dataset,387,358,29,21,0,0,0,0,0,386,386,386,386,19,373,373,0,0,0,0,0,11,0,0,0,0,0,358,358,358,358,13,357,357,0,0,0,0,0,10,0,0,0,0,0,28,28,28,28,6,16,16,0,0,0,0,0
256,1994.0,Journal,1079436,825884,253552,720888,673998,527703,506080,530327,673998,1079436,1079436,1079436,1079436,774901,1022189,1022189,520019,1079436,990054,1079436,1079436,603457,576564,471736,452750,474105,576564,825884,825884,825884,825884,656082,797234,797234,508721,825884,773589,825884,825884,117431,97434,55967,53330,56222,97434,253552,253552,253552,253552,118819,224955,224955,11298,253552,216465,253552,253552
257,1994.0,Patent,757643,871,756772,562567,182689,78175,62763,78901,182689,757643,757643,757643,757643,363417,608278,608278,232395,1311,896,1311,1311,870,846,452,381,456,846,871,871,871,871,867,870,870,866,849,846,849,849,561697,181843,77723,62382,78445,181843,756772,756772,756772,756772,362550,607408,607408,231529,462,50,462,462
258,1994.0,Repository,38039,21248,16791,22699,21721,13792,13030,13895,21721,38039,38039,38039,38039,12058,35483,35483,18501,34465,16498,34465,34465,11638,18298,10684,10129,10781,18298,21248,21248,21248,21248,5044,21204,21204,15293,20731,15239,20731,20731,11061,3423,3108,2901,3114,3423,16791,16791,16791,16791,7014,14279,14279,3208,13734,1259,13734,13734
259,1994.0,Thesis,38384,5536,32848,15195,718,296,190,298,718,38384,38384,38384,38384,8179,21699,21699,1910,0,0,0,0,278,51,21,21,21,51,5536,5536,5536,5536,865,4314,4314,115,0,0,0,0,14917,667,275,169,277,667,32848,32848,32848,32848,7314,17385,17385,1795,0,0,0,0
260,1993.0,,736913,137471,599442,222676,116048,70271,66229,70836,116048,736913,736913,736913,736913,153084,381367,381367,82792,0,0,0,0,81643,67564,45729,42922,46071,67564,137471,137471,137471,137471,56210,102847,102847,52992,0,0,0,0,141033,48484,24542,23307,24765,48484,599442,599442,599442,599442,96874,278520,278520,29800,0,0,0,0
261,1993.0,Book,69120,4166,64954,23470,2674,1889,1788,1893,2674,69120,69120,69120,69120,40708,51655,51655,1299,0,0,0,0,1237,231,176,168,178,231,4166,4166,4166,4166,3065,2821,2821,289,0,0,0,0,22233,2443,1713,1620,1715,2443,64954,64954,64954,64954,37643,48834,48834,1010,0,0,0,0
262,1993.0,BookChapter,23908,21442,2466,3072,2573,2057,1958,2062,2573,23908,23908,23908,23908,7091,15000,15000,5436,0,0,0,0,2633,2492,2018,1922,2023,2492,21442,21442,21442,21442,6241,13479,13479,5343,0,0,0,0,439,81,39,36,39,81,2466,2466,2466,2466,850,1521,1521,93,0,0,0,0
263,1993.0,Conference,47651,39152,8499,36679,37876,28702,26718,28894,37876,47651,47651,47651,47651,33008,47156,47156,34593,0,0,0,0,33957,35734,27035,25169,27218,35734,39152,39152,39152,39152,28889,38924,38924,33176,0,0,0,0,2722,2142,1667,1549,1676,2142,8499,8499,8499,8499,4119,8232,8232,1417,0,0,0,0
264,1993.0,Dataset,289,276,13,14,0,0,0,0,0,289,289,289,289,11,275,275,0,0,0,0,0,10,0,0,0,0,0,276,276,276,276,9,268,268,0,0,0,0,0,4,0,0,0,0,0,13,13,13,13,2,7,7,0,0,0,0,0
265,1993.0,Journal,1048935,793082,255853,698686,649414,505001,483535,507388,649414,1048935,1048935,1048935,1048935,744977,993658,993658,494953,1048935,961659,1048935,1048935,581236,552450,449554,430770,451714,552450,793082,793082,793082,793082,627861,765775,765775,484690,793082,744444,793082,793082,117450,96964,55447,52765,55674,96964,255853,255853,255853,255853,117116,227883,227883,10263,255853,217215,255853,255853
266,1993.0,Patent,659084,743,658341,452118,165510,69215,54755,69801,165510,659084,659084,659084,659084,300992,518037,518037,212578,1019,746,1019,1019,743,719,380,319,382,719,743,743,743,743,741,742,742,740,720,716,720,720,451375,164791,68835,54436,69419,164791,658341,658341,658341,658341,300251,517295,517295,211838,299,30,299,299
267,1993.0,Repository,34505,20418,14087,19019,20363,12648,11936,12742,20363,34505,34505,34505,34505,10046,32301,32301,18003,31477,17104,31477,31477,10576,17972,10476,9891,10566,17972,20418,20418,20418,20418,4320,20368,20368,15548,19820,15796,19820,19820,8443,2391,2172,2045,2176,2391,14087,14087,14087,14087,5726,11933,11933,2455,11657,1308,11657,11657
268,1993.0,Thesis,34504,4748,29756,13299,580,218,148,219,580,34504,34504,34504,34504,7207,19628,19628,1391,0,0,0,0,210,41,19,18,19,41,4748,4748,4748,4748,751,3667,3667,68,0,0,0,0,13089,539,199,130,200,539,29756,29756,29756,29756,6456,15961,15961,1323,0,0,0,0
269,1992.0,,686489,132661,553828,202772,105112,63665,60004,64195,105112,686489,686489,686489,686489,142532,360014,360014,80459,0,0,0,0,79781,64065,42971,40178,43263,64065,132661,132661,132661,132661,53614,99026,99026,52223,0,0,0,0,122991,41047,20694,19826,20932,41047,553828,553828,553828,553828,88918,260988,260988,28236,0,0,0,0
270,1992.0,Book,69022,4372,64650,22588,2813,1998,1909,2006,2813,69022,69022,69022,69022,40441,51759,51759,1345,0,0,0,0,1434,406,310,294,313,406,4372,4372,4372,4372,3179,3130,3130,485,0,0,0,0,21154,2407,1688,1615,1693,2407,64650,64650,64650,64650,37262,48629,48629,860,0,0,0,0
271,1992.0,BookChapter,23441,20999,2442,3468,3146,2567,2369,2581,3146,23441,23441,23441,23441,6852,15000,15000,5031,0,0,0,0,3112,3077,2551,2356,2565,3077,20999,20999,20999,20999,6027,13507,13507,4933,0,0,0,0,356,69,16,13,16,69,2442,2442,2442,2442,825,1493,1493,98,0,0,0,0
272,1992.0,Conference,43723,37493,6230,32739,34448,26595,24702,26773,34448,43723,43723,43723,43723,29400,43256,43256,31719,0,0,0,0,30533,32822,25334,23542,25500,32822,37493,37493,37493,37493,26425,37220,37220,30742,0,0,0,0,2206,1626,1261,1160,1273,1626,6230,6230,6230,6230,2975,6036,6036,977,0,0,0,0
273,1992.0,Dataset,686,661,25,39,1,1,1,1,1,686,686,686,686,20,657,657,2,0,0,0,0,33,1,1,1,1,1,661,661,661,661,17,640,640,2,0,0,0,0,6,0,0,0,0,0,25,25,25,25,3,17,17,0,0,0,0,0
274,1992.0,Journal,1002651,761665,240986,657252,621836,481534,460358,483722,621836,1002651,1002651,1002651,1002651,710465,951327,951327,489572,1002651,918520,1002651,1002651,548337,526189,427202,408594,429160,526189,761665,761665,761665,761665,599589,734488,734488,479816,761665,713724,761665,761665,108915,95647,54332,51764,54562,95647,240986,240986,240986,240986,110876,216839,216839,9756,240986,204796,240986,240986
275,1992.0,Patent,745145,765,744380,513878,160502,67075,53072,67674,160502,745145,745145,745145,745145,329586,610915,610915,224843,893,760,893,893,763,746,399,348,401,746,765,765,765,765,759,764,764,762,743,741,743,743,513115,159756,66676,52724,67273,159756,744380,744380,744380,744380,328827,610151,610151,224081,150,19,150,150
276,1992.0,Repository,31643,18952,12691,15684,19144,11629,11063,11677,19144,31643,31643,31643,31643,8919,29433,29433,16932,28693,17042,28693,28693,8775,17224,9860,9385,9907,17224,18952,18952,18952,18952,3853,18892,18892,15101,18302,15759,18302,18302,6909,1920,1769,1678,1770,1920,12691,12691,12691,12691,5066,10541,10541,1831,10391,1283,10391,10391
277,1992.0,Thesis,32556,4383,28173,12455,587,268,192,272,587,32556,32556,32556,32556,6965,18366,18366,1431,0,0,0,0,212,54,24,24,24,54,4383,4383,4383,4383,707,3285,3285,58,0,0,0,0,12243,533,244,168,248,533,28173,28173,28173,28173,6258,15081,15081,1373,0,0,0,0
278,1991.0,,653220,132985,520235,196736,106554,66139,62221,66537,106554,653220,653220,653220,653220,136528,344982,344982,79404,0,0,0,0,81480,69239,46066,43167,46341,69239,132985,132985,132985,132985,54391,99980,99980,55043,0,0,0,0,115256,37315,20073,19054,20196,37315,520235,520235,520235,520235,82137,245002,245002,24361,0,0,0,0
279,1991.0,Book,66696,4081,62615,20872,2447,1772,1681,1778,2447,66696,66696,66696,66696,39136,50050,50050,1318,0,0,0,0,1290,293,231,214,231,293,4081,4081,4081,4081,3099,2922,2922,495,0,0,0,0,19582,2154,1541,1467,1547,2154,62615,62615,62615,62615,36037,47128,47128,823,0,0,0,0
280,1991.0,BookChapter,22209,20211,1998,3496,3168,2397,2253,2407,3168,22209,22209,22209,22209,6388,14370,14370,4602,0,0,0,0,3190,3097,2367,2223,2377,3097,20211,20211,20211,20211,5759,13171,13171,4548,0,0,0,0,306,71,30,30,30,71,1998,1998,1998,1998,629,1199,1199,54,0,0,0,0
281,1991.0,Conference,39681,33770,5911,30934,33105,25057,23268,25241,33105,39681,39681,39681,39681,27099,39204,39204,29010,0,0,0,0,28751,31407,23686,21987,23860,31407,33770,33770,33770,33770,24171,33489,33489,28013,0,0,0,0,2183,1698,1371,1281,1381,1698,5911,5911,5911,5911,2928,5715,5715,997,0,0,0,0
