,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_id_source,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_id_source,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_id_source,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_id_source,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_id_source,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_id_source,non_dois_has_venue_string
61,2022,proceedings-series,27,27,0,6,1,1,1,1,1,3,1,3,3,3,2,27,0,0,0,1,10,8,8,10,10,6,1,1,1,1,1,3,1,3,3,3,2,27,0,0,0,1,10,8,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2022,reference-entry,14367,14367,0,3598,324,324,324,324,324,11321,3502,11321,11321,11321,363,14334,0,0,0,1667,12209,206,206,12209,12209,3598,324,324,324,324,324,11321,3502,11321,11321,11321,363,14334,0,0,0,1667,12209,206,206,12209,12209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2022,report,32802,31087,1715,12167,11290,11290,11290,11290,11290,28133,17277,28133,28133,28133,2461,32624,327,327,327,343,11162,371,371,11162,11162,12149,9922,9922,9922,9922,9922,26418,16407,26418,26418,26418,2458,30911,327,327,327,342,9522,371,371,9522,9522,18,1368,1368,1368,1368,1368,1715,870,1715,1715,1715,3,1713,0,0,0,1,1640,0,0,1640,1640
64,2022,standard,19683,19683,0,667,238,238,238,238,238,687,173,687,687,687,190,19643,0,0,0,1,0,0,0,0,0,667,238,238,238,238,238,687,173,687,687,687,190,19643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2021,article,7393659,6214715,1178944,5543321,4556823,4556803,4556823,4556823,4556823,7174441,5109568,7174441,7174441,7174441,2958153,7391224,1152584,1152584,1152584,3640513,6368582,5279913,5279913,6368582,6368582,5032071,4255439,4255434,4255439,4255439,4255439,5996442,4599234,5996442,5996442,5996442,2925847,6212641,1152575,1152575,1152575,3502238,5648516,5096348,5096348,5648516,5648516,511250,301384,301369,301384,301384,301384,1177999,510334,1177999,1177999,1177999,32306,1178583,9,9,9,138275,720066,183565,183565,720066,720066
66,2021,book,117267,93061,24206,38583,12004,12003,12004,12004,12004,91099,38294,91099,91099,91099,29365,117220,176,176,176,2894,62778,7143,7143,62778,62778,33733,6593,6593,6593,6593,6593,66900,29341,66900,66900,66900,28023,93039,176,176,176,2071,55640,7130,7130,55640,55640,4850,5411,5410,5411,5411,5411,24199,8953,24199,24199,24199,1342,24181,0,0,0,823,7138,13,13,7138,7138
67,2021,book-chapter,1035174,1009463,25711,303065,271845,271844,271845,271845,271845,755213,399296,755213,755213,755213,112799,1034852,2188,2188,2188,288500,936668,89950,89950,936668,936668,301186,260765,260765,260765,260765,260765,729505,390413,729505,729505,729505,112751,1009239,2188,2188,2188,288268,913529,89721,89721,913529,913529,1879,11080,11079,11080,11080,11080,25708,8883,25708,25708,25708,48,25613,0,0,0,232,23139,229,229,23139,23139
68,2021,book-part,1980,1979,1,665,69,69,69,69,69,325,147,325,325,325,33,1980,0,0,0,212,1969,10,10,1969,1969,664,69,69,69,69,69,324,147,324,324,324,33,1979,0,0,0,212,1969,10,10,1969,1969,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
69,2021,book-series,84,84,0,27,2,2,2,2,2,11,3,11,11,11,9,84,1,1,1,2,81,42,42,81,81,27,2,2,2,2,2,11,3,11,11,11,9,84,1,1,1,2,81,42,42,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2021,book-set,67,67,0,6,20,20,20,20,20,46,30,46,46,46,5,67,0,0,0,1,51,0,0,51,51,6,20,20,20,20,20,46,30,46,46,46,5,67,0,0,0,1,51,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2021,dataset,151411,149521,1890,13739,43601,43601,43601,43601,43601,84413,56815,84413,84413,84413,1419,151394,892,892,892,106,113981,123,123,113981,113981,13296,43601,43601,43601,43601,43601,82523,56098,82523,82523,82523,1413,149506,892,892,892,105,113879,122,122,113879,113879,443,0,0,0,0,0,1890,717,1890,1890,1890,6,1888,0,0,0,1,102,1,1,102,102
72,2021,dissertation,212744,160273,52471,102585,6126,6123,6126,6126,6126,212740,56323,212740,212740,212740,8926,212739,1,1,1,13919,4434,16,16,4434,4434,78464,4429,4429,4429,4429,4429,160272,45568,160272,160272,160272,8741,160269,1,1,1,7312,1221,2,2,1221,1221,24121,1697,1694,1697,1697,1697,52468,10755,52468,52468,52468,185,52470,0,0,0,6607,3213,14,14,3213,3213
73,2021,editorial,11867,11273,594,6007,7137,7137,7137,7137,7137,11220,7862,11220,11220,11220,2391,11865,171,171,171,3688,11396,10879,10879,11396,11396,5741,7004,7004,7004,7004,7004,10628,7654,10628,10628,10628,2385,11271,171,171,171,3678,10994,10644,10644,10994,10994,266,133,133,133,133,133,592,208,592,592,592,6,594,0,0,0,10,402,235,235,402,402
74,2021,erratum,5596,5476,120,2198,2348,2348,2348,2348,2348,3389,2816,3389,3389,3389,747,5594,132,132,132,1075,5543,5401,5401,5543,5543,2155,2326,2326,2326,2326,2326,3278,2726,3278,3278,3278,741,5475,132,132,132,1071,5434,5337,5337,5434,5434,43,22,22,22,22,22,111,90,111,111,111,6,119,0,0,0,4,109,64,64,109,109
75,2021,grant,3701,3701,0,43,0,0,0,0,0,0,0,0,0,0,2,3701,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,2,3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2021,journal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2021,journal-article,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2021,journal-volume,3515,3511,4,197,2,2,2,2,2,3,1,3,3,3,26,3515,0,0,0,0,3422,3374,3374,3422,3422,195,2,2,2,2,2,3,1,3,3,3,26,3511,0,0,0,0,3418,3370,3370,3418,3418,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,4,4
79,2021,letter,2285,2207,78,1038,1846,1846,1846,1846,1846,2211,1921,2211,2211,2211,686,2285,97,97,97,1827,2239,2177,2177,2239,2239,1017,1814,1814,1814,1814,1814,2133,1874,2133,2133,2133,680,2207,97,97,97,1823,2191,2146,2146,2191,2191,21,32,32,32,32,32,78,47,78,78,78,6,78,0,0,0,4,48,31,31,48,48
80,2021,other,62664,54232,8432,28080,14941,14941,14941,14941,14941,29179,14251,29179,29179,29179,4357,62643,0,0,0,14677,23482,12000,12000,23482,23482,27792,9434,9434,9434,9434,9434,20873,11636,20873,20873,20873,4341,54232,0,0,0,14662,15685,11987,11987,15685,15685,288,5507,5507,5507,5507,5507,8306,2615,8306,8306,8306,16,8411,0,0,0,15,7797,13,13,7797,7797
81,2021,paratext,200475,197691,2784,46125,6348,6348,6348,6348,6348,29176,18491,29176,29176,29176,4467,200386,0,0,0,733,152015,120559,120559,152015,152015,46037,5556,5556,5556,5556,5556,26496,16551,26496,26496,26496,4435,197623,0,0,0,691,149305,120458,120458,149305,149305,88,792,792,792,792,792,2680,1940,2680,2680,2680,32,2763,0,0,0,42,2710,101,101,2710,2710
82,2021,peer-review,95927,95927,0,18031,10901,10901,10901,10901,10901,42030,33949,42030,42030,42030,577,95916,0,0,0,11,51,0,0,51,51,18031,10901,10901,10901,10901,10901,42030,33949,42030,42030,42030,577,95916,0,0,0,11,51,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2021,proceedings-series,162,157,5,21,3,3,3,3,3,17,16,17,17,17,1,162,0,0,0,1,32,25,25,32,32,19,3,3,3,3,3,12,11,12,12,12,1,157,0,0,0,0,27,25,25,27,27,2,0,0,0,0,0,5,5,5,5,5,0,5,0,0,0,1,5,0,0,5,5
84,2021,reference-entry,12873,12873,0,4038,1143,1143,1143,1143,1143,11771,3981,11771,11771,11771,817,12873,0,0,0,1871,10972,294,294,10972,10972,4038,1143,1143,1143,1143,1143,11771,3981,11771,11771,11771,817,12873,0,0,0,1871,10972,294,294,10972,10972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2021,report,29792,27285,2507,12628,10408,10408,10408,10408,10408,24456,15265,24456,24456,24456,3995,29785,224,224,224,1052,7513,138,138,7513,7513,12391,8490,8490,8490,8490,8490,21953,14028,21953,21953,21953,3981,27280,224,224,224,1015,5129,138,138,5129,5129,237,1918,1918,1918,1918,1918,2503,1237,2503,2503,2503,14,2505,0,0,0,37,2384,0,0,2384,2384
86,2021,standard,22121,22121,0,469,493,493,493,493,493,2549,335,2549,2549,2549,477,22121,0,0,0,11,0,0,0,0,0,469,493,493,493,493,493,2549,335,2549,2549,2549,477,22121,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2020,article,8003357,5865613,2137744,5298557,4316092,4316045,4316092,4316092,4316092,7785254,5067565,7785254,7785254,7785254,3117089,8002594,1005489,1005489,1005489,3433567,6269429,5069971,5069971,6269429,6269429,4521309,3957449,3957435,3957449,3957449,3957449,5648332,4286103,5648332,5648332,5648332,3048179,5865084,1005485,1005485,1005485,3274910,5211909,4801724,4801724,5211909,5211909,777248,358643,358610,358643,358643,358643,2136922,781462,2136922,2136922,2136922,68910,2137510,4,4,4,158657,1057520,268247,268247,1057520,1057520
88,2020,book,133818,93644,40174,39371,14577,14577,14577,14577,14577,111619,44897,111619,111619,111619,41163,133805,184,184,184,3729,66054,8720,8720,66054,66054,29855,8019,8019,8019,8019,8019,71448,31446,71448,71448,71448,38153,93639,184,184,184,2528,54209,8688,8688,54209,54209,9516,6558,6558,6558,6558,6558,40171,13451,40171,40171,40171,3010,40166,0,0,0,1201,11845,32,32,11845,11845
89,2020,book-chapter,1170375,1134795,35580,278130,251100,251085,251100,251100,251100,810671,402424,810671,810671,810671,156550,1170204,2376,2376,2376,320967,932476,140398,140398,932476,932476,273848,239063,239048,239063,239063,239063,775092,389201,775092,775092,775092,156383,1134690,2376,2376,2376,320633,901837,139552,139552,901837,901837,4282,12037,12037,12037,12037,12037,35579,13223,35579,35579,35579,167,35514,0,0,0,334,30639,846,846,30639,30639
90,2020,book-part,1800,1800,0,112,84,84,84,84,84,466,164,466,466,466,33,1800,0,0,0,369,1639,1,1,1639,1639,112,84,84,84,84,84,466,164,466,466,466,33,1800,0,0,0,369,1639,1,1,1639,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2020,book-series,79,79,0,23,1,1,1,1,1,11,4,11,11,11,10,79,1,1,1,2,76,46,46,76,76,23,1,1,1,1,1,11,4,11,11,11,10,79,1,1,1,2,76,46,46,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2020,book-set,32,32,0,1,18,18,18,18,18,25,18,25,25,25,5,32,0,0,0,0,29,0,0,29,29,1,18,18,18,18,18,25,18,25,25,25,5,32,0,0,0,0,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2020,dataset,241328,240096,1232,26144,66197,66197,66197,66197,66197,98625,43790,98625,98625,98625,2245,241312,707,707,707,193,227427,74,74,227427,227427,25651,66196,66196,66196,66196,66196,97394,42997,97394,97394,97394,2240,240080,707,707,707,192,227331,74,74,227331,227331,493,1,1,1,1,1,1231,793,1231,1231,1231,5,1232,0,0,0,1,96,0,0,96,96
94,2020,dissertation,298665,61035,237630,132065,7516,7503,7516,7516,7516,298654,56086,298654,298654,298654,4845,298660,2,2,2,18594,16371,46,46,16371,16371,17795,2352,2352,2352,2352,2352,61034,18457,61034,61034,61034,3470,61034,2,2,2,5886,614,5,5,614,614,114270,5164,5151,5164,5164,5164,237620,37629,237620,237620,237620,1375,237626,0,0,0,12708,15757,41,41,15757,15757
95,2020,editorial,10770,10098,672,4390,5838,5838,5838,5838,5838,10070,6857,10070,10070,10070,2135,10770,180,180,180,2580,10333,9869,9869,10333,10333,4062,5720,5720,5720,5720,5720,9398,6570,9398,9398,9398,2128,10098,180,180,180,2572,9866,9526,9526,9866,9866,328,118,118,118,118,118,672,287,672,672,672,7,672,0,0,0,8,467,343,343,467,467
96,2020,erratum,4888,4690,198,2144,2108,2108,2108,2108,2108,3046,2569,3046,3046,3046,947,4888,121,121,121,1111,4792,4660,4660,4792,4792,2081,2079,2079,2079,2079,2079,2871,2433,2871,2871,2871,936,4690,121,121,121,1094,4631,4572,4572,4631,4631,63,29,29,29,29,29,175,136,175,175,175,11,198,0,0,0,17,161,88,88,161,161
97,2020,grant,3776,3776,0,77,0,0,0,0,0,0,0,0,0,0,1,3776,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,1,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2020,journal-article,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2020,journal-volume,1370,1370,0,22,6,6,6,6,6,9,1,9,9,9,16,1370,0,0,0,0,1327,1288,1288,1327,1327,22,6,6,6,6,6,9,1,9,9,9,16,1370,0,0,0,0,1327,1288,1288,1327,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2020,letter,2537,2424,113,1002,1922,1922,1922,1922,1922,2414,2023,2414,2414,2414,951,2537,85,85,85,1855,2451,2351,2351,2451,2451,980,1897,1897,1897,1897,1897,2301,1963,2301,2301,2301,948,2424,85,85,85,1847,2389,2316,2316,2389,2389,22,25,25,25,25,25,113,60,113,113,113,3,113,0,0,0,8,62,35,35,62,62
101,2020,other,80706,71008,9698,22768,13892,13892,13892,13892,13892,40070,13757,40070,40070,40070,5080,80661,0,0,0,22917,44985,12329,12329,44985,44985,22127,7370,7370,7370,7370,7370,30452,10777,30452,30452,30452,5057,71004,0,0,0,22889,36294,12329,12329,36294,36294,641,6522,6522,6522,6522,6522,9618,2980,9618,9618,9618,23,9657,0,0,0,28,8691,0,0,8691,8691
102,2020,paratext,180746,178308,2438,25694,4140,4140,4140,4140,4140,21632,17103,21632,21632,21632,6179,180715,2,2,2,1245,159879,120860,120860,159879,159879,25561,3519,3519,3519,3519,3519,19208,15356,19208,19208,19208,6142,178280,2,2,2,1211,157506,120751,120751,157506,157506,133,621,621,621,621,621,2424,1747,2424,2424,2424,37,2435,0,0,0,34,2373,109,109,2373,2373
103,2020,peer-review,80496,80496,0,1209,3410,3410,3410,3410,3410,33283,26764,33283,33283,33283,926,80492,0,0,0,33,31,0,0,31,31,1209,3410,3410,3410,3410,3410,33283,26764,33283,33283,33283,926,80492,0,0,0,33,31,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2020,proceedings-series,192,190,2,16,7,7,7,7,7,21,18,21,21,21,5,192,0,0,0,0,31,28,28,31,31,14,7,7,7,7,7,19,16,19,19,19,5,190,0,0,0,0,29,28,28,29,29,2,0,0,0,0,0,2,2,2,2,2,0,2,0,0,0,0,2,0,0,2,2
105,2020,reference-entry,130156,130156,0,5910,2403,2403,2403,2403,2403,27017,12892,27017,27017,27017,3663,130143,0,0,0,2632,126483,347,347,126483,126483,5910,2403,2403,2403,2403,2403,27017,12892,27017,27017,27017,3663,130143,0,0,0,2632,126483,347,347,126483,126483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2020,report,23572,20891,2681,8735,9101,9101,9101,9101,9101,21499,13665,21499,21499,21499,5330,23570,187,187,187,1307,4878,354,354,4878,4878,8377,6975,6975,6975,6975,6975,18818,12214,18818,18818,18818,5297,20890,187,187,187,1276,2357,352,352,2357,2357,358,2126,2126,2126,2126,2126,2681,1451,2681,2681,2681,33,2680,0,0,0,31,2521,2,2,2521,2521
107,2020,standard,13884,13884,0,124,453,453,453,453,453,820,338,820,820,820,562,13881,0,0,0,2,0,0,0,0,0,124,453,453,453,453,453,820,338,820,820,820,562,13881,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2019,article,7733169,5309337,2423832,4767605,3923100,3923051,3923100,3923100,3923100,7488726,4723091,7488726,7488726,7488726,2926179,7732444,859152,859152,859152,3073360,5896965,4660992,4660992,5896965,5896965,3910160,3504751,3504737,3504751,3504751,3504751,5065763,3793994,5065763,5065763,5065763,2841039,5308980,859147,859147,859147,2918019,4698114,4387421,4387421,4698114,4698114,857445,418349,418314,418349,418349,418349,2422963,929097,2422963,2422963,2422963,85140,2423464,5,5,5,155341,1198851,273571,273571,1198851,1198851
109,2019,book,132888,81921,50967,37471,15989,15989,15989,15989,15989,114546,42624,114546,114546,114546,47029,132819,195,195,195,4249,63425,8973,8973,63425,63425,23092,8261,8261,8261,8261,8261,63585,27034,63585,63585,63585,41073,81905,195,195,195,2793,47262,8948,8948,47262,47262,14379,7728,7728,7728,7728,7728,50961,15590,50961,50961,50961,5956,50914,0,0,0,1456,16163,25,25,16163,16163
110,2019,book-chapter,1059225,1019777,39448,246120,231044,231042,231044,231044,231044,755975,367782,755975,755975,755975,168728,1059067,1755,1755,1755,304182,773771,161344,161344,773771,773771,240712,218957,218956,218957,218957,218957,716530,355353,716530,716530,716530,168384,1019712,1755,1755,1755,303451,740057,160885,160885,740057,740057,5408,12087,12086,12087,12087,12087,39445,12429,39445,39445,39445,344,39355,0,0,0,731,33714,459,459,33714,33714
111,2019,book-part,1262,1262,0,49,51,51,51,51,51,391,123,391,391,391,30,1262,7,7,7,171,1040,0,0,1040,1040,49,51,51,51,51,51,391,123,391,391,391,30,1262,7,7,7,171,1040,0,0,1040,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2019,book-series,115,115,0,32,0,0,0,0,0,12,5,12,12,12,15,115,0,0,0,1,107,85,85,107,107,32,0,0,0,0,0,12,5,12,12,12,15,115,0,0,0,1,107,85,85,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2019,book-set,101,101,0,8,6,6,6,6,6,52,21,52,52,52,25,101,0,0,0,0,34,0,0,34,34,8,6,6,6,6,6,52,21,52,52,52,25,101,0,0,0,0,34,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2019,dataset,149400,147703,1697,22764,21484,21484,21484,21484,21484,56316,39398,56316,56316,56316,2263,149386,608,608,608,104,121203,95,95,121203,121203,22219,21481,21481,21481,21481,21481,54619,38487,54619,54619,54619,2249,147689,608,608,608,102,121105,95,95,121105,121105,545,3,3,3,3,3,1697,911,1697,1697,1697,14,1697,0,0,0,2,98,0,0,98,98
115,2019,dissertation,462796,74938,387858,231349,14726,14704,14726,14726,14726,462773,75068,462773,462773,462773,11289,462789,0,0,0,23924,34052,195,195,34052,34052,23053,7357,7357,7357,7357,7357,74937,21270,74937,74937,74937,7470,74934,0,0,0,7402,738,4,4,738,738,208296,7369,7347,7369,7369,7369,387836,53798,387836,387836,387836,3819,387855,0,0,0,16522,33314,191,191,33314,33314
116,2019,editorial,9572,9157,415,3785,5025,5025,5025,5025,5025,8877,5930,8877,8877,8877,1939,9571,130,130,130,2188,9308,8896,8896,9308,9308,3663,4910,4910,4910,4910,4910,8462,5707,8462,8462,8462,1932,9156,130,130,130,2157,9029,8740,8740,9029,9029,122,115,115,115,115,115,415,223,415,415,415,7,415,0,0,0,31,279,156,156,279,279
117,2019,erratum,4019,3882,137,1691,1644,1644,1644,1644,1644,2419,2037,2419,2419,2419,884,4019,66,66,66,861,3948,3814,3814,3948,3948,1651,1621,1621,1621,1621,1621,2305,1947,2305,2305,2305,874,3882,66,66,66,843,3835,3768,3768,3835,3835,40,23,23,23,23,23,114,90,114,114,114,10,137,0,0,0,18,113,46,46,113,113
118,2019,grant,3465,3465,0,133,0,0,0,0,0,0,0,0,0,0,8,3465,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,8,3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2019,journal-article,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2019,journal-volume,835,835,0,24,0,0,0,0,0,2,2,2,2,2,19,835,0,0,0,0,798,784,784,798,798,24,0,0,0,0,0,2,2,2,2,2,19,835,0,0,0,0,798,784,784,798,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2019,letter,1691,1599,92,577,1219,1219,1219,1219,1219,1559,1244,1559,1559,1559,596,1691,57,57,57,1098,1622,1534,1534,1622,1622,564,1189,1189,1189,1189,1189,1471,1200,1471,1471,1471,594,1599,57,57,57,1093,1569,1513,1513,1569,1569,13,30,30,30,30,30,88,44,88,88,88,2,92,0,0,0,5,53,21,21,53,53
122,2019,other,56186,47388,8798,20018,11830,11830,11830,11830,11830,24726,11369,24726,24726,24726,5200,56106,4,4,4,12250,23926,10380,10380,23926,23926,19363,6086,6086,6086,6086,6086,16027,8571,16027,16027,16027,5160,47329,4,4,4,12209,15864,10380,10380,15864,15864,655,5744,5744,5744,5744,5744,8699,2798,8699,8699,8699,40,8777,0,0,0,41,8062,0,0,8062,8062
123,2019,paratext,164451,161286,3165,21880,4657,4657,4657,4657,4657,20163,15474,20163,20163,20163,6902,164415,2,2,2,1609,146641,114348,114348,146641,146641,21732,3744,3744,3744,3744,3744,17007,13282,17007,17007,17007,6842,161253,2,2,2,1560,143553,114221,114221,143553,143553,148,913,913,913,913,913,3156,2192,3156,3156,3156,60,3162,0,0,0,49,3088,127,127,3088,3088
124,2019,peer-review,20820,20820,0,236,2562,2562,2562,2562,2562,9058,7105,9058,9058,9058,681,20818,0,0,0,2,33,0,0,33,33,236,2562,2562,2562,2562,2562,9058,7105,9058,9058,9058,681,20818,0,0,0,2,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2019,proceedings-series,185,178,7,7,5,5,5,5,5,31,22,31,31,31,18,185,0,0,0,3,39,29,29,39,39,6,1,1,1,1,1,24,15,24,24,24,18,178,0,0,0,2,37,29,29,37,37,1,4,4,4,4,4,7,7,7,7,7,0,7,0,0,0,1,2,0,0,2,2
126,2019,reference-entry,15539,15538,1,5449,2590,2590,2590,2590,2590,12175,5004,12175,12175,12175,2204,15538,0,0,0,2521,11539,409,409,11539,11539,5449,2589,2589,2589,2589,2589,12174,5003,12174,12174,12174,2204,15537,0,0,0,2521,11539,409,409,11539,11539,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
127,2019,report,19363,16402,2961,5486,8203,8203,8203,8203,8203,17650,10669,17650,17650,17650,4337,19358,239,239,239,1226,3725,14,14,3725,3725,5106,5873,5873,5873,5873,5873,14690,9168,14690,14690,14690,4291,16398,239,239,239,1177,989,14,14,989,989,380,2330,2330,2330,2330,2330,2960,1501,2960,2960,2960,46,2960,0,0,0,49,2736,0,0,2736,2736
128,2019,standard,48421,48421,0,166,7,7,7,7,7,139,75,139,139,139,1415,48413,0,0,0,11,0,0,0,0,0,166,7,7,7,7,7,139,75,139,139,139,1415,48413,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2018,article,7429790,4894215,2535575,4404725,3618393,3618344,3618393,3618393,3618393,7234123,4441308,7234123,7234123,7234123,2814701,7428736,735416,735416,735416,2839789,5597607,4400134,4400134,5597607,5597607,3500173,3194183,3194177,3194183,3194183,3194183,4699580,3481516,4699580,4699580,4699580,2712454,4893652,735405,735405,735405,2686275,4332504,4077362,4077362,4332504,4332504,904552,424210,424167,424210,424210,424210,2534543,959792,2534543,2534543,2534543,102247,2535084,11,11,11,153514,1265103,322772,322772,1265103,1265103
130,2018,book,155252,94545,60707,54590,17577,17576,17577,17577,17577,139459,51005,139459,139459,139459,54636,155203,133,133,133,4314,77110,8211,8211,77110,77110,39213,10179,10179,10179,10179,10179,78759,34167,78759,78759,78759,44989,94533,133,133,133,2837,59841,8165,8165,59841,59841,15377,7398,7397,7398,7398,7398,60700,16838,60700,60700,60700,9647,60670,0,0,0,1477,17269,46,46,17269,17269
131,2018,book-chapter,1129621,1088824,40797,244193,229244,229244,229244,229244,229244,791179,356370,791179,791179,791179,187369,1129429,1451,1451,1451,310348,853440,148781,148781,853440,853440,237489,217513,217513,217513,217513,217513,750386,341707,750386,750386,750386,186701,1088732,1451,1451,1451,309356,819463,148497,148497,819463,819463,6704,11731,11731,11731,11731,11731,40793,14663,40793,40793,40793,668,40697,0,0,0,992,33977,284,284,33977,33977
132,2018,book-part,7405,7405,0,175,27,27,27,27,27,7013,998,7013,7013,7013,98,7405,0,0,0,157,7208,0,0,7208,7208,175,27,27,27,27,27,7013,998,7013,7013,7013,98,7405,0,0,0,157,7208,0,0,7208,7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2018,book-series,187,187,0,52,1,1,1,1,1,12,4,12,12,12,17,187,0,0,0,0,165,128,128,165,165,52,1,1,1,1,1,12,4,12,12,12,17,187,0,0,0,0,165,128,128,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
