,published_year,type,field,num_dois,num_objects,objects_with_abstract,objects_with_affiliations,objects_with_affiliations_countrycode,objects_with_affiliations_grid,objects_with_affiliations_ror,objects_with_affiliations_sourceid,objects_with_affiliations_string,objects_with_authors,objects_with_authors_orcid,objects_with_authors_sequence,objects_with_authors_sourceid,objects_with_authors_string,objects_with_citations,objects_with_fields,objects_with_fields_mag,objects_with_references,objects_with_venue,objects_with_venue_issn,objects_with_venue_sourceid,objects_with_venue_string
19795,1878.0,Journal,History,508,528,51,200,33,29,29,33,200,518,1,518,518,518,64,528,528,0,526,526,526,526
19796,1878.0,Journal,Materials science,237,242,26,55,24,23,23,24,55,234,0,234,234,234,70,242,242,3,240,240,240,240
19797,1878.0,Journal,Mathematics,189,193,6,59,7,7,7,7,59,192,0,192,192,192,95,193,193,6,193,193,193,193
19798,1878.0,Journal,Medicine,1794,2052,6,391,76,69,69,76,391,1996,17,1996,1996,1996,467,2052,2052,49,2029,2029,2029,2029
19799,1878.0,Journal,Philosophy,376,398,19,136,14,14,14,14,136,386,0,387,387,386,94,398,398,16,395,395,395,395
19800,1878.0,Journal,Physics,600,643,48,271,46,41,41,46,271,632,0,632,632,632,194,643,643,13,639,639,639,639
19801,1878.0,Journal,Political science,177,210,18,34,3,3,3,3,34,179,1,179,179,179,22,210,210,1,192,192,192,192
19802,1878.0,Journal,Psychology,74,79,3,13,3,2,2,3,13,73,1,73,73,73,24,79,79,0,76,76,76,76
19803,1878.0,Journal,Sociology,20,22,3,3,1,1,1,1,3,22,0,22,22,22,5,22,22,0,22,22,22,22
19804,1878.0,Thesis,,1,2,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0
19805,1878.0,Thesis,Art,0,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0
19806,1878.0,Thesis,Computer science,0,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0
19807,1878.0,Thesis,Geography,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19808,1878.0,Thesis,History,0,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0
19809,1878.0,Thesis,Materials science,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19810,1878.0,Thesis,Medicine,0,11,0,0,0,0,0,0,0,11,0,11,11,11,1,11,11,0,0,0,0,0
19811,1878.0,Thesis,Philosophy,0,7,0,0,0,0,0,0,0,7,0,7,7,7,0,7,7,0,0,0,0,0
19812,1878.0,Thesis,Physics,0,2,0,0,0,0,0,0,0,2,0,2,2,2,1,2,2,0,0,0,0,0
19813,1878.0,Thesis,Political science,0,2,1,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0
19814,1878.0,Thesis,Sociology,0,3,1,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0
19815,1877.0,,,208,659,109,11,6,6,6,6,11,659,0,659,659,659,19,0,0,0,0,0,0,0
19816,1877.0,,Art,281,2089,201,58,22,21,21,22,58,2089,1,2089,2089,2089,140,2089,2089,13,0,0,0,0
19817,1877.0,,Biology,112,175,3,21,1,1,1,2,21,175,0,175,175,175,70,175,175,8,0,0,0,0
19818,1877.0,,Business,7,36,4,0,0,0,0,0,0,36,0,36,36,36,1,36,36,0,0,0,0,0
19819,1877.0,,Chemistry,58,88,12,14,0,0,0,0,14,88,0,88,88,88,24,88,88,2,0,0,0,0
19820,1877.0,,Computer science,13,59,4,6,2,2,2,2,6,59,0,59,59,59,6,59,59,0,0,0,0,0
19821,1877.0,,Economics,4,16,3,1,0,0,0,0,1,16,0,16,16,16,1,16,16,0,0,0,0,0
19822,1877.0,,Engineering,21,50,7,6,1,1,1,1,6,50,0,50,50,50,3,50,50,0,0,0,0,0
19823,1877.0,,Environmental science,10,26,3,1,1,1,1,1,1,26,0,26,26,26,3,26,26,0,0,0,0,0
19824,1877.0,,Geography,105,401,75,4,2,1,1,2,4,401,0,401,401,401,117,401,401,0,0,0,0,0
19825,1877.0,,Geology,40,102,6,7,3,3,3,3,7,102,0,102,102,102,34,102,102,0,0,0,0,0
19826,1877.0,,History,27,237,45,8,2,2,2,2,8,237,0,237,237,237,34,237,237,0,0,0,0,0
19827,1877.0,,Materials science,27,50,6,4,2,2,2,2,4,50,0,50,50,50,7,50,50,0,0,0,0,0
19828,1877.0,,Mathematics,30,83,5,15,15,15,15,15,15,83,0,83,83,83,8,83,83,0,0,0,0,0
19829,1877.0,,Medicine,54,154,5,55,7,7,7,7,55,154,0,154,154,154,45,154,154,9,0,0,0,0
19830,1877.0,,Philosophy,143,430,48,53,12,12,12,12,53,430,0,430,430,430,90,430,430,5,0,0,0,0
19831,1877.0,,Physics,55,128,5,6,4,4,4,4,6,128,0,128,128,128,13,128,128,0,0,0,0,0
19832,1877.0,,Political science,74,428,38,14,6,6,6,6,14,428,0,428,428,428,35,428,428,0,0,0,0,0
19833,1877.0,,Psychology,5,28,3,2,1,1,1,1,2,28,0,28,28,28,1,28,28,0,0,0,0,0
19834,1877.0,,Sociology,3,20,0,2,0,0,0,0,2,20,0,20,20,20,3,20,20,0,0,0,0,0
19835,1877.0,Book,,11,78,3,0,0,0,0,0,0,78,0,78,78,78,12,0,0,0,0,0,0,0
19836,1877.0,Book,Art,99,665,31,0,0,0,0,0,0,664,2,664,664,664,201,665,665,0,0,0,0,0
19837,1877.0,Book,Biology,34,56,2,0,0,0,0,0,0,56,0,56,56,56,31,56,56,0,0,0,0,0
19838,1877.0,Book,Business,2,16,0,0,0,0,0,0,0,16,0,16,16,16,2,16,16,0,0,0,0,0
19839,1877.0,Book,Chemistry,1,14,0,0,0,0,0,0,0,14,0,14,14,14,8,14,14,0,0,0,0,0
19840,1877.0,Book,Computer science,3,30,2,0,0,0,0,0,0,30,0,30,30,30,7,30,30,0,0,0,0,0
19841,1877.0,Book,Economics,0,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0
19842,1877.0,Book,Engineering,6,28,0,0,0,0,0,0,0,28,0,28,28,28,10,28,28,0,0,0,0,0
19843,1877.0,Book,Environmental science,2,3,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,0,0,0,0,0
19844,1877.0,Book,Geography,52,111,4,0,0,0,0,0,0,111,0,111,111,111,49,111,111,0,0,0,0,0
19845,1877.0,Book,Geology,5,18,1,0,0,0,0,0,0,18,0,18,18,18,8,18,18,0,0,0,0,0
19846,1877.0,Book,History,36,156,6,0,0,0,0,0,0,156,0,156,156,156,56,156,156,0,0,0,0,0
19847,1877.0,Book,Materials science,3,6,1,0,0,0,0,0,0,6,0,6,6,6,2,6,6,0,0,0,0,0
19848,1877.0,Book,Mathematics,0,8,0,1,1,1,1,1,1,8,0,8,8,8,6,8,8,0,0,0,0,0
19849,1877.0,Book,Medicine,15,88,0,0,0,0,0,0,0,88,0,88,88,88,46,88,88,0,0,0,0,0
19850,1877.0,Book,Philosophy,52,277,5,0,0,0,0,0,0,277,0,277,277,277,101,277,277,0,0,0,0,0
19851,1877.0,Book,Physics,4,18,0,0,0,0,0,0,0,17,0,17,17,17,5,18,18,0,0,0,0,0
19852,1877.0,Book,Political science,14,207,5,0,0,0,0,0,0,207,0,207,207,207,66,207,207,0,0,0,0,0
19853,1877.0,Book,Psychology,1,20,1,0,0,0,0,0,0,20,0,20,20,20,12,20,20,0,0,0,0,0
19854,1877.0,Book,Sociology,0,14,0,1,1,1,1,1,1,14,0,14,14,14,8,14,14,0,0,0,0,0
19855,1877.0,BookChapter,,28,28,0,0,0,0,0,0,0,14,0,14,14,14,0,0,0,0,0,0,0,0
19856,1877.0,BookChapter,Art,84,89,0,0,0,0,0,0,0,49,0,49,49,49,4,89,89,0,0,0,0,0
19857,1877.0,BookChapter,Biology,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0
19858,1877.0,BookChapter,Chemistry,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19859,1877.0,BookChapter,Computer science,9,9,0,0,0,0,0,0,0,4,0,4,4,4,0,9,9,0,0,0,0,0
19860,1877.0,BookChapter,Economics,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0
19861,1877.0,BookChapter,Geology,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
19862,1877.0,BookChapter,History,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0
19863,1877.0,BookChapter,Materials science,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19864,1877.0,BookChapter,Mathematics,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19865,1877.0,BookChapter,Medicine,14,14,0,0,0,0,0,0,0,14,0,14,14,14,0,14,14,0,0,0,0,0
19866,1877.0,BookChapter,Philosophy,57,58,0,0,0,0,0,0,0,46,0,46,46,46,2,58,58,0,0,0,0,0
19867,1877.0,BookChapter,Political science,28,28,0,0,0,0,0,0,0,17,0,17,17,17,0,28,28,0,0,0,0,0
19868,1877.0,BookChapter,Psychology,36,36,0,0,0,0,0,0,0,36,0,36,36,36,1,36,36,0,0,0,0,0
19869,1877.0,BookChapter,Sociology,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19870,1877.0,Conference,Art,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19871,1877.0,Conference,Political science,3,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0
19872,1877.0,Journal,,183,216,8,36,7,4,4,7,36,196,0,196,196,196,13,0,0,2,204,204,204,204
19873,1877.0,Journal,Art,1491,1536,52,407,50,33,33,50,407,1520,2,1521,1521,1520,128,1536,1536,7,1526,1526,1526,1526
19874,1877.0,Journal,Biology,425,461,74,100,34,34,34,35,100,456,1,456,456,456,204,461,461,3,458,458,458,458
19875,1877.0,Journal,Business,41,44,3,4,0,0,0,0,4,39,0,39,39,39,5,44,44,0,39,39,39,39
19876,1877.0,Journal,Chemistry,1054,1069,12,479,57,56,56,57,479,1030,1,1030,1030,1030,521,1069,1069,127,1069,1069,1069,1069
19877,1877.0,Journal,Computer science,151,163,3,21,11,10,10,11,21,131,0,131,131,131,28,163,163,1,142,142,142,142
19878,1877.0,Journal,Economics,47,52,2,13,2,2,2,2,13,51,0,51,51,51,3,52,52,0,52,52,52,52
19879,1877.0,Journal,Engineering,115,129,7,9,1,1,1,1,9,124,0,125,125,124,17,129,129,0,128,128,128,128
19880,1877.0,Journal,Environmental science,140,142,32,30,5,5,5,5,30,130,0,130,130,130,26,142,142,0,138,138,138,138
19881,1877.0,Journal,Geography,268,289,53,44,11,11,11,11,44,280,1,280,280,280,124,289,289,3,287,287,287,287
19882,1877.0,Journal,Geology,388,406,158,86,36,29,30,36,86,398,1,398,398,398,169,406,406,2,403,403,403,403
19883,1877.0,Journal,History,470,482,60,197,37,30,30,38,197,475,0,475,475,475,55,482,482,1,477,477,477,477
19884,1877.0,Journal,Materials science,232,234,20,56,21,19,19,21,56,228,0,228,228,228,54,234,234,2,232,232,232,232
19885,1877.0,Journal,Mathematics,151,161,7,63,9,6,6,9,63,157,0,157,157,157,79,161,161,1,159,159,159,159
19886,1877.0,Journal,Medicine,1712,1961,12,402,54,44,44,57,402,1876,19,1876,1876,1876,445,1961,1961,41,1939,1939,1939,1939
19887,1877.0,Journal,Philosophy,323,351,27,85,5,5,5,5,85,332,0,336,336,332,80,351,351,10,345,345,345,345
19888,1877.0,Journal,Physics,584,625,31,247,22,17,17,25,247,613,1,613,613,613,154,625,625,17,625,625,625,625
19889,1877.0,Journal,Political science,144,178,19,16,2,1,1,2,16,152,0,152,152,152,27,178,178,0,165,165,165,165
19890,1877.0,Journal,Psychology,91,95,13,20,5,3,3,5,20,90,0,90,90,90,27,95,95,0,92,92,92,92
19891,1877.0,Journal,Sociology,34,39,4,7,0,0,0,0,7,38,0,38,38,38,8,39,39,0,38,38,38,38
19892,1877.0,Repository,Business,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
19893,1877.0,Repository,Economics,0,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,2,2,2,2
19894,1877.0,Repository,Philosophy,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
19895,1877.0,Repository,Political science,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
19896,1877.0,Thesis,Art,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19897,1877.0,Thesis,Biology,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19898,1877.0,Thesis,Computer science,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19899,1877.0,Thesis,Engineering,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19900,1877.0,Thesis,Geography,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19901,1877.0,Thesis,Geology,0,2,0,0,0,0,0,0,0,2,0,2,2,2,1,2,2,0,0,0,0,0
19902,1877.0,Thesis,Mathematics,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19903,1877.0,Thesis,Medicine,0,13,0,0,0,0,0,0,0,13,0,13,13,13,1,13,13,0,0,0,0,0
19904,1877.0,Thesis,Philosophy,0,7,0,0,0,0,0,0,0,7,0,7,7,7,1,7,7,0,0,0,0,0
19905,1877.0,Thesis,Physics,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19906,1877.0,Thesis,Political science,0,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0
19907,1877.0,Thesis,Psychology,0,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0
19908,1876.0,,,199,764,90,38,8,8,8,8,38,764,0,764,764,764,32,0,0,0,0,0,0,0
19909,1876.0,,Art,312,1812,197,41,12,12,12,12,41,1812,0,1812,1812,1812,108,1812,1812,3,0,0,0,0
19910,1876.0,,Biology,97,156,5,25,2,2,2,2,25,156,0,156,156,156,68,156,156,5,0,0,0,0
19911,1876.0,,Business,5,54,9,1,1,1,1,1,1,54,0,54,54,54,6,54,54,0,0,0,0,0
19912,1876.0,,Chemistry,47,79,2,23,3,3,3,3,23,79,0,79,79,79,29,79,79,0,0,0,0,0
19913,1876.0,,Computer science,18,77,2,8,3,3,3,3,8,77,0,77,77,77,8,77,77,0,0,0,0,0
19914,1876.0,,Economics,4,30,1,1,1,1,1,1,1,30,0,30,30,30,3,30,30,0,0,0,0,0
19915,1876.0,,Engineering,25,75,8,7,0,0,0,0,7,75,0,75,75,75,5,75,75,0,0,0,0,0
19916,1876.0,,Environmental science,18,38,2,3,1,1,1,1,3,38,0,38,38,38,1,38,38,0,0,0,0,0
19917,1876.0,,Geography,95,358,74,3,1,1,0,1,3,358,0,358,358,358,80,358,358,0,0,0,0,0
19918,1876.0,,Geology,44,145,12,7,1,1,1,1,7,145,0,145,145,145,29,145,145,0,0,0,0,0
19919,1876.0,,History,21,256,44,2,1,1,1,1,2,256,0,256,256,256,19,256,256,0,0,0,0,0
19920,1876.0,,Materials science,18,43,2,6,2,2,2,2,6,43,0,43,43,43,7,43,43,0,0,0,0,0
19921,1876.0,,Mathematics,18,60,0,8,6,6,6,6,8,60,0,60,60,60,7,60,60,0,0,0,0,0
19922,1876.0,,Medicine,61,164,7,63,10,10,10,12,63,164,0,164,164,164,51,164,164,4,0,0,0,0
19923,1876.0,,Philosophy,86,318,24,35,6,6,6,6,35,318,0,318,318,318,66,318,318,4,0,0,0,0
19924,1876.0,,Physics,55,150,0,12,9,9,9,9,12,150,0,150,150,150,11,150,150,0,0,0,0,0
19925,1876.0,,Political science,77,405,54,24,4,4,4,4,24,405,0,405,405,405,33,405,405,0,0,0,0,0
19926,1876.0,,Psychology,7,38,5,2,1,1,1,1,2,38,0,38,38,38,2,38,38,0,0,0,0,0
19927,1876.0,,Sociology,3,22,1,0,0,0,0,0,0,22,0,22,22,22,4,22,22,0,0,0,0,0
19928,1876.0,Book,,10,72,3,0,0,0,0,0,0,71,0,72,72,71,19,0,0,0,0,0,0,0
19929,1876.0,Book,Art,114,646,25,1,0,0,0,0,1,646,0,646,646,646,171,646,646,0,0,0,0,0
19930,1876.0,Book,Biology,25,41,1,0,0,0,0,0,0,41,0,41,41,41,24,41,41,0,0,0,0,0
19931,1876.0,Book,Business,2,11,0,0,0,0,0,0,0,11,0,11,11,11,2,11,11,0,0,0,0,0
19932,1876.0,Book,Chemistry,5,14,0,0,0,0,0,0,0,14,0,14,14,14,4,14,14,0,0,0,0,0
19933,1876.0,Book,Computer science,2,13,0,0,0,0,0,0,0,13,0,13,13,13,2,13,13,0,0,0,0,0
19934,1876.0,Book,Economics,1,13,0,0,0,0,0,0,0,13,0,13,13,13,2,13,13,0,0,0,0,0
19935,1876.0,Book,Engineering,5,31,0,0,0,0,0,0,0,31,0,31,31,31,7,31,31,0,0,0,0,0
19936,1876.0,Book,Environmental science,1,8,0,0,0,0,0,0,0,8,0,8,8,8,4,8,8,0,0,0,0,0
19937,1876.0,Book,Geography,60,135,4,0,0,0,0,0,0,134,0,135,135,134,54,135,135,0,0,0,0,0
19938,1876.0,Book,Geology,3,19,1,1,1,1,1,1,1,19,0,19,19,19,7,19,19,0,0,0,0,0
19939,1876.0,Book,History,37,156,4,0,0,0,0,0,0,155,0,156,156,155,60,156,156,0,0,0,0,0
19940,1876.0,Book,Materials science,4,12,0,0,0,0,0,0,0,12,0,12,12,12,3,12,12,0,0,0,0,0
19941,1876.0,Book,Mathematics,0,6,0,0,0,0,0,0,0,6,0,6,6,6,2,6,6,0,0,0,0,0
19942,1876.0,Book,Medicine,9,68,1,0,0,0,0,0,0,68,0,68,68,68,24,68,68,0,0,0,0,0
19943,1876.0,Book,Philosophy,45,245,4,0,0,0,0,0,0,245,0,245,245,245,101,245,245,0,0,0,0,0
19944,1876.0,Book,Physics,3,21,1,0,0,0,0,0,0,21,0,21,21,21,11,21,21,0,0,0,0,0
19945,1876.0,Book,Political science,21,225,14,0,0,0,0,0,0,224,0,225,225,224,55,225,225,0,0,0,0,0
19946,1876.0,Book,Psychology,2,20,0,0,0,0,0,0,0,20,0,20,20,20,2,20,20,0,0,0,0,0
19947,1876.0,Book,Sociology,1,12,2,0,0,0,0,0,0,12,0,12,12,12,2,12,12,0,0,0,0,0
19948,1876.0,BookChapter,,16,16,0,0,0,0,0,0,0,10,0,10,10,10,0,0,0,1,0,0,0,0
19949,1876.0,BookChapter,Art,92,95,0,0,0,0,0,0,0,55,0,55,55,55,1,95,95,1,0,0,0,0
19950,1876.0,BookChapter,Biology,6,6,0,0,0,0,0,0,0,6,0,6,6,6,1,6,6,0,0,0,0,0
19951,1876.0,BookChapter,Business,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19952,1876.0,BookChapter,Chemistry,3,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0
19953,1876.0,BookChapter,Computer science,7,7,0,0,0,0,0,0,0,7,0,7,7,7,0,7,7,0,0,0,0,0
19954,1876.0,BookChapter,Economics,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19955,1876.0,BookChapter,Engineering,4,4,0,0,0,0,0,0,0,4,0,4,4,4,0,4,4,0,0,0,0,0
19956,1876.0,BookChapter,Geography,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19957,1876.0,BookChapter,Geology,2,5,0,0,0,0,0,0,0,4,0,4,4,4,1,5,5,0,0,0,0,0
19958,1876.0,BookChapter,History,14,14,0,0,0,0,0,0,0,14,0,14,14,14,0,14,14,0,0,0,0,0
19959,1876.0,BookChapter,Materials science,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,0,0,0
19960,1876.0,BookChapter,Mathematics,3,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0
19961,1876.0,BookChapter,Medicine,17,17,0,0,0,0,0,0,0,17,0,17,17,17,0,17,17,0,0,0,0,0
19962,1876.0,BookChapter,Philosophy,56,56,0,0,0,0,0,0,0,51,0,51,51,51,2,56,56,0,0,0,0,0
19963,1876.0,BookChapter,Physics,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
19964,1876.0,BookChapter,Political science,23,23,0,0,0,0,0,0,0,19,0,19,19,19,0,23,23,1,0,0,0,0
19965,1876.0,BookChapter,Psychology,20,20,0,0,0,0,0,0,0,20,0,20,20,20,1,20,20,0,0,0,0,0
19966,1876.0,BookChapter,Sociology,2,2,0,0,0,0,0,0,0,2,0,2,2,2,1,2,2,0,0,0,0,0
19967,1876.0,Journal,,258,270,12,26,6,6,6,6,26,157,0,157,157,157,15,0,0,0,169,169,169,169
19968,1876.0,Journal,Art,1499,1528,41,324,58,52,52,58,324,1486,1,1487,1487,1486,123,1528,1528,11,1498,1498,1498,1498
19969,1876.0,Journal,Biology,390,427,49,81,26,24,24,26,81,420,0,420,420,420,193,427,427,5,426,426,426,426
19970,1876.0,Journal,Business,72,73,1,6,0,0,0,0,6,35,0,35,35,35,1,73,73,0,37,37,37,37
19971,1876.0,Journal,Chemistry,933,944,13,442,47,43,44,48,442,912,0,912,912,912,444,944,944,95,942,942,942,942
19972,1876.0,Journal,Computer science,211,230,3,28,17,17,17,17,28,168,0,168,168,168,40,230,230,0,184,184,184,184
19973,1876.0,Journal,Economics,48,58,5,10,2,2,2,2,10,49,0,49,49,49,3,58,58,1,50,50,50,50
19974,1876.0,Journal,Engineering,150,163,4,13,1,1,1,1,13,155,2,155,155,155,21,163,163,0,161,161,161,161
19975,1876.0,Journal,Environmental science,131,135,20,25,5,5,5,5,25,129,0,129,129,129,26,135,135,0,132,132,132,132
19976,1876.0,Journal,Geography,286,309,30,41,8,6,6,8,41,302,0,302,302,302,107,309,309,0,306,306,306,306
19977,1876.0,Journal,Geology,333,338,105,70,23,21,22,23,70,332,0,332,332,332,159,338,338,5,336,336,336,336
19978,1876.0,Journal,History,469,480,44,139,27,25,25,27,139,468,0,469,469,468,67,480,480,1,474,474,474,474
19979,1876.0,Journal,Materials science,206,206,17,35,14,10,10,14,35,201,0,201,201,201,55,206,206,3,203,203,203,203
19980,1876.0,Journal,Mathematics,121,125,11,53,14,9,9,14,53,123,0,123,123,123,43,125,125,0,124,124,124,124
19981,1876.0,Journal,Medicine,1635,1862,11,393,76,70,70,76,393,1807,12,1807,1807,1807,443,1862,1862,36,1841,1841,1841,1841
19982,1876.0,Journal,Philosophy,409,420,26,104,13,9,9,13,104,389,1,389,389,389,105,420,420,18,390,390,390,390
19983,1876.0,Journal,Physics,473,484,37,186,21,18,18,21,186,472,1,472,472,472,141,484,484,15,479,479,479,479
19984,1876.0,Journal,Political science,228,241,16,21,5,5,5,5,21,167,0,168,168,167,26,241,241,1,175,175,175,175
19985,1876.0,Journal,Psychology,89,91,6,14,3,3,3,3,14,81,0,81,81,81,24,91,91,1,82,82,82,82
19986,1876.0,Journal,Sociology,40,41,2,6,0,0,0,0,6,40,2,40,40,40,13,41,41,0,39,39,39,39
19987,1876.0,Repository,Economics,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
19988,1876.0,Repository,History,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
19989,1876.0,Thesis,,2,3,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0
19990,1876.0,Thesis,Art,0,5,1,0,0,0,0,0,0,5,0,5,5,5,0,5,5,0,0,0,0,0
19991,1876.0,Thesis,Biology,0,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0
19992,1876.0,Thesis,Computer science,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19993,1876.0,Thesis,Engineering,0,2,1,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0
19994,1876.0,Thesis,Medicine,0,4,0,0,0,0,0,0,0,4,0,4,4,4,1,4,4,0,0,0,0,0
19995,1876.0,Thesis,Philosophy,1,5,0,0,0,0,0,0,0,5,0,5,5,5,1,5,5,0,0,0,0,0
19996,1876.0,Thesis,Physics,1,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0
19997,1876.0,Thesis,Political science,0,4,0,0,0,0,0,0,0,4,0,4,4,4,2,4,4,0,0,0,0,0
19998,1876.0,Thesis,Psychology,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
19999,1875.0,,,165,730,106,38,2,2,2,2,38,730,0,730,730,730,23,0,0,2,0,0,0,0
20000,1875.0,,Art,304,2737,294,27,9,9,9,9,27,2737,0,2737,2737,2737,90,2737,2737,4,0,0,0,0
20001,1875.0,,Biology,92,156,7,19,1,1,1,2,19,156,0,156,156,156,60,156,156,5,0,0,0,0
20002,1875.0,,Business,3,56,8,0,0,0,0,0,0,56,0,56,56,56,1,56,56,0,0,0,0,0
20003,1875.0,,Chemistry,40,73,4,10,4,4,4,4,10,73,0,73,73,73,19,73,73,0,0,0,0,0
20004,1875.0,,Computer science,25,89,5,7,1,1,1,1,7,89,0,89,89,89,11,89,89,0,0,0,0,0
20005,1875.0,,Economics,2,24,3,0,0,0,0,0,0,24,0,24,24,24,0,24,24,0,0,0,0,0
20006,1875.0,,Engineering,30,87,17,7,0,0,0,0,7,87,0,87,87,87,5,87,87,0,0,0,0,0
20007,1875.0,,Environmental science,23,55,2,2,0,0,0,0,2,55,0,55,55,55,3,55,55,0,0,0,0,0
20008,1875.0,,Geography,102,452,80,3,2,2,2,2,3,452,0,452,452,452,99,452,452,0,0,0,0,0
20009,1875.0,,Geology,66,195,17,5,2,2,2,2,5,195,0,195,195,195,26,195,195,0,0,0,0,0
20010,1875.0,,History,40,295,75,6,3,3,3,3,6,295,0,295,295,295,30,295,295,1,0,0,0,0
20011,1875.0,,Materials science,56,84,9,5,1,0,0,1,5,84,1,84,84,84,12,84,84,0,0,0,0,0
20012,1875.0,,Mathematics,40,86,12,2,1,1,1,1,2,86,0,86,86,86,9,86,86,0,0,0,0,0
20013,1875.0,,Medicine,56,277,5,62,4,4,4,4,62,277,0,277,277,277,47,277,277,3,0,0,0,0
20014,1875.0,,Philosophy,137,314,31,43,3,3,3,3,43,314,0,314,314,314,73,314,314,10,0,0,0,0
20015,1875.0,,Physics,65,148,15,10,3,2,2,3,10,148,0,148,148,148,17,148,148,0,0,0,0,0
20016,1875.0,,Political science,53,570,91,19,5,5,5,5,19,570,0,570,570,570,23,570,570,1,0,0,0,0
20017,1875.0,,Psychology,17,58,1,9,3,3,3,3,9,58,0,58,58,58,9,58,58,0,0,0,0,0
20018,1875.0,,Sociology,5,31,4,4,0,0,0,0,4,31,0,31,31,31,3,31,31,0,0,0,0,0
20019,1875.0,Book,,11,90,3,0,0,0,0,0,0,90,0,90,90,90,13,0,0,0,0,0,0,0
20020,1875.0,Book,Art,114,624,24,1,1,1,1,1,1,624,1,624,624,624,165,624,624,0,0,0,0,0
20021,1875.0,Book,Biology,20,41,0,0,0,0,0,0,0,41,0,41,41,41,27,41,41,0,0,0,0,0
20022,1875.0,Book,Business,3,10,0,0,0,0,0,0,0,10,0,10,10,10,1,10,10,0,0,0,0,0
