,published_year,type,crossref_dois,mag_ids,mag_has_mag_type,mag_has_abstract,mag_has_affiliations,mag_has_affiliations_countrycode,mag_has_affiliations_grid,mag_has_affiliations_sourceid,mag_has_affiliations_string,mag_has_authors,mag_has_authors_sourceid,mag_has_authors_1,mag_has_authors_sequence,mag_has_authors_string,mag_has_citations,mag_has_fields,mag_has_fields_mag,mag_has_references,mag_has_references_1,mag_abstract_adds_presence,mag_abstract_adds_counts,mag_affiliations_adds_presence,mag_affiliations_adds_counts,mag_affiliations_countrycode_adds_presence,mag_affiliations_countrycode_adds_counts,mag_affiliations_grid_adds_presence,mag_affiliations_grid_adds_counts,mag_affiliations_sourceid_adds_presence,mag_affiliations_sourceid_adds_counts,mag_affiliations_string_adds_presence,mag_affiliations_string_adds_counts,mag_authors_adds_presence,mag_authors_adds_counts,mag_authors_sourceid_adds_presence,mag_authors_sourceid_adds_counts,mag_authors_orcid_adds_presence,mag_authors_orcid_adds_counts,mag_authors_sequence_adds_presence,mag_authors_sequence_adds_counts,mag_authors_string_adds_presence,mag_authors_string_adds_counts,mag_citations_adds_presence,mag_citations_adds_counts,mag_fields_adds_presence,mag_fields_adds_counts,mag_fields_mag_adds_presence,mag_fields_mag_adds_counts,mag_references_adds_presence,mag_references_adds_counts,mag_references_open_adds_presence,mag_references_open_adds_counts,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_grid,openalex_has_affiliations_ror,openalex_has_affiliations_sourceid,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_fields_mag,openalex_has_references,openalex_has_references_1,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_grid_adds_presence,openalex_affiliations_grid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_fields_mag_adds_presence,openalex_fields_mag_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_references_open_adds_presence,openalex_references_open_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open
1463,1932,dataset,66,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,66,66,0,0,0,48,0,49,48,9,0,0,0
1464,1932,journal-article,102981,57995,51957,11808,18591,7192,6844,7290,18591,57995,57995,57995,57995,57995,30399,45746,45746,11990,11990,10507,30,15367,15378,5663,5752,5359,5366,5743,5752,15367,15378,873,1947,873,1947,57995,57995,835,1947,873,1947,4906,15727,9581,3,9581,3,2634,2753,11990,11990,59689,53651,11821,18620,7207,6847,6938,7295,18620,58554,58566,159,58566,58554,30434,58034,58034,11990,11990,10507,30,15383,15394,5669,5755,5360,5367,5444,5451,5746,5755,15383,15394,873,1949,885,1949,159,159,835,1949,873,1949,4904,15742,12733,22348,12733,22348,2634,2753,11990,11990,102981,102981,2879,5666,5666,71487,0,71739,71487,30369,78131,15442,0
1465,1932,journal-issue,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1092,0,0,0,0,0,0,0,18,794,0,0
1466,1932,monograph,1889,1096,94,2,0,0,0,0,0,1096,1096,1096,1096,1096,53,569,569,1,1,2,0,0,0,0,0,0,0,0,0,0,0,596,1,596,1,1096,1096,0,1,596,1,11,38,569,0,569,0,1,1,1,1,1106,104,2,0,0,0,0,0,0,1100,1106,0,1106,1100,53,949,949,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,596,1,602,1,0,0,0,1,596,1,11,38,949,0,949,0,1,1,1,1,1889,1889,1,0,0,663,0,1765,663,83,0,0,0
1467,1932,other,14,12,2,6,0,0,0,0,0,12,12,12,12,12,11,12,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,11,12,0,12,0,0,0,0,0,12,2,6,0,0,0,0,0,0,12,12,0,12,12,11,12,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,0,12,0,0,0,0,0,14,14,0,0,0,13,0,14,13,11,0,0,0
1468,1932,proceedings-article,70,68,0,0,4,2,0,2,4,68,68,68,68,68,18,53,53,0,0,0,0,4,4,2,2,0,0,2,2,4,4,0,0,0,0,68,68,0,0,0,0,12,13,53,0,53,0,0,0,0,0,68,0,0,4,2,0,0,2,4,68,68,0,68,68,17,67,67,0,0,0,0,4,4,2,2,0,0,0,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,11,12,67,0,67,0,0,0,0,0,70,70,0,0,0,70,0,70,70,8,0,1,0
1469,1932,report,251,95,4,5,0,0,0,0,0,95,95,95,95,95,34,79,79,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,23,28,23,95,95,23,23,28,23,23,30,79,0,79,0,0,0,0,0,96,4,5,0,0,0,0,0,0,95,96,0,96,95,34,89,89,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,29,23,0,0,23,23,28,23,23,30,89,0,89,0,0,0,0,0,251,251,0,0,0,87,0,188,87,20,0,0,0
1470,1931,book,731,482,421,0,3,2,2,2,3,482,482,482,482,482,282,140,140,5,5,0,0,3,3,2,2,2,2,2,2,3,3,72,86,72,86,482,482,72,86,72,86,41,141,140,0,140,0,5,5,5,5,493,432,0,3,2,2,2,2,3,491,491,0,491,491,281,451,451,5,5,0,0,3,3,2,2,2,2,2,2,2,2,3,3,72,86,72,86,0,0,72,86,72,86,40,141,451,0,451,0,5,5,5,5,731,731,0,0,0,571,0,575,571,366,0,0,0
1471,1931,book-chapter,8187,3118,850,1684,1279,208,185,208,1279,3118,3118,3118,3118,3118,384,754,754,572,572,1684,0,1279,1279,208,208,185,185,208,208,1279,1279,858,838,858,838,3118,3118,816,838,858,838,130,255,754,0,754,0,17,24,572,572,3218,950,1684,1279,208,185,200,208,1279,3187,3188,2,3188,3187,384,2274,2274,572,572,1684,0,1279,1279,208,208,185,185,200,200,208,208,1279,1279,858,838,859,838,2,2,816,838,858,838,129,254,2274,0,2274,0,17,24,572,572,8187,8187,0,0,0,3676,0,3756,3676,505,0,1423,0
1472,1931,dataset,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,9,9,0,9,9,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,518,518,0,0,0,460,0,461,460,24,0,0,0
1473,1931,journal-article,100092,55881,49901,11211,17776,6591,6239,6680,17776,55881,55881,55881,55881,55881,28918,43778,43778,10859,10859,9939,27,14503,14515,4963,5050,4665,4674,5041,5050,14503,14515,890,1804,890,1804,55881,55881,812,1804,890,1804,4514,14728,9304,4,9304,4,2299,2433,10859,10859,57365,51385,11216,17795,6601,6243,6329,6684,17795,56373,56384,146,56384,56373,28943,55762,55762,10858,10858,9939,27,14514,14526,4968,5050,4665,4674,4742,4751,5041,5050,14514,14526,890,1809,901,1809,146,146,812,1809,890,1809,4508,14723,12298,21262,12298,21262,2299,2433,10858,10858,100092,100092,2135,5923,5923,69160,0,69430,69160,29250,76085,13695,0
1474,1931,journal-issue,1048,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1048,1048,0,0,0,0,0,0,0,14,814,0,0
1475,1931,monograph,2027,1236,117,2,0,0,0,0,0,1236,1236,1236,1236,1236,54,653,653,1,1,2,0,0,0,0,0,0,0,0,0,0,0,649,2,649,2,1236,1236,1,2,649,2,14,37,653,0,653,0,1,1,1,1,1242,123,2,0,0,0,0,0,0,1236,1242,0,1242,1236,54,1031,1031,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,649,2,655,2,0,0,1,2,649,2,14,37,1031,0,1031,0,1,1,1,1,2027,2027,0,0,0,759,0,2008,759,94,0,0,0
1476,1931,other,11,10,2,3,0,0,0,0,0,10,10,10,10,10,8,10,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,7,10,0,10,0,0,0,0,0,10,2,3,0,0,0,0,0,0,10,10,0,10,10,8,10,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,0,10,0,0,0,0,0,11,11,0,0,0,10,0,11,10,7,0,0,0
1477,1931,proceedings-article,49,48,1,1,3,0,0,0,3,48,48,48,48,48,12,41,41,1,1,1,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,48,48,0,0,0,0,3,6,41,0,41,0,0,0,1,1,48,1,1,3,0,0,0,0,3,48,48,0,48,48,13,47,47,1,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,6,47,0,47,0,0,0,1,1,49,49,0,0,0,49,0,49,49,16,0,2,0
1478,1931,report,238,103,4,1,0,0,0,0,0,103,103,103,103,103,33,83,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,23,26,23,103,103,23,23,26,23,23,30,83,0,83,0,0,0,0,0,108,4,1,0,0,0,0,0,0,103,108,0,108,103,33,101,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,31,23,0,0,23,23,26,23,23,30,101,0,101,0,0,0,0,0,238,238,0,0,0,99,0,183,99,18,0,0,0
1479,1930,book,735,507,455,3,2,2,2,2,2,507,507,507,507,507,273,152,152,1,1,3,0,2,2,2,2,2,2,2,2,2,2,70,88,70,88,507,507,70,88,70,88,34,144,152,0,152,0,1,1,1,1,518,466,3,2,2,2,2,2,2,515,515,0,515,515,273,469,469,1,1,3,0,2,2,2,2,2,2,2,2,2,2,2,2,70,88,70,88,0,0,70,88,70,88,34,144,469,0,469,0,1,1,1,1,735,735,0,0,0,579,0,583,579,364,0,0,0
1480,1930,book-chapter,8834,3216,1280,1703,1388,152,152,152,1388,3216,3216,3216,3216,3216,417,526,526,484,484,1703,0,1388,1388,152,152,152,152,152,152,1388,1388,606,551,606,551,3216,3216,528,551,606,551,153,294,526,0,526,0,24,32,484,484,3326,1390,1703,1388,152,152,152,152,1388,3272,3273,1,3273,3272,418,2324,2324,484,484,1703,0,1388,1388,152,152,152,152,152,152,152,152,1388,1388,606,551,607,551,1,1,528,551,606,551,153,297,2324,0,2324,0,24,32,484,484,8834,8834,0,0,0,4079,0,4212,4079,510,0,1166,0
1481,1930,dataset,415,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,15,15,0,15,15,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,415,415,0,0,0,335,0,335,335,21,0,0,0
1482,1930,journal-article,99511,55892,49734,11452,18133,6320,5976,6429,18133,55892,55892,55892,55892,55892,28912,44210,44210,10306,10306,9938,23,14938,14951,4876,4987,4581,4589,4977,4987,14938,14951,774,1914,774,1914,55892,55892,748,1914,774,1914,4624,14563,9216,12,9216,12,2041,2158,10306,10306,57743,51585,11458,18161,6336,5982,6076,6438,18161,56750,56761,126,56761,56750,28927,56129,56129,10306,10306,9939,23,14957,14970,4884,4993,4585,4593,4663,4671,4983,4993,14957,14970,774,1916,785,1916,126,126,748,1916,774,1916,4619,14575,12329,21383,12329,21383,2041,2158,10306,10306,99511,99511,2700,5649,5649,69151,0,69363,69151,29015,76268,13095,0
1483,1930,journal-issue,1002,2,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,0,2,0,0,0,0,0,1002,1002,0,0,0,0,0,0,0,10,732,0,0
1484,1930,monograph,2200,1414,147,2,0,0,0,0,0,1414,1414,1414,1414,1414,48,773,773,1,1,2,0,0,0,0,0,0,0,0,0,0,0,754,4,754,4,1414,1414,1,4,754,4,18,27,773,0,773,0,1,1,1,1,1497,230,2,0,0,0,0,0,0,1431,1497,0,1497,1431,49,1317,1317,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,754,4,820,4,0,0,1,4,754,4,18,27,1317,0,1317,0,1,1,1,1,2200,2200,0,0,0,863,0,2185,863,83,0,0,0
1485,1930,other,15,13,1,0,0,0,0,0,0,13,13,13,13,13,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,4,12,13,0,13,0,0,0,0,0,13,1,0,0,0,0,0,0,0,13,13,0,13,13,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,13,0,13,0,0,0,0,0,15,15,0,0,0,14,0,15,14,10,0,0,0
1486,1930,proceedings-article,47,44,0,1,7,1,0,2,7,44,44,44,44,44,10,31,31,1,1,1,0,7,7,1,2,0,0,2,2,7,7,0,0,0,0,44,44,0,0,0,0,6,7,31,0,31,0,0,0,1,1,44,0,1,7,1,0,0,2,7,44,44,0,44,44,10,43,43,1,1,1,0,7,7,1,2,0,0,0,0,2,2,7,7,0,0,0,0,0,0,0,0,0,0,6,7,43,0,43,0,0,0,1,1,47,47,0,0,0,47,0,47,47,7,0,4,0
1487,1930,report,281,124,5,4,0,0,0,0,0,124,124,124,124,124,30,106,106,0,0,4,0,0,0,0,0,0,0,0,0,0,0,41,37,41,37,124,124,35,37,41,37,24,29,106,0,106,0,0,0,0,0,127,5,4,0,0,0,0,0,0,125,127,0,127,125,30,122,122,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,43,37,0,0,35,37,41,37,24,29,122,0,122,0,0,0,0,0,281,281,0,0,0,116,0,216,116,12,0,0,0
1488,1929,book,811,510,457,2,2,2,2,2,2,510,510,510,510,510,263,149,149,4,4,2,0,2,2,2,2,2,2,2,2,2,2,59,76,59,76,510,510,59,76,59,76,27,138,149,0,149,0,4,4,4,4,522,469,2,2,2,2,2,2,2,521,521,0,521,521,264,465,465,4,4,2,0,2,2,2,2,2,2,2,2,2,2,2,2,59,76,59,76,0,0,59,76,59,76,27,139,465,0,465,0,4,4,4,4,811,811,0,0,0,626,0,630,626,383,0,0,0
1489,1929,book-chapter,10376,3173,994,2056,1602,285,273,285,1602,3173,3173,3173,3173,3173,520,515,515,584,584,2056,0,1602,1602,285,285,273,273,285,285,1602,1602,472,555,472,555,3173,3173,382,555,472,555,230,375,515,0,515,0,25,29,584,584,3362,1183,2056,1602,285,273,273,285,1602,3272,3276,0,3276,3272,521,2213,2213,584,584,2056,0,1602,1602,285,285,273,273,273,273,285,285,1602,1602,472,555,476,555,0,0,382,555,472,555,230,376,2213,0,2213,0,25,29,584,584,10376,10376,0,0,0,4584,0,4790,4584,591,0,1268,0
1490,1929,dataset,65,2,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,65,65,0,0,0,62,0,62,62,21,0,0,0
1491,1929,journal-article,94456,52072,46572,9809,16334,5836,5535,5946,16334,52072,52072,52072,52072,52072,26356,40626,40626,9156,9156,8794,21,13343,13348,4516,4615,4266,4269,4612,4615,13343,13348,864,1739,864,1739,52072,52072,860,1739,864,1739,4518,13312,8576,5,8576,5,1884,1984,9156,9156,53556,48056,9811,16352,5859,5540,5652,5952,16352,52570,52579,130,52579,52570,26370,52073,52073,9155,9155,8793,21,13353,13358,4528,4617,4268,4271,4360,4363,4614,4617,13353,13358,865,1739,874,1739,130,130,861,1739,865,1739,4517,13302,11590,19805,11590,19805,1884,1983,9155,9155,94456,94456,2660,5205,5205,63950,0,64134,63950,26383,71830,12160,0
1492,1929,journal-issue,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,945,0,0,0,0,0,0,0,16,704,0,0
1493,1929,monograph,2155,1263,156,2,0,0,0,0,0,1263,1263,1263,1263,1263,47,693,693,0,0,2,0,0,0,0,0,0,0,0,0,0,0,628,2,628,2,1263,1263,0,2,628,2,14,27,693,0,693,0,0,0,0,0,1307,200,2,0,0,0,0,0,0,1275,1306,0,1306,1275,47,1133,1133,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,628,2,659,2,0,0,0,2,628,2,14,27,1133,0,1133,0,0,0,0,0,2155,2155,0,0,0,878,0,2136,878,80,0,0,0
1494,1929,other,14,11,1,0,0,0,0,0,0,11,11,11,11,11,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,9,11,0,11,0,0,0,0,0,11,1,0,0,0,0,0,0,0,11,11,0,11,11,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,11,0,11,0,0,0,0,0,14,14,0,0,0,13,0,14,13,9,0,0,0
1495,1929,proceedings-article,90,87,1,0,3,1,0,1,3,87,87,87,87,87,21,74,74,0,0,0,0,3,3,1,1,0,0,1,1,3,3,0,0,0,0,87,87,0,0,0,0,11,16,74,0,74,0,0,0,0,0,87,1,0,3,1,0,0,1,3,87,87,0,87,87,20,85,85,0,0,0,0,3,3,1,1,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,10,15,85,0,85,0,0,0,0,0,90,90,0,0,0,90,0,90,90,17,0,1,0
1496,1929,report,273,128,7,0,0,0,0,0,0,128,128,128,128,128,45,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,37,35,128,128,33,35,37,35,30,39,98,0,98,0,0,0,0,0,134,7,0,0,0,0,0,0,0,129,134,0,134,129,45,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,42,35,0,0,33,35,37,35,30,40,130,0,130,0,0,0,0,0,273,273,0,0,0,129,0,220,129,23,0,0,0
1497,1928,book,828,534,474,3,5,2,2,2,5,534,534,534,534,534,284,158,158,5,5,3,0,5,5,2,2,2,2,2,2,5,5,64,87,64,87,534,534,64,87,64,87,43,152,158,0,158,0,5,5,5,5,546,486,3,5,2,2,2,2,5,542,542,1,542,542,283,489,489,5,5,3,0,5,5,2,2,2,2,2,2,2,2,5,5,64,87,64,87,1,1,64,87,64,87,42,153,489,0,489,0,5,5,5,5,828,828,0,0,0,655,0,665,655,372,0,0,0
1498,1928,book-chapter,10796,3740,1168,2201,1679,199,190,199,1679,3740,3740,3740,3740,3740,546,578,578,667,667,2201,0,1679,1679,199,199,190,190,199,199,1679,1679,576,646,576,646,3740,3740,551,646,576,646,229,385,578,0,578,0,21,42,667,667,3983,1411,2201,1679,199,190,190,199,1679,3871,3872,0,3872,3871,548,2746,2746,667,667,2201,0,1679,1679,199,199,190,190,190,190,199,199,1679,1679,576,646,577,646,0,0,551,646,576,646,230,386,2746,0,2746,0,21,42,667,667,10796,10796,0,0,0,5377,0,5453,5377,613,0,1410,0
1499,1928,dataset,53,2,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,53,53,0,0,0,51,0,51,51,21,0,0,0
1500,1928,journal-article,90674,50266,45285,9048,16195,5736,5450,5839,16195,50266,50266,50266,50266,50266,25686,38966,38966,8575,8575,7932,25,13274,13291,4331,4429,4086,4095,4420,4429,13274,13291,834,1561,834,1561,50266,50266,831,1561,834,1561,4302,13114,7995,5,7995,5,1718,1816,8575,8575,51736,46755,9054,16216,5762,5455,5537,5844,16216,50754,50764,127,50764,50754,25708,50227,50227,8575,8575,7933,25,13288,13305,4348,4431,4088,4097,4159,4168,4422,4431,13288,13305,835,1564,845,1564,127,127,832,1564,835,1564,4299,13116,10749,19274,10749,19274,1718,1816,8575,8575,90674,90674,1881,5227,5227,62491,0,62697,62491,25763,70268,11504,0
1501,1928,journal-issue,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,951,0,0,0,0,0,0,0,6,703,0,0
1502,1928,monograph,2208,697,615,0,0,0,0,0,0,697,697,697,697,697,60,461,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,33,1,697,697,1,1,33,1,16,38,461,0,461,0,0,0,0,0,755,673,0,0,0,0,0,0,0,702,755,0,755,702,60,705,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,86,1,0,0,1,1,33,1,16,38,705,0,705,0,0,0,0,0,2208,2208,0,0,0,857,0,2171,857,94,0,0,0
1503,1928,other,9,8,3,1,0,0,0,0,0,8,8,8,8,8,8,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,3,8,8,0,8,0,0,0,0,0,8,3,1,0,0,0,0,0,0,8,8,0,8,8,8,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,8,0,0,0,0,0,9,9,0,0,0,8,0,9,8,5,0,0,0
1504,1928,proceedings-article,72,70,0,0,0,0,0,0,0,70,70,70,70,70,15,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,7,10,59,0,59,0,0,0,0,0,70,0,0,0,0,0,0,0,0,70,70,0,70,70,15,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,69,0,69,0,0,0,0,0,72,72,0,0,0,72,0,72,72,13,0,2,0
1505,1928,report,240,104,4,0,0,0,0,0,0,104,104,104,104,104,39,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,35,30,104,104,30,30,35,30,27,34,85,0,85,0,0,0,0,0,109,4,0,0,0,0,0,0,0,104,109,0,109,104,39,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,40,30,0,0,30,30,35,30,27,34,106,0,106,0,0,0,0,0,240,240,0,0,0,85,0,197,85,18,0,0,0
1506,1928,report-series,9,4,0,0,0,0,0,0,0,4,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,9,9,0,0,0,9,0,9,9,1,0,0,0
1507,1927,book,831,577,525,1,3,3,3,3,3,577,577,577,577,577,324,164,164,4,4,1,0,3,3,3,3,3,3,3,3,3,3,73,93,73,93,577,577,72,93,73,93,59,166,164,0,164,0,4,4,4,4,583,531,1,3,3,3,3,3,3,581,581,0,581,581,323,520,520,4,4,1,0,3,3,3,3,3,3,3,3,3,3,3,3,73,93,73,93,0,0,72,93,73,93,58,165,520,0,520,0,4,4,4,4,831,831,0,0,0,661,0,666,661,395,0,0,0
1508,1927,book-chapter,10081,3431,877,2368,1916,281,268,294,1916,3431,3431,3431,3431,3431,460,386,386,730,730,2368,0,1916,1916,281,294,268,268,294,294,1916,1916,428,398,428,398,3431,3431,398,398,428,398,135,280,386,0,386,0,33,44,730,730,3586,1032,2368,1916,281,268,279,294,1916,3541,3543,0,3543,3541,461,2294,2294,730,730,2368,0,1916,1916,281,294,268,268,279,279,294,294,1916,1916,428,398,430,398,0,0,398,398,428,398,135,281,2294,0,2294,0,33,44,730,730,10081,10081,0,0,0,5451,0,5621,5451,614,0,1782,0
1509,1927,dataset,46,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,46,46,0,0,0,41,0,41,41,12,0,0,0
