,published_year,type,num_objects,num_dois,num_non_dois,objects_has_type,dois_has_type,non_dois_has_type,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
60,2021.0,proceedings-series,25,20,5,25,20,5,9,3,0,0,0,3,13,7,13,13,13,0,24,24,1,0,0,0,0,11,7,3,0,0,0,3,8,4,8,8,8,0,19,19,1,0,0,0,0,7,2,0,0,0,0,0,5,3,5,5,5,0,5,5,0,0,0,0,0,4
61,2021.0,reference-book,609,604,5,609,604,5,53,17,13,13,13,17,558,132,558,558,558,44,592,592,17,1,0,0,1,12,52,17,13,13,13,17,553,129,553,553,553,42,587,587,17,1,0,0,1,12,1,0,0,0,0,0,5,3,5,5,5,2,5,5,0,0,0,0,0,0
62,2021.0,reference-entry,3858,3858,0,3858,3858,0,512,1578,1414,1394,1416,1578,3758,867,3766,3766,3758,203,3593,3593,352,46,1,2,46,814,512,1578,1414,1394,1416,1578,3758,867,3766,3766,3758,203,3593,3593,352,46,1,2,46,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2021.0,report,12591,12431,160,12591,12431,160,2984,4244,3443,3415,3443,4244,11918,5312,12087,12087,11918,1218,12227,12227,974,1806,535,581,1806,2448,2934,4129,3394,3373,3394,4129,11758,5285,11927,11927,11758,1206,12076,12076,972,1759,535,581,1759,2400,50,115,49,42,49,115,160,27,160,160,160,12,151,151,2,47,0,0,47,48
64,2021.0,report-series,692,691,1,692,691,1,502,170,162,162,162,170,595,204,596,596,595,79,651,651,169,297,9,9,297,472,501,170,162,162,162,170,594,203,595,595,594,79,650,650,169,296,9,9,296,471,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1
65,2021.0,standard,2040,2040,0,2040,2040,0,183,149,131,131,131,149,149,0,1180,1180,149,1,1959,1959,0,0,0,0,0,0,183,149,131,131,131,149,149,0,1180,1180,149,1,1959,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2020.0,,2184776,254269,1930507,0,0,0,775697,422453,179561,174261,181102,422453,2184581,280603,2184581,2184581,2184581,64389,1790693,1790693,79434,0,0,0,0,1268918,138802,119490,46254,45174,46797,119490,254074,47641,254074,254074,254074,17394,211641,211641,20103,0,0,0,0,195726,636895,302963,133307,129087,134305,302963,1930507,232962,1930507,1930507,1930507,46995,1579052,1579052,59331,0,0,0,0,1073192
67,2020.0,book,70223,23531,46692,70223,23531,46692,16568,8438,5406,5286,5421,8438,69117,14894,69284,69284,69117,13939,66513,66513,2498,728,149,165,728,4306,4616,2412,1624,1589,1625,2412,22426,6633,22593,22593,22426,4855,21674,21674,770,717,149,165,717,2827,11952,6026,3782,3697,3796,6026,46691,8261,46691,46691,46691,9084,44839,44839,1728,11,0,0,11,1479
68,2020.0,book-chapter,570909,554890,16019,570909,554890,16019,228537,230821,188333,182451,188896,230821,547065,183671,547268,547268,547065,85269,541712,541712,236822,9587,4094,4184,9587,91617,224149,229332,187522,181665,188081,229332,531046,179138,531249,531249,531046,84460,526783,526783,235732,9536,4091,4180,9536,85941,4388,1489,811,786,815,1489,16019,4533,16019,16019,16019,809,14929,14929,1090,51,3,4,51,5676
69,2020.0,book-part,397,397,0,397,397,0,26,92,91,91,91,92,367,67,367,367,367,15,366,366,114,0,0,0,0,36,26,92,91,91,91,92,367,67,367,367,367,15,366,366,114,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2020.0,book-section,27,27,0,27,27,0,0,0,0,0,0,0,27,0,27,27,27,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,27,27,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2020.0,book-series,20,20,0,20,20,0,3,1,1,1,1,1,6,2,6,6,6,2,17,17,2,0,0,0,0,1,3,1,1,1,1,1,6,2,6,6,6,2,17,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2020.0,book-set,4,4,0,4,4,0,0,2,2,2,2,2,4,0,4,4,4,0,4,4,0,0,0,0,0,0,0,2,2,2,2,2,4,0,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2020.0,book-track,5,5,0,5,5,0,0,1,1,1,1,1,5,1,5,5,5,0,5,5,1,0,0,0,0,0,0,1,1,1,1,1,5,1,5,5,5,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2020.0,component,11592,11588,4,11592,11588,4,863,138,101,101,101,138,11592,4290,11592,11592,11592,387,11309,11309,90,1325,1291,1292,1325,1370,863,138,101,101,101,138,11588,4289,11588,11588,11588,386,11305,11305,90,1325,1291,1292,1325,1370,0,0,0,0,0,0,4,1,4,4,4,1,4,4,0,0,0,0,0,0
75,2020.0,dataset,28823,27308,1515,28823,27308,1515,3941,1625,1332,1231,1336,1625,16141,9201,20790,20790,16141,1005,21226,21226,147,52,26,28,52,7686,3336,1623,1330,1229,1334,1623,14626,8559,19275,19275,14626,961,19809,19809,146,52,26,28,52,7442,605,2,2,2,2,2,1515,642,1515,1515,1515,44,1417,1417,1,0,0,0,0,244
76,2020.0,dissertation,287648,32707,254941,287648,32707,254941,133571,6812,1115,1041,1131,6812,287648,9510,287648,287648,287648,5600,273578,273578,15917,59,17,22,59,21313,9822,939,125,115,127,939,32707,2977,32707,32707,32707,1546,31489,31489,2543,59,17,22,59,1082,123749,5873,990,926,1004,5873,254941,6533,254941,254941,254941,4054,242089,242089,13374,0,0,0,0,20231
77,2020.0,journal,526,415,111,526,415,111,90,66,36,36,37,66,193,44,193,193,193,25,465,465,22,89,82,82,89,219,46,30,16,16,16,30,82,27,82,82,82,24,358,358,16,64,57,57,64,111,44,36,20,20,21,36,111,17,111,111,111,1,107,107,6,25,25,25,25,108
78,2020.0,journal-article,4647497,4394351,253146,4647497,4394351,253146,3153948,3330297,2868479,2830569,2872927,3330297,4628398,3037744,4629016,4629016,4628398,2280041,4554317,4554317,2791121,3469825,3014548,3157424,3469825,4622206,3033044,3247662,2807509,2771167,2811798,3247662,4375286,2938009,4375901,4375901,4375286,2246527,4314407,4314407,2753489,3224214,2909335,2969578,3224214,4370945,120904,82635,60970,59402,61129,82635,253112,99735,253115,253115,253112,33514,239910,239910,37632,245611,105213,187846,245611,251261
79,2020.0,journal-issue,1559,1399,160,1559,1399,160,1010,770,437,419,442,770,1460,454,1460,1460,1460,192,1411,1411,114,526,452,454,526,1328,939,716,390,372,393,716,1300,391,1300,1300,1300,169,1261,1261,114,447,373,375,447,1180,71,54,47,47,49,54,160,63,160,160,160,23,150,150,0,79,79,79,79,148
80,2020.0,monograph,12311,12119,192,12311,12119,192,3216,1467,1076,1065,1079,1467,12150,2540,12180,12180,12150,2172,11156,11156,577,130,28,44,130,1377,3176,1423,1053,1042,1056,1423,11958,2491,11988,11988,11958,2123,10979,10979,574,130,28,44,130,1373,40,44,23,23,23,44,192,49,192,192,192,49,177,177,3,0,0,0,0,4
81,2020.0,other,21371,21102,269,21371,21102,269,1342,5942,5026,4891,5033,5942,18980,5872,18980,18980,18980,2785,20120,20120,11016,566,464,512,566,17294,1339,5693,4935,4817,4941,5693,18712,5869,18712,18712,18712,2783,19871,19871,11013,564,464,512,564,17288,3,249,91,74,92,249,268,3,268,268,268,2,249,249,3,2,0,0,2,6
82,2020.0,peer-review,26655,26655,0,26655,26655,0,10,3125,3003,2986,3003,3125,23732,10277,23732,23732,23732,644,23570,23570,33,7073,7071,7071,7073,7133,10,3125,3003,2986,3003,3125,23732,10277,23732,23732,23732,644,23570,23570,33,7073,7071,7071,7073,7133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2020.0,posted-content,312368,121039,191329,312368,121039,191329,259748,165428,155773,154021,155949,165428,312331,230862,312333,312333,312331,101103,308991,308991,176498,230116,1641,4084,230116,270645,78317,66695,63328,62859,63368,66695,121011,105223,121013,121013,121011,37651,119709,119709,61148,61987,1055,1722,61987,84926,181431,98733,92445,91162,92581,98733,191320,125639,191320,191320,191320,63452,189282,189282,115350,168129,586,2362,168129,185719
84,2020.0,proceedings,486,376,110,486,376,110,67,66,50,49,53,66,284,95,284,284,284,12,472,472,10,9,1,1,9,84,44,57,45,44,47,57,174,61,174,174,174,11,365,365,9,7,1,1,7,71,23,9,5,5,6,9,110,34,110,110,110,1,107,107,1,2,0,0,2,13
85,2020.0,proceedings-article,399948,381040,18908,399948,381040,18908,264771,303245,261526,255042,262323,303245,398905,229140,398905,398905,398905,113220,395666,395666,228549,23624,14483,15077,23624,390083,253109,285908,245680,239349,246459,285908,379997,216661,379997,379997,379997,104005,376967,376967,220912,23594,14483,15077,23594,371965,11662,17337,15846,15693,15864,17337,18908,12479,18908,18908,18908,9215,18699,18699,7637,30,0,0,30,18118
86,2020.0,proceedings-series,22,20,2,22,20,2,4,5,5,5,5,5,13,8,13,13,13,1,22,22,0,0,0,0,0,11,3,5,5,5,5,5,11,8,11,11,11,1,20,20,0,0,0,0,0,9,1,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0,2
87,2020.0,reference-book,1550,1542,8,1550,1542,8,235,147,108,103,110,147,1534,614,1534,1534,1534,386,1520,1520,29,6,3,3,6,59,235,146,107,102,109,146,1526,608,1526,1526,1526,385,1512,1512,29,6,3,3,6,58,0,1,1,1,1,1,8,6,8,8,8,1,8,8,0,0,0,0,0,1
88,2020.0,reference-entry,5398,5398,0,5398,5398,0,686,3186,2886,2847,2886,3186,5385,1801,5397,5397,5385,799,5214,5214,287,101,2,4,101,546,686,3186,2886,2847,2886,3186,5385,1801,5397,5397,5385,799,5214,5214,287,101,2,4,101,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2020.0,report,13573,13401,172,13573,13401,172,3273,5812,4657,4625,4661,5812,13352,6430,13468,13468,13352,2932,13000,13000,1007,1896,357,375,1896,2856,3260,5688,4599,4572,4602,5688,13180,6418,13296,13296,13180,2916,12840,12840,1005,1882,355,373,1882,2838,13,124,58,53,59,124,172,12,172,172,172,16,160,160,2,14,2,2,14,18
90,2020.0,report-series,736,736,0,736,736,0,512,215,206,205,206,215,573,178,573,573,573,247,714,714,77,303,19,20,303,435,512,215,206,205,206,215,573,178,573,573,573,247,714,714,77,303,19,20,303,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2020.0,standard,1113,1113,0,1113,1113,0,3,47,16,15,16,47,51,1,283,283,51,2,1061,1061,0,0,0,0,0,4,3,47,16,15,16,47,51,1,283,283,51,2,1061,1061,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2019.0,,2432118,241103,2191015,0,0,0,838218,458119,205771,199964,207044,458119,2432064,369108,2432064,2432064,2432064,97996,2042790,2042790,80480,0,0,0,0,1393664,122947,103742,39967,39061,40238,103742,241049,45970,241049,241049,241049,21468,201436,201436,16767,0,0,0,0,175744,715271,354377,165804,160903,166806,354377,2191015,323138,2191015,2191015,2191015,76528,1841354,1841354,63713,0,0,0,0,1217920
93,2019.0,book,77629,18056,59573,77629,18056,59573,22165,9647,5922,5773,5933,9647,77441,15283,77503,77503,77441,22212,74124,74124,2835,690,119,148,690,4103,3797,2499,1716,1682,1719,2499,17869,5530,17931,17931,17869,6273,16864,16864,813,684,119,148,684,2428,18368,7148,4206,4091,4214,7148,59572,9753,59572,59572,59572,15939,57260,57260,2022,6,0,0,6,1675
94,2019.0,book-chapter,553714,536449,17265,553714,536449,17265,232644,232744,189963,184190,190424,232744,543864,185401,543949,543949,543864,118065,527510,527510,238011,11402,4317,4555,11402,96973,227415,230997,189028,183289,189484,230997,526599,179901,526684,526684,526599,116669,511394,511394,236721,11377,4317,4554,11377,90392,5229,1747,935,901,940,1747,17265,5500,17265,17265,17265,1396,16116,16116,1290,25,0,1,25,6581
95,2019.0,book-part,286,286,0,286,286,0,34,60,58,58,58,60,285,60,285,285,285,18,260,260,57,0,0,0,0,31,34,60,58,58,58,60,285,60,285,285,285,18,260,260,57,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2019.0,book-section,222,222,0,222,222,0,1,2,1,1,1,2,222,40,222,222,222,11,216,216,18,0,0,0,0,0,1,2,1,1,1,2,222,40,222,222,222,11,216,216,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2019.0,book-series,13,13,0,13,13,0,1,0,0,0,0,0,1,0,2,2,1,1,10,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2019.0,book-set,2,2,0,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2019.0,book-track,20,20,0,20,20,0,0,16,16,16,16,16,20,17,20,20,20,0,20,20,16,0,0,0,0,0,0,16,16,16,16,16,20,17,20,20,20,0,20,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2019.0,component,10017,10007,10,10017,10007,10,697,568,492,485,492,568,10017,3133,10017,10017,10017,618,9650,9650,477,718,667,671,718,840,697,568,492,485,492,568,10007,3126,10007,10007,10007,618,9641,9641,477,718,667,671,718,840,0,0,0,0,0,0,10,7,10,10,10,0,9,9,0,0,0,0,0,0
101,2019.0,dataset,21893,19913,1980,21893,19913,1980,2936,1320,1176,1168,1176,1320,18831,10471,20129,20129,18831,1059,20160,20160,63,47,18,18,47,8972,2284,1318,1174,1166,1174,1318,16851,9651,18149,18149,16851,998,18312,18312,62,47,18,18,47,8530,652,2,2,2,2,2,1980,820,1980,1980,1980,61,1848,1848,1,0,0,0,0,442
102,2019.0,dissertation,461870,34669,427201,461870,34669,427201,241810,9660,1610,1531,1632,9660,461870,13215,461870,461870,461870,13748,448359,448359,20249,48,21,23,48,46309,10219,895,212,206,212,895,34669,3695,34669,34669,34669,2628,33547,33547,2913,45,21,23,45,1924,231591,8765,1398,1325,1420,8765,427201,9520,427201,427201,427201,11120,414812,414812,17336,3,0,0,3,44385
103,2019.0,journal,358,200,158,358,200,158,103,79,57,57,57,79,242,62,242,242,242,41,325,325,19,120,112,114,120,251,47,28,13,13,13,28,84,32,84,84,84,34,177,177,17,61,53,55,61,100,56,51,44,44,44,51,158,30,158,158,158,7,148,148,2,59,59,59,59,151
104,2019.0,journal-article,4222187,3946706,275481,4222187,3946706,275481,2848274,2968444,2545265,2512157,2549270,2968444,4216185,2696341,4216919,4216919,4216185,2318703,4136547,4136547,2432624,3224725,2760644,2917708,3224725,4206491,2727121,2874455,2476223,2444947,2479996,2874455,3940715,2581631,3941449,3941449,3940715,2270736,3872977,3872977,2395876,2958323,2656594,2720709,2958323,3934932,121153,93989,69042,67210,69274,93989,275470,114710,275470,275470,275470,47967,263570,263570,36748,266402,104050,196999,266402,271559
105,2019.0,journal-issue,1908,1524,384,1908,1524,384,1219,1078,573,559,577,1078,1899,598,1899,1899,1899,379,1807,1807,186,834,745,748,834,1775,1074,882,453,443,454,882,1515,476,1515,1515,1515,342,1428,1428,112,587,500,503,587,1398,145,196,120,116,123,196,384,122,384,384,384,37,379,379,74,247,245,245,247,377
106,2019.0,journal-volume,2,2,0,2,2,0,2,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2019.0,monograph,9411,9151,260,9411,9151,260,1738,1491,1039,1019,1040,1491,9377,2041,9378,9378,9377,2864,8554,8554,543,39,9,10,39,1183,1693,1439,1009,989,1010,1439,9117,1941,9118,9118,9117,2801,8313,8313,536,39,9,10,39,1132,45,52,30,30,30,52,260,100,260,260,260,63,241,241,7,0,0,0,0,51
108,2019.0,other,10727,10457,270,10727,10457,270,971,3543,2818,2747,2824,3543,9805,3854,9805,9805,9805,2505,10291,10291,4523,613,409,485,613,8736,969,3279,2729,2676,2735,3279,9535,3851,9535,9535,9535,2502,10046,10046,4522,613,409,485,613,8732,2,264,89,71,89,264,270,3,270,270,270,3,245,245,1,0,0,0,0,4
109,2019.0,peer-review,7637,7637,0,7637,7637,0,1,2489,2422,2404,2422,2489,7481,3745,7481,7481,7481,559,7497,7497,2,4973,4973,4973,4973,4973,1,2489,2422,2404,2422,2489,7481,3745,7481,7481,7481,559,7497,7497,2,4973,4973,4973,4973,4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2019.0,posted-content,213000,46147,166853,213000,46147,166853,194298,121406,114448,113068,114566,121406,212988,146267,212988,212988,212988,76831,210729,210729,125281,179273,1732,4155,179273,196680,38683,35845,34693,34481,34705,35845,46142,41083,46142,46142,46142,18182,45462,45462,32742,35285,693,1342,35285,36920,155615,85561,79755,78587,79861,85561,166846,105184,166846,166846,166846,58649,165267,165267,92539,143988,1039,2813,143988,159760
111,2019.0,proceedings,259,179,80,259,179,80,56,112,84,78,84,112,223,99,223,223,223,24,245,245,11,18,9,9,18,102,37,85,64,59,64,85,143,59,143,143,143,20,170,170,7,11,5,5,11,55,19,27,20,19,20,27,80,40,80,80,80,4,75,75,4,7,4,4,7,47
112,2019.0,proceedings-article,467200,446930,20270,467200,446930,20270,316918,352386,306363,298878,307082,352386,467146,276104,467148,467148,467146,182644,463483,463483,269856,34674,25626,25926,34674,459530,305277,333998,290628,283465,291312,333998,446876,263519,446878,446878,446876,173414,443404,443404,262680,34666,25624,25924,34666,441261,11641,18388,15735,15413,15770,18388,20270,12585,20270,20270,20270,9230,20079,20079,7176,8,2,2,8,18269
113,2019.0,proceedings-series,20,14,6,20,14,6,2,10,3,3,3,10,20,6,20,20,20,8,17,17,2,0,0,0,0,9,2,5,1,1,1,5,14,4,14,14,14,6,13,13,2,0,0,0,0,8,0,5,2,2,2,5,6,2,6,6,6,2,4,4,0,0,0,0,0,1
114,2019.0,reference-book,1197,1186,11,1197,1186,11,140,151,97,95,97,151,1192,463,1192,1192,1192,327,1181,1181,112,12,1,7,12,74,138,149,97,95,97,149,1181,455,1181,1181,1181,323,1171,1171,109,12,1,7,12,74,2,2,0,0,0,2,11,8,11,11,11,4,10,10,3,0,0,0,0,0
115,2019.0,reference-entry,5321,5319,2,5321,5319,2,456,3458,3134,3096,3136,3458,5318,2214,5318,5318,5318,1545,5159,5159,617,159,9,13,159,627,454,3456,3132,3094,3134,3456,5316,2212,5316,5316,5316,1544,5157,5157,617,158,9,13,158,625,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,1,0,0,1,2
116,2019.0,report,11269,11061,208,11269,11061,208,2620,5297,4120,4061,4124,5297,11179,5407,11224,11224,11179,2651,10876,10876,879,1291,302,317,1291,2653,2610,5146,4057,4006,4061,5146,10971,5366,11016,11016,10971,2639,10682,10682,875,1281,302,317,1281,2598,10,151,63,55,63,151,208,41,208,208,208,12,194,194,4,10,0,0,10,55
117,2019.0,report-series,653,652,1,653,652,1,526,265,246,243,246,265,646,268,646,646,646,326,648,648,98,306,38,39,306,559,525,264,245,242,245,264,645,267,645,645,645,325,647,647,98,305,38,39,305,558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
118,2019.0,standard,201,201,0,201,201,0,0,0,0,0,0,0,0,0,19,19,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2018.0,,2534331,219591,2314740,0,0,0,872756,476090,218156,211719,219341,476090,2534273,396170,2534274,2534274,2534273,128776,2143363,2143363,83020,0,0,0,0,1426056,110499,92160,36235,35269,36563,92160,219533,42457,219534,219534,219533,25150,184186,184186,16308,0,0,0,0,161318,762257,383930,181921,176450,182778,383930,2314740,353713,2314740,2314740,2314740,103626,1959177,1959177,66712,0,0,0,0,1264738
120,2018.0,book,108149,32111,76038,108149,32111,76038,25212,12633,8361,8198,8376,12633,108039,20416,108053,108053,108039,34978,104546,104546,3767,924,131,177,924,4744,4371,4609,3553,3487,3559,4609,32001,9276,32015,32015,32001,11377,31111,31111,1295,918,128,174,918,3098,20841,8024,4808,4711,4817,8024,76038,11140,76038,76038,76038,23601,73435,73435,2472,6,3,3,6,1646
121,2018.0,book-chapter,506415,484621,21794,506415,484621,21794,227921,224870,185108,180811,185478,224870,501833,172845,501866,501866,501833,133796,483752,483752,237252,11619,4362,4527,11619,99377,221783,223031,184216,179954,184583,223031,480039,166045,480072,480072,480039,131836,463164,463164,236042,11601,4361,4526,11601,92380,6138,1839,892,857,895,1839,21794,6800,21794,21794,21794,1960,20588,20588,1210,18,1,1,18,6997
122,2018.0,book-part,220,220,0,220,220,0,17,16,15,15,15,16,212,19,212,212,212,8,201,201,26,0,0,0,0,19,17,16,15,15,15,16,212,19,212,212,212,8,201,201,26,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2018.0,book-section,199,199,0,199,199,0,0,0,0,0,0,0,199,42,199,199,199,16,187,187,21,0,0,0,0,0,0,0,0,0,0,0,199,42,199,199,199,16,187,187,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2018.0,book-series,39,39,0,39,39,0,7,0,0,0,0,0,0,0,0,0,0,0,31,31,0,1,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,31,31,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2018.0,book-set,19,6,13,19,6,13,7,14,11,11,11,14,18,15,18,18,18,7,19,19,1,1,0,0,1,9,2,3,3,3,3,3,5,5,5,5,5,5,6,6,1,1,0,0,1,3,5,11,8,8,8,11,13,10,13,13,13,2,13,13,0,0,0,0,0,6
126,2018.0,component,8470,8459,11,8470,8459,11,390,291,240,238,240,291,8470,2573,8470,8470,8470,384,8309,8309,230,471,424,429,471,561,390,291,240,238,240,291,8459,2570,8459,8459,8459,384,8298,8298,230,470,424,429,470,560,0,0,0,0,0,0,11,3,11,11,11,0,11,11,0,1,0,0,1,1
127,2018.0,dataset,32448,16424,16024,32448,16424,16024,12899,231,113,113,113,231,17933,9928,18184,18184,17933,1646,31249,31249,142,169,150,150,169,11313,2139,225,110,110,110,225,15841,9439,16092,16092,15841,975,15501,15501,61,169,150,150,169,11256,10760,6,3,3,3,6,2092,489,2092,2092,2092,671,15748,15748,81,0,0,0,0,57
128,2018.0,dissertation,485096,33242,451854,485096,33242,451854,257167,10398,1628,1563,1653,10398,485096,15560,485096,485096,485096,20136,472652,472652,22291,83,46,50,83,46687,7711,963,340,333,340,963,33242,3189,33242,33242,33242,3490,32211,32211,2613,82,46,50,82,1998,249456,9435,1288,1230,1313,9435,451854,12371,451854,451854,451854,16646,440441,440441,19678,1,0,0,1,44689
129,2018.0,journal,356,212,144,356,212,144,129,128,94,94,94,128,296,81,296,296,296,53,339,339,11,129,114,117,129,315,43,43,28,28,28,43,152,60,152,152,152,47,198,198,11,78,64,66,78,172,86,85,66,66,66,85,144,21,144,144,144,6,141,141,0,51,50,51,51,143
130,2018.0,journal-article,3954807,3623412,331395,3954807,3623412,331395,2652103,2726697,2328471,2296876,2332072,2726697,3952339,2451079,3952467,3952467,3952339,2255158,3877129,3877129,2204763,3112397,2629078,2803143,3112397,3934588,2511447,2619772,2251096,2221873,2254441,2619772,3620949,2324704,3621076,3621076,3620949,2192011,3555899,3555899,2162799,2802522,2508820,2572005,2802522,3617161,140656,106925,77375,75003,77631,106925,331390,126375,331391,331391,331390,63147,321230,321230,41964,309875,120258,231138,309875,317427
131,2018.0,journal-issue,2180,1819,361,2180,1819,361,1482,1250,832,808,840,1250,2177,697,2177,2177,2177,670,2054,2054,207,1243,1144,1144,1243,2072,1356,959,593,576,594,959,1816,621,1816,1816,1816,624,1745,1745,123,1126,1027,1027,1126,1730,126,291,239,232,246,291,361,76,361,361,361,46,309,309,84,117,117,117,117,342
132,2018.0,journal-volume,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2018.0,monograph,9436,9161,275,9436,9161,275,1904,1350,880,857,881,1350,9418,1924,9419,9419,9418,3496,8563,8563,431,69,16,19,69,1342,1871,1265,849,826,850,1265,9143,1838,9144,9144,9143,3395,8305,8305,406,69,16,19,69,1285,33,85,31,31,31,85,275,86,275,275,275,101,258,258,25,0,0,0,0,57
134,2018.0,other,9475,9206,269,9475,9206,269,1467,2124,1532,1507,1537,2124,9069,3250,9069,9069,9069,2707,9154,9154,1586,748,344,400,748,5448,1464,1880,1451,1431,1455,1880,8801,3249,8801,8801,8801,2706,8909,8909,1585,748,344,400,748,5444,3,244,81,76,82,244,268,1,268,268,268,1,245,245,1,0,0,0,0,4
135,2018.0,peer-review,3039,3039,0,3039,3039,0,0,1566,1526,1519,1526,1566,3037,1762,3037,3037,3037,434,2983,2983,0,2709,2709,2709,2709,2709,0,1566,1526,1519,1526,1566,3037,1762,3037,3037,3037,434,2983,2983,0,2709,2709,2709,2709,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2018.0,posted-content,189487,34634,154853,189487,34634,154853,176692,91618,85397,84235,85542,91618,189477,123926,189477,189477,189477,67970,187795,187795,96703,160653,2389,5454,160653,175631,29123,25888,25031,24879,25045,25888,34626,30245,34626,34626,34626,13987,34402,34402,23316,25587,698,1515,25587,27596,147569,65730,60366,59356,60497,65730,154851,93681,154851,154851,154851,53983,153393,153393,73387,135066,1691,3939,135066,148035
