,published_year,type,num_dois,num_objects,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_sourceid,non_dois_has_venue_string
801,1933.0,BookChapter,820,829,2,2,2,2,2,2,829,829,829,829,64,306,306,21,0,0,0,0,1,2,2,2,2,2,820,820,820,820,63,305,305,21,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1,1,1,0,0,0,0,0
802,1933.0,Conference,7,12,0,0,0,0,0,0,12,12,12,12,6,4,4,1,0,0,0,0,0,0,0,0,0,0,7,7,7,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,4,4,0,0,0,0,0
803,1933.0,Journal,52579,59818,12001,18717,7672,7322,7823,18717,59818,59818,59818,59818,31174,48902,48902,11776,59818,53616,59818,59818,11537,17667,7066,6760,7216,17667,52579,52579,52579,52579,28969,43195,43195,11710,52579,47534,52579,52579,464,1050,606,562,607,1050,7239,7239,7239,7239,2205,5707,5707,66,7239,6082,7239,7239
804,1933.0,Patent,0,44544,7101,10266,1827,1206,1854,10266,44544,44544,44544,44544,20399,24420,24420,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7101,10266,1827,1206,1854,10266,44544,44544,44544,44544,20399,24420,24420,78,0,0,0,0
805,1933.0,Repository,139,300,21,122,98,98,98,122,300,300,300,300,65,254,254,0,219,124,219,219,17,122,98,98,98,122,139,139,139,139,25,128,128,0,136,124,136,136,4,0,0,0,0,0,161,161,161,161,40,126,126,0,83,0,83,83
806,1933.0,Thesis,103,596,66,0,0,0,0,0,596,596,596,596,56,503,503,3,0,0,0,0,37,0,0,0,0,0,103,103,103,103,25,69,69,1,0,0,0,0,29,0,0,0,0,0,493,493,493,493,31,434,434,2,0,0,0,0
807,1932.0,,10207,29351,3951,3256,771,709,776,3256,29351,29351,29351,29351,5078,14280,14280,1538,0,0,0,0,2323,2989,595,550,597,2989,10207,10207,10207,10207,2750,4324,4324,1433,0,0,0,0,1628,267,176,159,179,267,19144,19144,19144,19144,2328,9956,9956,105,0,0,0,0
808,1932.0,Book,463,7553,212,29,13,12,13,29,7553,7553,7553,7553,3287,4469,4469,25,0,0,0,0,16,14,3,3,3,14,463,463,463,463,274,205,205,9,0,0,0,0,196,15,10,9,10,15,7090,7090,7090,7090,3013,4264,4264,16,0,0,0,0
809,1932.0,BookChapter,1856,1866,28,27,0,0,0,27,1866,1866,1866,1866,88,674,674,39,0,0,0,0,26,27,0,0,0,27,1856,1856,1856,1856,85,669,669,39,0,0,0,0,2,0,0,0,0,0,10,10,10,10,3,5,5,0,0,0,0,0
810,1932.0,Conference,10,14,0,0,0,0,0,0,14,14,14,14,8,4,4,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,4,4,0,0,0,0,0
811,1932.0,Dataset,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,1932.0,Journal,52233,58850,11671,18084,7284,6942,7430,18084,58850,58850,58850,58850,30185,47840,47840,11246,58850,52277,58850,58850,11270,17120,6792,6483,6936,17120,52233,52233,52233,52233,28305,42732,42732,11192,52233,46783,52233,52233,401,964,492,459,494,964,6617,6617,6617,6617,1880,5108,5108,54,6617,5494,6617,6617
813,1932.0,Patent,1,52488,4576,11280,1855,1241,1921,11280,52488,52488,52488,52488,22974,27769,27769,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,4575,11279,1854,1240,1920,11279,52487,52487,52487,52487,22973,27768,27768,73,0,0,0,0
814,1932.0,Repository,135,316,21,115,96,96,96,115,316,316,316,316,68,266,266,0,221,118,221,221,13,115,96,96,96,115,135,135,135,135,27,123,123,0,129,118,129,129,8,0,0,0,0,0,181,181,181,181,41,143,143,0,92,0,92,92
815,1932.0,Thesis,89,666,57,0,0,0,0,0,666,666,666,666,48,555,555,3,0,0,0,0,26,0,0,0,0,0,89,89,89,89,18,54,54,0,0,0,0,0,31,0,0,0,0,0,577,577,577,577,30,501,501,3,0,0,0,0
816,1931.0,,10763,29518,4195,3397,765,688,769,3397,29518,29518,29518,29518,5101,14710,14710,1645,0,0,0,0,2514,3152,614,540,616,3152,10763,10763,10763,10763,2873,4920,4920,1582,0,0,0,0,1681,245,151,148,153,245,18755,18755,18755,18755,2228,9790,9790,63,0,0,0,0
817,1931.0,Book,568,8360,192,43,16,16,16,43,8360,8360,8360,8360,3451,4935,4935,34,0,0,0,0,33,21,2,2,2,21,568,568,568,568,299,226,226,17,0,0,0,0,159,22,14,14,14,22,7792,7792,7792,7792,3152,4709,4709,17,0,0,0,0
818,1931.0,BookChapter,1380,1388,0,0,0,0,0,0,1388,1388,1388,1388,100,453,453,47,0,0,0,0,0,0,0,0,0,0,1380,1380,1380,1380,99,450,450,47,0,0,0,0,0,0,0,0,0,0,8,8,8,8,1,3,3,0,0,0,0,0
819,1931.0,Conference,21,26,0,3,2,2,2,3,26,26,26,26,6,3,3,1,0,0,0,0,0,0,0,0,0,0,21,21,21,21,6,0,0,1,0,0,0,0,0,3,2,2,2,3,5,5,5,5,0,3,3,0,0,0,0,0
820,1931.0,Journal,50367,56847,10887,17012,6632,6292,6775,17012,56847,56847,56847,56847,28625,45738,45738,10013,56847,50704,56847,56847,10506,16153,6195,5882,6337,16153,50367,50367,50367,50367,26776,40749,40749,9955,50367,45322,50367,50367,381,859,437,410,438,859,6480,6480,6480,6480,1849,4989,4989,58,6480,5382,6480,6480
821,1931.0,Patent,2,54709,2622,11416,1779,1155,1825,11416,54709,54709,54709,54709,23219,29007,29007,57,2,0,2,2,0,2,1,1,1,2,2,2,2,2,2,2,2,1,2,0,2,2,2622,11414,1778,1154,1824,11414,54707,54707,54707,54707,23217,29005,29005,56,0,0,0,0
822,1931.0,Repository,107,270,23,88,69,69,69,88,270,270,270,270,65,240,240,2,180,90,180,180,14,88,69,69,69,88,107,107,107,107,15,101,101,2,102,90,102,102,9,0,0,0,0,0,163,163,163,163,50,139,139,0,78,0,78,78
823,1931.0,Thesis,74,566,58,0,0,0,0,0,566,566,566,566,43,485,485,4,0,0,0,0,22,0,0,0,0,0,74,74,74,74,8,51,51,2,0,0,0,0,36,0,0,0,0,0,492,492,492,492,35,434,434,2,0,0,0,0
824,1930.0,,10791,32670,4900,3616,736,683,741,3616,32670,32670,32670,32670,5361,16703,16703,1560,0,0,0,0,2500,3316,555,525,560,3316,10791,10791,10791,10791,2935,4557,4557,1488,0,0,0,0,2400,300,181,158,181,300,21879,21879,21879,21879,2426,12146,12146,72,0,0,0,0
825,1930.0,Book,623,8862,232,30,11,10,11,30,8862,8862,8862,8862,3598,5167,5167,30,0,0,0,0,31,16,1,1,1,16,623,623,623,623,283,261,261,15,0,0,0,0,201,14,10,9,10,14,8239,8239,8239,8239,3315,4906,4906,15,0,0,0,0
826,1930.0,BookChapter,1606,1640,2,0,0,0,0,0,1640,1640,1640,1640,78,680,680,20,0,0,0,0,0,0,0,0,0,0,1606,1606,1606,1606,74,646,646,20,0,0,0,0,2,0,0,0,0,0,34,34,34,34,4,34,34,0,0,0,0,0
827,1930.0,Conference,10,16,0,1,1,1,1,1,16,16,16,16,8,5,5,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,8,1,1,0,0,0,0,0,0,1,1,1,1,1,6,6,6,6,0,4,4,0,0,0,0,0
828,1930.0,Journal,50123,57059,11215,17419,6395,6039,6562,17419,57059,57059,57059,57059,28771,46481,46481,9402,57059,50266,57059,57059,10813,16471,5947,5632,6112,16471,50123,50123,50123,50123,26783,41068,41068,9351,50123,44592,50123,50123,402,948,448,407,450,948,6936,6936,6936,6936,1988,5413,5413,51,6936,5674,6936,6936
829,1930.0,Patent,1,54444,1470,10741,1644,997,1674,10741,54444,54444,54444,54444,22719,27846,27846,48,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1469,10740,1644,997,1674,10740,54443,54443,54443,54443,22718,27845,27845,48,0,0,0,0
830,1930.0,Repository,127,483,16,82,55,53,56,82,483,483,483,483,69,417,417,2,295,83,295,295,12,79,52,50,53,79,127,127,127,127,22,118,118,1,114,83,114,114,4,3,3,3,3,3,356,356,356,356,47,299,299,1,181,0,181,181
831,1930.0,Thesis,75,569,60,2,2,2,2,2,569,569,569,569,39,478,478,3,0,0,0,0,25,2,2,2,2,2,75,75,75,75,10,47,47,1,0,0,0,0,35,0,0,0,0,0,494,494,494,494,29,431,431,2,0,0,0,0
832,1929.0,,10155,27185,4059,3412,818,769,829,3412,27185,27185,27185,27185,4684,12667,12667,1463,0,0,0,0,2616,3176,671,629,680,3176,10155,10155,10155,10155,2707,3968,3968,1420,0,0,0,0,1443,236,147,140,149,236,17030,17030,17030,17030,1977,8699,8699,43,0,0,0,0
833,1929.0,Book,655,8636,218,34,12,11,12,34,8636,8636,8636,8636,3422,4944,4944,39,0,0,0,0,39,25,6,6,6,25,655,655,655,655,303,251,251,24,0,0,0,0,179,9,6,5,6,9,7981,7981,7981,7981,3119,4693,4693,15,0,0,0,0
834,1929.0,BookChapter,1566,1576,2,2,0,0,0,2,1576,1576,1576,1576,122,637,637,32,0,0,0,0,2,2,0,0,0,2,1566,1566,1566,1566,120,631,631,32,0,0,0,0,0,0,0,0,0,0,10,10,10,10,2,6,6,0,0,0,0,0
835,1929.0,Conference,7,16,0,5,5,5,5,5,16,16,16,16,8,3,3,1,0,0,0,0,0,0,0,0,0,0,7,7,7,7,6,0,0,1,0,0,0,0,0,5,5,5,5,5,9,9,9,9,2,3,3,0,0,0,0,0
836,1929.0,Dataset,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,1929.0,Journal,47944,54024,9565,15689,5798,5480,5969,15689,54024,54024,54024,54024,26057,43577,43577,8333,54024,47924,54024,54024,9277,14956,5431,5162,5601,14956,47944,47944,47944,47944,24441,38856,38856,8299,47944,42840,47944,47944,288,733,367,318,368,733,6080,6080,6080,6080,1616,4721,4721,34,6080,5084,6080,6080
838,1929.0,Patent,1,49844,809,10036,1552,982,1585,10036,49844,49844,49844,49844,21423,26047,26047,44,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,809,10035,1552,982,1585,10035,49843,49843,49843,49843,21422,26046,26046,44,0,0,0,0
839,1929.0,Repository,119,384,21,77,59,58,59,77,384,384,384,384,95,331,331,0,240,80,240,240,14,77,59,58,59,77,119,119,119,119,27,111,111,0,108,80,108,108,7,0,0,0,0,0,265,265,265,265,68,220,220,0,132,0,132,132
840,1929.0,Thesis,63,512,35,0,0,0,0,0,512,512,512,512,48,433,433,2,0,0,0,0,16,0,0,0,0,0,63,63,63,63,10,36,36,1,0,0,0,0,19,0,0,0,0,0,449,449,449,449,38,397,397,1,0,0,0,0
841,1928.0,,9137,25284,3953,3289,701,666,704,3289,25284,25284,25284,25284,4410,11871,11871,1419,0,0,0,0,2636,3091,590,557,592,3091,9137,9137,9137,9137,2520,3402,3402,1375,0,0,0,0,1317,198,111,109,112,198,16147,16147,16147,16147,1890,8469,8469,44,0,0,0,0
842,1928.0,Book,1114,9173,185,35,23,22,23,35,9173,9173,9173,9173,3436,5164,5164,23,0,0,0,0,26,18,6,6,6,18,1114,1114,1114,1114,314,553,553,12,0,0,0,0,159,17,17,16,17,17,8059,8059,8059,8059,3122,4611,4611,11,0,0,0,0
843,1928.0,BookChapter,1529,1532,0,0,3,3,3,0,1532,1532,1532,1532,84,478,478,31,0,0,0,0,0,0,3,3,3,0,1529,1529,1529,1529,84,477,477,31,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,1,1,0,0,0,0,0
844,1928.0,Conference,8,14,0,5,5,5,5,5,14,14,14,14,4,1,1,1,0,0,0,0,0,0,0,0,0,0,8,8,8,8,4,0,0,1,0,0,0,0,0,5,5,5,5,5,6,6,6,6,0,1,1,0,0,0,0,0
845,1928.0,Journal,45739,51877,8989,15670,5691,5409,5851,15670,51877,51877,51877,51877,25502,41284,41284,7882,51877,46311,51877,51877,8714,15042,5381,5117,5540,15042,45739,45739,45739,45739,23974,36605,36605,7851,45739,41213,45739,45739,275,628,310,292,311,628,6138,6138,6138,6138,1528,4679,4679,31,6138,5098,6138,6138
846,1928.0,Patent,2,43586,499,9141,1285,740,1313,9141,43586,43586,43586,43586,19758,24258,24258,36,1,0,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,0,1,0,1,1,499,9141,1285,740,1313,9141,43584,43584,43584,43584,19756,24256,24256,36,0,0,0,0
847,1928.0,Repository,78,202,17,51,36,35,36,51,202,202,202,202,52,175,175,1,136,57,136,136,9,51,36,35,36,51,78,78,78,78,21,76,76,1,67,54,67,67,8,0,0,0,0,0,124,124,124,124,31,99,99,0,69,3,69,69
848,1928.0,Thesis,79,442,49,0,0,0,0,0,442,442,442,442,36,375,375,0,0,0,0,0,32,0,0,0,0,0,79,79,79,79,18,57,57,0,0,0,0,0,17,0,0,0,0,0,363,363,363,363,18,318,318,0,0,0,0,0
849,1927.0,,8521,25268,4053,3606,721,687,737,3606,25268,25268,25268,25268,4159,11961,11961,1472,0,0,0,0,2764,3394,607,579,620,3394,8521,8521,8521,8521,2334,3078,3078,1451,0,0,0,0,1289,212,114,108,117,212,16747,16747,16747,16747,1825,8883,8883,21,0,0,0,0
850,1927.0,Book,1215,9007,188,34,18,16,18,34,9007,9007,9007,9007,3360,5138,5138,29,0,0,0,0,29,18,3,3,3,18,1215,1215,1215,1215,358,635,635,9,0,0,0,0,159,16,15,13,15,16,7792,7792,7792,7792,3002,4503,4503,20,0,0,0,0
851,1927.0,BookChapter,1342,1344,2,2,2,2,2,2,1344,1344,1344,1344,97,527,527,45,0,0,0,0,2,2,2,2,2,2,1342,1342,1342,1342,95,526,526,45,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,0,0,0,0,0
852,1927.0,Conference,8,21,1,3,3,3,3,3,21,21,21,21,6,5,5,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,5,0,0,0,0,0,0,0,1,3,3,3,3,3,13,13,13,13,1,5,5,0,0,0,0,0
853,1927.0,Dataset,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,1927.0,Journal,43637,49718,8281,14732,5554,5257,5716,14732,49718,49718,49718,49718,23962,40093,40093,7167,49718,43619,49718,49718,8047,13983,5135,4877,5297,13983,43637,43637,43637,43637,22431,35288,35288,7140,43637,38725,43637,43637,234,749,419,380,419,749,6081,6081,6081,6081,1531,4805,4805,27,6081,4894,6081,6081
855,1927.0,Patent,1,41909,390,8469,1206,698,1234,8469,41909,41909,41909,41909,19360,23794,23794,40,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,389,8469,1206,698,1234,8469,41908,41908,41908,41908,19359,23793,23793,39,0,0,0,0
856,1927.0,Repository,52,209,17,37,32,32,32,37,209,209,209,209,47,173,173,0,131,38,131,131,16,37,32,32,32,37,52,52,52,52,18,51,51,0,49,38,49,49,1,0,0,0,0,0,157,157,157,157,29,122,122,0,82,0,82,82
857,1927.0,Thesis,51,457,30,1,1,0,1,1,457,457,457,457,41,391,391,0,0,0,0,0,9,0,0,0,0,0,51,51,51,51,9,36,36,0,0,0,0,0,21,1,1,0,1,1,406,406,406,406,32,355,355,0,0,0,0,0
858,1926.0,,7832,23149,3985,3399,689,655,702,3399,23149,23149,23149,23149,3981,11214,11214,1254,0,0,0,0,2696,3237,606,577,615,3237,7832,7832,7832,7832,2247,2992,2992,1223,0,0,0,0,1289,162,83,78,87,162,15317,15317,15317,15317,1734,8222,8222,31,0,0,0,0
859,1926.0,Book,1208,8741,205,34,13,12,13,34,8741,8741,8741,8741,3276,4973,4973,26,0,0,0,0,33,25,5,5,5,25,1208,1208,1208,1208,377,603,603,18,0,0,0,0,172,9,8,7,8,9,7533,7533,7533,7533,2899,4370,4370,8,0,0,0,0
860,1926.0,BookChapter,1626,1641,1,4,0,0,0,4,1641,1641,1641,1641,57,478,478,19,0,0,0,0,0,4,0,0,0,4,1626,1626,1626,1626,57,477,477,19,0,0,0,0,1,0,0,0,0,0,15,15,15,15,0,1,1,0,0,0,0,0
861,1926.0,Conference,13,17,0,0,0,0,0,0,17,17,17,17,9,5,5,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,9,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,3,3,0,0,0,0,0
862,1926.0,Journal,42186,47753,7928,14066,5114,4860,5257,14066,47753,47753,47753,47753,23241,38061,38061,6785,47753,42215,47753,47753,7646,13509,4809,4576,4952,13509,42186,42186,42186,42186,21802,33809,33809,6765,42186,37710,42186,42186,282,557,305,284,305,557,5567,5567,5567,5567,1439,4252,4252,20,5567,4505,5567,5567
863,1926.0,Patent,0,40501,259,7854,1074,631,1096,7854,40501,40501,40501,40501,18220,23177,23177,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,7854,1074,631,1096,7854,40501,40501,40501,40501,18220,23177,23177,26,0,0,0,0
864,1926.0,Repository,64,154,20,56,44,43,44,56,154,154,154,154,30,137,137,0,111,56,111,111,19,55,43,42,43,55,64,64,64,64,20,63,63,0,63,56,63,63,1,1,1,1,1,1,90,90,90,90,10,74,74,0,48,0,48,48
865,1926.0,Thesis,65,401,29,1,0,0,0,1,401,401,401,401,25,343,343,0,0,0,0,0,13,0,0,0,0,0,65,65,65,65,10,45,45,0,0,0,0,0,16,1,0,0,0,1,336,336,336,336,15,298,298,0,0,0,0,0
866,1925.0,,6676,21188,3447,2606,609,587,617,2606,21188,21188,21188,21188,3560,10030,10030,972,0,0,0,0,2158,2445,514,499,518,2445,6676,6676,6676,6676,1898,2568,2568,946,0,0,0,0,1289,161,95,88,99,161,14512,14512,14512,14512,1662,7462,7462,26,0,0,0,0
867,1925.0,Book,1146,8654,201,40,17,17,17,40,8654,8654,8654,8654,3044,4935,4935,29,0,0,0,0,46,30,11,11,11,30,1146,1146,1146,1146,288,567,567,23,0,0,0,0,155,10,6,6,6,10,7508,7508,7508,7508,2756,4368,4368,6,0,0,0,0
868,1925.0,BookChapter,1313,1324,3,0,0,0,0,0,1324,1324,1324,1324,69,416,416,14,0,0,0,0,1,0,0,0,0,0,1313,1313,1313,1313,68,412,412,14,0,0,0,0,2,0,0,0,0,0,11,11,11,11,1,4,4,0,0,0,0,0
869,1925.0,Conference,11,14,0,1,1,1,1,1,14,14,14,14,10,3,3,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,10,2,2,0,0,0,0,0,0,1,1,1,1,1,3,3,3,3,0,1,1,0,0,0,0,0
870,1925.0,Journal,39191,43686,7115,13326,4790,4530,4936,13326,43686,43686,43686,43686,21141,34479,34479,6145,43686,38810,43686,43686,6961,12838,4544,4314,4690,12838,39191,39191,39191,39191,19896,30998,30998,6136,39191,35215,39191,39191,154,488,246,216,246,488,4495,4495,4495,4495,1245,3481,3481,9,4495,3595,4495,4495
871,1925.0,Patent,0,40696,193,7279,979,578,987,7279,40696,40696,40696,40696,17563,23269,23269,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,7279,979,578,987,7279,40696,40696,40696,40696,17563,23269,23269,15,1,0,1,1
872,1925.0,Repository,41,98,25,39,28,28,28,39,98,98,98,98,15,86,86,1,74,39,74,74,19,39,28,28,28,39,41,41,41,41,12,39,39,1,41,39,41,41,6,0,0,0,0,0,57,57,57,57,3,47,47,0,33,0,33,33
873,1925.0,Thesis,56,392,24,1,0,0,0,1,392,392,392,392,36,326,326,1,0,0,0,0,8,0,0,0,0,0,56,56,56,56,14,30,30,0,0,0,0,0,16,1,0,0,0,1,336,336,336,336,22,296,296,1,0,0,0,0
874,1924.0,,6150,19374,2978,2328,521,505,528,2328,19374,19374,19374,19374,3373,9395,9395,891,0,0,0,0,1801,2144,428,415,430,2144,6150,6150,6150,6150,1832,2381,2381,874,0,0,0,0,1177,184,93,90,98,184,13224,13224,13224,13224,1541,7014,7014,17,0,0,0,0
875,1924.0,Book,1018,7931,180,38,16,14,16,38,7931,7931,7931,7931,2763,4612,4612,26,0,0,0,0,35,21,6,6,6,21,1018,1018,1018,1018,267,540,540,16,0,0,0,0,145,17,10,8,10,17,6913,6913,6913,6913,2496,4072,4072,10,0,0,0,0
876,1924.0,BookChapter,1112,1121,0,0,0,0,0,0,1121,1121,1121,1121,43,379,379,5,0,0,0,0,0,0,0,0,0,0,1112,1112,1112,1112,42,373,373,5,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1,6,6,0,0,0,0,0
877,1924.0,Conference,10,16,0,2,2,2,2,2,16,16,16,16,8,4,4,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,7,1,1,0,0,0,0,0,0,2,2,2,2,2,6,6,6,6,1,3,3,0,0,0,0,0
878,1924.0,Dataset,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,1924.0,Journal,37466,41568,6676,12392,4444,4160,4560,12392,41568,41568,41568,41568,20255,32590,32590,5607,41568,37201,41568,41568,6515,11930,4215,3958,4331,11930,37466,37466,37466,37466,19178,29548,29548,5598,37466,33901,37466,37466,161,462,229,202,229,462,4102,4102,4102,4102,1077,3042,3042,9,4102,3300,4102,4102
880,1924.0,Patent,0,41134,148,6201,826,446,834,6201,41134,41134,41134,41134,16338,21083,21083,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,6201,826,446,834,6201,41134,41134,41134,41134,16338,21083,21083,13,0,0,0,0
881,1924.0,Repository,40,90,19,35,26,24,26,35,90,90,90,90,17,66,66,0,70,38,70,70,12,35,26,24,26,35,40,40,40,40,14,37,37,0,40,38,40,40,7,0,0,0,0,0,50,50,50,50,3,29,29,0,30,0,30,30
882,1924.0,Thesis,56,373,26,0,0,0,0,0,373,373,373,373,32,297,297,0,0,0,0,0,9,0,0,0,0,0,56,56,56,56,9,33,33,0,0,0,0,0,17,0,0,0,0,0,317,317,317,317,23,264,264,0,0,0,0,0
883,1923.0,,6116,18547,3189,2568,559,521,564,2568,18547,18547,18547,18547,3062,8931,8931,816,0,0,0,0,1974,2267,350,320,353,2267,6116,6116,6116,6116,1662,2261,2261,797,0,0,0,0,1215,301,209,201,211,301,12431,12431,12431,12431,1400,6670,6670,19,0,0,0,0
884,1923.0,Book,974,7728,180,28,8,8,8,28,7728,7728,7728,7728,2701,4439,4439,14,0,0,0,0,28,18,2,2,2,18,974,974,974,974,298,554,554,10,0,0,0,0,152,10,6,6,6,10,6754,6754,6754,6754,2403,3885,3885,4,0,0,0,0
885,1923.0,BookChapter,703,709,2,0,0,0,0,0,709,709,709,709,36,298,298,30,0,0,0,0,0,0,0,0,0,0,703,703,703,703,34,293,293,30,0,0,0,0,2,0,0,0,0,0,6,6,6,6,2,5,5,0,0,0,0,0
886,1923.0,Conference,9,12,0,0,0,0,0,0,12,12,12,12,8,3,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,8,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,2,2,0,0,0,0,0
887,1923.0,Journal,34863,38541,5926,11208,3903,3626,4010,11208,38541,38541,38541,38541,18411,30637,30637,4925,38541,34211,38541,38541,5787,10868,3742,3497,3849,10868,34863,34863,34863,34863,17403,27828,27828,4920,34863,31268,34863,34863,139,340,161,129,161,340,3678,3678,3678,3678,1008,2809,2809,5,3678,2943,3678,3678
888,1923.0,Patent,0,37538,128,5561,763,419,768,5561,37538,37538,37538,37538,15233,19873,19873,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,5561,763,419,768,5561,37538,37538,37538,37538,15233,19873,19873,21,0,0,0,0
889,1923.0,Repository,23,83,5,15,12,12,12,15,83,83,83,83,16,69,69,0,55,23,55,55,3,15,12,12,12,15,23,23,23,23,7,23,23,0,23,23,23,23,2,0,0,0,0,0,60,60,60,60,9,46,46,0,32,0,32,32
890,1923.0,Thesis,46,308,37,0,0,0,0,0,308,308,308,308,16,248,248,0,0,0,0,0,9,0,0,0,0,0,46,46,46,46,5,17,17,0,0,0,0,0,28,0,0,0,0,0,262,262,262,262,11,231,231,0,0,0,0,0
891,1922.0,,5803,18535,2804,2259,481,460,493,2259,18535,18535,18535,18535,2843,8743,8743,741,0,0,0,0,1640,1910,283,272,283,1910,5803,5803,5803,5803,1534,2167,2167,730,0,0,0,0,1164,349,198,188,210,349,12732,12732,12732,12732,1309,6576,6576,11,0,0,0,0
892,1922.0,Book,1387,7190,194,21,7,7,7,21,7190,7190,7190,7190,2434,3698,3698,21,0,0,0,0,40,14,0,0,0,14,1387,1387,1387,1387,411,793,793,14,0,0,0,0,154,7,7,7,7,7,5803,5803,5803,5803,2023,2905,2905,7,0,0,0,0
893,1922.0,BookChapter,1019,1030,4,2,0,0,0,2,1030,1030,1030,1030,48,474,474,18,0,0,0,0,1,2,0,0,0,2,1019,1019,1019,1019,44,471,471,18,0,0,0,0,3,0,0,0,0,0,11,11,11,11,4,3,3,0,0,0,0,0
894,1922.0,Conference,8,11,1,1,1,1,1,1,11,11,11,11,5,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,4,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,1,1,1,0,0,0,0,0
895,1922.0,Dataset,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,1922.0,Journal,31454,35059,4683,10339,3381,3146,3502,10339,35059,35059,35059,35059,16599,27387,27387,4162,35059,31953,35059,35059,4556,10051,3246,3025,3367,10051,31454,31454,31454,31454,15647,24732,24732,4152,31454,28968,31454,31454,127,288,135,121,135,288,3605,3605,3605,3605,952,2655,2655,10,3605,2985,3605,3605
